flight_id,subseq_id,window_idx,t_end,err_Latitude,err_Longitude,err_AltB,err_BaroA,err_OAT,err_GndSpd,err_VSpd,err_Pitch,err_Roll,err_LatAc,err_NormAc,err_HDG,err_TRK,err_volt1,err_volt2,err_amp1,err_amp2,err_FQtyL,err_FQtyR,err_E1_FFlow,err_E1_OilT,err_E1_OilP,err_E1_RPM,err_E1_CHT2,err_E1_CHT4,err_E1_EGT2,err_E1_EGT4,err_TAS,err_CRS,err_NAV1,err_NAV2,err_COM1,err_COM2,err_MagVar,err_VSpdG,err_HAL,err_HPLfd
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,14,13,2.350000000461705e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,20.909999999999997,0.050000000000000266,-0.010000000000000009,0.019999999999999997,0.01,0.0,0.0,0.0,-0.10000000000000142,-0.09999999999999964,0.0,-0.019999999999999574,0.0,0.030000000000000027,-0.04000000000000625,-0.060000000000002274,-3.2000000000000455,-0.730000000000004,-1.0,7.730000000000018,4.2700000000000955,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.81956e-16,0.0,-11.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,15,14,2.350000000461705e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,-7.329999999999998,0.020000000000000018,-0.030000000000000027,0.0,0.03,-0.10000000000002274,0.0,0.0,0.0,0.09999999999999964,0.0,-0.019999999999999574,0.0,0.020000000000000018,-0.03999999999999204,-0.020000000000003126,-1.2999999999999545,-0.7599999999999909,-0.9200000000000017,9.739999999999895,3.419999999999959,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.81956e-16,0.0,-0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,16,15,2.350000000461705e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,-4.16,-0.040000000000000036,0.050000000000000044,0.0,-0.03,0.10000000000002274,0.0,0.0,0.10000000000000142,0.10000000000000009,0.0,0.0,0.0,-0.010000000000000009,-0.04000000000000625,0.0,-2.6000000000000227,-0.710000000000008,-0.9499999999999886,9.57000000000005,2.9300000000000637,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.81956e-16,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,17,16,2.350000000461705e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,-15.68,0.040000000000000036,0.0,-0.01,0.03,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,-0.030000000000001137,0.0,-0.06000000000000005,-0.04999999999999716,0.09000000000000341,4.7000000000000455,-0.730000000000004,-0.960000000000008,2.1900000000000546,2.0599999999999454,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.81956e-16,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,18,17,2.350000000461705e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,15.27,0.020000000000000018,-0.040000000000000036,-0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000000000005,-0.04000000000000625,-0.07000000000000028,-3.0,-0.7399999999999949,-0.9699999999999989,-1.3600000000000136,1.990000000000009,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.81956e-16,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,19,18,2.350000000461705e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,-12.9,-0.03000000000000025,0.030000000000000027,0.019999999999999997,0.0,0.0,0.0,0.0,-0.10000000000000142,-0.10000000000000009,0.0,0.0,0.0,-0.040000000000000036,-0.03999999999999204,-0.030000000000001137,-2.300000000000068,-0.7399999999999949,-0.9899999999999949,4.559999999999945,1.6800000000000637,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,20,19,2.350000000461705e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,10.71,-0.020000000000000018,-0.010000000000000009,-0.01,-0.02,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,0.030000000000001137,0.0,0.030000000000000027,-0.04000000000000625,0.09000000000000341,4.2000000000000455,-0.6899999999999977,-0.9699999999999989,5.3799999999999955,1.3199999999999363,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-3.9,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,21,20,2.350000000461705e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,3.0600000000000005,-0.040000000000000036,-0.030000000000000027,0.02,1.0849799999999998e-20,0.0,0.0,0.0,0.10000000000000142,0.10000000000000009,0.0,0.019999999999999574,0.0,0.010000000000000009,-0.03999999999999204,-0.05000000000000426,-1.7000000000000455,-0.6800000000000068,-0.9300000000000068,2.310000000000059,1.3400000000000318,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.81956e-16,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,22,21,2.350000000461705e-05,5.800000010935946e-06,1.0,0.0,0.0,-4.34678e-15,20.55,0.0,0.010000000000000009,-0.01,0.01,0.0,0.0,0.0,0.0,0.09999999999999964,0.0,0.0,0.0,-0.06000000000000005,-0.04000000000000625,-0.0899999999999963,-0.8999999999999773,-0.7000000000000028,-0.9699999999999989,-0.6299999999999955,1.6599999999999682,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.81956e-16,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,23,22,2.350000000461705e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,-22.330000000000002,0.010000000000000231,0.040000000000000036,0.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999574,0.0,0.030000000000000027,-0.03999999999999204,-0.020000000000003126,-3.5,-0.789999999999992,-1.0999999999999943,2.6399999999999864,1.259999999999991,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.81956e-16,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,24,23,2.350000000461705e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,8.53,0.0,-0.050000000000000044,-0.01,0.04,0.0,0.0,0.0,-0.10000000000000142,-0.09999999999999964,0.0,0.0,0.0,0.06000000000000005,-0.05000000000001137,0.09000000000000341,1.2000000000000455,-0.6500000000000057,-0.8500000000000085,5.1200000000000045,0.7100000000000364,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.81956e-16,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,25,24,2.350000000461705e-05,5.800000010935946e-06,-2.0,0.0,0.0,-4.34678e-15,-39.76,-0.020000000000000018,0.010000000000000009,-0.009999999999999998,-0.03,-0.10000000000002274,0.0,0.0,0.0,-0.10000000000000009,0.0,0.0,0.0,-0.06000000000000005,-0.029999999999986926,-0.020000000000003126,0.6999999999999318,-0.6200000000000045,-0.9699999999999989,5.519999999999982,0.19000000000005457,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.81956e-16,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,26,25,2.350000000461705e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,-12.189999999999998,0.020000000000000018,0.020000000000000018,0.04,0.01,0.10000000000002274,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.030000000000000027,-0.04000000000000625,0.020000000000003126,1.0,-0.6700000000000017,-0.9500000000000028,1.3999999999999773,-0.11000000000001364,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.81956e-16,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,27,26,3.1100000001060835e-05,5.800000010935946e-06,1.0,0.0,0.0,-4.34678e-15,36.41,0.029999999999999805,-0.020000000000000018,-0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.019999999999999574,0.0,0.0,-0.04999999999999716,-0.010000000000005116,0.6000000000000227,-0.6499999999999915,-0.9399999999999977,3.810000000000059,-0.5200000000000955,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,-11.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,28,27,3.1100000001060835e-05,5.800000010935946e-06,1.0,0.0,0.0,-4.34678e-15,21.409999999999997,-0.07999999999999963,-0.020000000000000018,-0.01,-0.04,0.0,0.0,0.0,0.0,0.19999999999999973,0.10000000000000003,-0.019999999999999574,0.0,-0.040000000000000036,-0.04000000000000625,0.10000000000000142,1.2000000000000455,-0.8100000000000023,-1.1099999999999994,-5.75,-0.08999999999991815,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-11.8,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,29,28,3.1100000001060835e-05,5.800000010935946e-06,-2.0,0.0,0.0,-4.34678e-15,-30.0,0.029999999999999805,0.020000000000000018,0.02,0.05,0.0,0.0,0.0,0.0,-0.10000000000000009,0.0,-0.030000000000001137,0.0,0.06000000000000005,-0.03999999999999204,0.0799999999999983,2.6000000000000227,-0.6899999999999977,-1.0,-1.9500000000000455,0.07999999999992724,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,30,29,3.1100000001060835e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,-3.7300000000000004,-0.029999999999999805,-0.010000000000000009,-0.03,-0.05,0.0,0.0,0.0,0.0,-0.09999999999999964,-0.10000000000000003,0.0,0.0,-0.08000000000000007,-0.04000000000000625,-0.11999999999999744,-5.2000000000000455,-0.7000000000000028,-0.9699999999999989,-3.92999999999995,0.12000000000000455,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-3.9,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,31,30,3.1100000001060835e-05,5.800000010935946e-06,1.0,0.0,0.0,-4.34678e-15,21.72,0.07999999999999963,0.030000000000000027,0.009999999999999998,0.06,-0.10000000000002274,0.0,0.0,0.0,0.19999999999999973,0.0,0.0,0.0,0.050000000000000044,-0.03999999999999204,-0.00999999999999801,0.7999999999999545,-0.6099999999999994,-0.9599999999999937,-6.7700000000000955,0.12999999999999545,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,32,31,3.1100000001060835e-05,5.800000010935946e-06,1.0,0.0,0.0,-4.34678e-15,7.139999999999999,-0.06000000000000005,0.010000000000000009,0.03,-0.03,0.10000000000002274,0.0,0.0,0.0,0.0,0.10000000000000003,0.0,0.0,-0.010000000000000009,-0.04000000000000625,0.00999999999999801,-0.8999999999999773,-0.6400000000000006,-0.980000000000004,0.4700000000000273,-0.1999999999999318,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-3.9,0.0,15.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,33,32,2.350000000461705e-05,1.3400000000274304e-05,0.0,0.0,0.0,-4.34678e-15,1.6300000000000008,0.0,-0.06,-0.02,0.01,-0.10000000000002274,0.0,0.0,0.0,0.0,-0.10000000000000003,0.030000000000001137,0.0,-0.010000000000000009,-0.04000000000000625,0.020000000000003126,3.300000000000068,-0.6599999999999966,-0.9399999999999977,-3.699999999999932,-0.20000000000004547,-3.35493e-15,0.0,0.0,0.0,0.0,-1.2750000000000057,0.0,3.9,0.0,2.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,34,33,2.350000000461705e-05,1.3400000000274304e-05,-1.0,0.0,0.0,-4.34678e-15,-9.86,0.0,0.04999999999999999,0.0,-0.01,0.10000000000002274,0.0,0.0,0.0,0.0,0.10000000000000003,0.019999999999999574,0.0,0.040000000000000036,-0.029999999999986926,-0.030000000000001137,-2.6000000000000227,-0.6099999999999994,-0.9699999999999989,-0.9400000000000546,-0.42999999999995,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-3.9,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,35,34,2.350000000461705e-05,1.3400000000274304e-05,1.0,0.0,0.0,-4.34678e-15,-3.34,0.0,0.0,0.01,1.0849799999999998e-20,0.0,0.0,0.0,0.0,-0.10000000000000009,-0.10000000000000003,0.0,0.0,-0.010000000000000009,-0.04000000000000625,0.030000000000001137,-0.8999999999999773,-0.6700000000000017,-0.9500000000000028,3.2799999999999727,-0.009999999999990905,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,36,35,2.350000000461705e-05,5.800000010935946e-06,-1.0,0.0,0.0,-4.34678e-15,-18.0,0.03000000000000025,-0.030000000000000027,0.01,0.01,0.0,0.0,0.0,0.0,0.20000000000000018,0.10000000000000003,0.0,0.0,0.010000000000000009,-0.04999999999999716,-0.09000000000000341,-1.1000000000000227,-0.6700000000000017,-0.9699999999999989,1.3799999999999955,0.5199999999999818,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,37,36,2.350000000461705e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,10.79,0.0,-0.02999999999999997,0.01,-0.01,0.0,0.0,0.0,0.0,-0.10000000000000009,0.0,0.0,0.0,-0.020000000000000018,-0.030000000000001137,0.020000000000003126,-3.7000000000000455,-0.6599999999999966,-1.0700000000000074,1.490000000000009,0.39999999999997726,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.81956e-16,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,38,37,2.350000000461705e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,3.98,-0.010000000000000231,0.010000000000000009,-0.02,0.01,-0.10000000000002274,0.0,0.0,0.0,0.0,0.0,0.019999999999999574,0.0,0.050000000000000044,-0.04000000000000625,0.00999999999999801,4.100000000000023,-0.5300000000000011,-0.8399999999999892,7.9500000000000455,0.82000000000005,-3.35493e-15,0.0,0.0,0.0,0.0,5.174999999999997,0.0,-1.81956e-16,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,39,38,2.350000000461705e-05,5.800000010935946e-06,1.0,0.0,0.0,-4.34678e-15,8.52,0.050000000000000266,0.06,-0.02,0.0,0.10000000000002274,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,-0.050000000000000044,-0.03999999999999204,-0.020000000000003126,-0.8999999999999773,-0.7399999999999949,-1.0500000000000114,6.289999999999964,-0.05000000000006821,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.81956e-16,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,40,39,2.350000000461705e-05,5.800000010935946e-06,0.0,0.0,0.0,-4.34678e-15,2.58,0.029999999999999805,-0.010000000000000009,0.0,0.01,0.0,0.0,0.0,0.0,-0.10000000000000009,0.0,0.0,0.0,0.010000000000000009,-0.04000000000000625,0.0800000000000054,-0.8000000000000682,-0.6000000000000085,-0.9699999999999989,4.180000000000064,0.009999999999990905,-3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.81956e-16,0.0,0.0
