flight_id,subseq_id,window_idx,t_end,err_Latitude,err_Longitude,err_AltB,err_BaroA,err_OAT,err_GndSpd,err_VSpd,err_Pitch,err_Roll,err_LatAc,err_NormAc,err_HDG,err_TRK,err_volt1,err_volt2,err_amp1,err_amp2,err_FQtyL,err_FQtyR,err_E1_FFlow,err_E1_OilT,err_E1_OilP,err_E1_RPM,err_E1_CHT2,err_E1_CHT4,err_E1_EGT2,err_E1_EGT4,err_TAS,err_CRS,err_NAV1,err_NAV2,err_COM1,err_COM2,err_MagVar,err_VSpdG,err_HAL,err_HPLfd
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1443,1442,0.000555900000001941,-0.00013250000000653017,-10.0,0.0,0.20000000000000018,-0.10000000000000853,-11.170000000000073,-0.0600000000000005,-0.8800000000000003,0.01,0.01,1.8000000000000114,0.6999999999999886,0.0,-0.10000000000000142,0.0,-0.1,0.0,0.0,-0.07000000000000028,-0.009999999999990905,-0.23000000000000398,1.099999999999909,0.06999999999999318,0.06999999999999318,0.01999999999998181,0.19000000000005457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1444,1443,0.0004898999999980447,-0.00016979999999477968,-13.0,0.0,0.0,-0.12999999999999545,-80.28999999999996,-0.03999999999999915,-0.010000000000000231,0.019999999999999997,0.01,2.0,0.9000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999787,-0.009999999999990905,-0.269999999999996,3.0,0.07999999999998408,0.07999999999998408,-0.36999999999989086,0.2899999999999636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.700000000000045,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1445,1444,0.0005278000000004113,-9.949999999037118e-05,-11.0,0.0,0.0,-0.09999999999999432,-41.180000000000064,0.03999999999999915,-0.8300000000000001,-0.009999999999999998,0.009999999999999998,1.0,0.6999999999999886,0.0,0.10000000000000142,0.0,0.0,0.0,0.0,0.02999999999999936,0.0,0.45999999999999375,-0.5,0.03000000000002956,0.03000000000002956,-0.6200000000001182,0.060000000000172804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.800000000000068,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1446,1445,0.0005313000000057855,-0.000152100000008204,-11.0,0.0,0.0,-0.10000000000000853,-3.17999999999995,0.0600000000000005,-0.46999999999999975,0.009999999999999998,0.0,1.1999999999999886,0.700000000000017,0.0,0.0,0.10000000000000009,0.1,0.0,0.0,0.010000000000001563,0.0,-0.28999999999999204,0.5,0.029999999999972715,0.029999999999972715,-0.25,-0.18000000000006366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.59999999999991,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1447,1446,0.0005615999999974974,-0.00011229999999784468,-9.0,0.0,0.0,-0.0799999999999983,35.82000000000005,0.17999999999999972,1.0099999999999998,-0.009999999999999998,0.0,0.6000000000000227,0.5999999999999943,0.0,-0.10000000000000142,-0.10000000000000009,-0.1,0.0,0.0,-0.0600000000000005,-0.020000000000010232,-0.04999999999999716,1.400000000000091,0.009999999999990905,0.0,0.6100000000001273,-0.3500000000001364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.600000000000023,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1448,1447,0.0004956000000007066,-0.00018779999999196662,-7.0,0.0,0.0,-0.1700000000000017,54.61999999999989,0.16000000000000014,0.16000000000000014,-0.01,0.0,0.799999999999983,0.6999999999999886,0.0,0.10000000000000142,0.0,0.0,0.0,0.0,0.08999999999999986,-0.009999999999990905,0.22999999999998977,-3.100000000000364,0.040000000000020464,0.009999999999990905,-0.08000000000015461,0.2700000000002092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.600000000000023,0.0,-0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1449,1448,0.000541099999999517,-0.00017090000000052896,-9.0,0.0,0.0,-0.22999999999998977,38.58000000000004,0.14000000000000057,0.03000000000000025,0.01,-0.009999999999999998,1.4000000000000057,0.8000000000000114,0.0,0.0,0.10000000000000009,0.1,0.0,0.0,0.0,0.0,0.010000000000005116,3.300000000000182,0.07999999999998408,0.060000000000002274,0.6000000000001364,0.4799999999997908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1450,1449,0.0005484999999936235,-0.00014639999999133124,-9.0,0.0,0.0,-0.28000000000000114,3.4600000000000364,0.1999999999999993,-0.4500000000000002,0.009999999999999998,0.009999999999999998,1.1999999999999886,0.5999999999999943,0.0,-0.10000000000000142,-0.10000000000000009,-0.1,0.0,0.0,-0.02999999999999936,0.0,-0.14000000000000057,3.400000000000091,0.009999999999990905,0.040000000000020464,0.09999999999990905,0.5600000000001728,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.600000000000023,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1451,1450,0.0005786999999983777,-0.00024470000001031167,-9.0,0.0,0.0,-0.3100000000000023,9.860000000000014,0.13000000000000078,-2.23,0.010000000000000002,-0.009999999999999998,1.6000000000000227,0.5999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000001563,-0.010000000000019327,-0.09999999999999432,-6.300000000000182,0.03000000000002956,0.029999999999972715,-0.12999999999988177,0.6599999999998545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1452,1451,0.0005166000000045301,-0.0002506999999951631,-9.0,0.0,0.0,-0.269999999999996,-19.519999999999982,0.2400000000000002,1.29,-0.010000000000000002,0.009999999999999998,0.5,0.6000000000000227,0.0,0.0,-0.09999999999999964,0.0,0.0,0.0,0.010000000000001563,0.0,0.22999999999998977,3.400000000000091,0.009999999999990905,0.0,-0.2599999999999909,0.7599999999999909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.599999999999966,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1453,1452,0.0005430000000004043,-0.00017200000000627824,-5.0,0.0,0.0,-0.3100000000000023,72.83999999999992,-0.5,1.83,-0.019999999999999997,-0.06,0.29999999999998295,0.5,0.0,0.10000000000000142,0.19999999999999973,0.1,0.0,0.0,-0.030000000000001137,0.020000000000010232,0.15000000000000568,0.40000000000009095,0.040000000000020464,-0.05000000000001137,-0.5900000000001455,0.15000000000009095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.900000000000034,0.0,-0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1454,1453,0.0005732999999992217,-0.0001855999999946789,-3.0,0.0,0.0,-0.27000000000001023,93.16000000000003,-0.2900000000000009,2.02,-0.01,0.009999999999999998,0.700000000000017,0.8999999999999773,0.0,0.0,-0.10000000000000009,-1.3645500000000002e-18,0.0,0.0,-0.23000000000000043,0.009999999999990905,-0.2600000000000051,-9.099999999999909,-0.020000000000038654,0.05000000000001137,0.25,-0.5199999999999818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.200000000000045,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1455,1454,0.0004996999999988816,-0.00023740000000316286,-8.0,0.0,0.0,-0.23999999999999488,21.44999999999999,0.6300000000000008,-2.12,0.03,0.06,2.5,0.9000000000000057,0.0,-0.10000000000000142,0.0,-0.1,0.0,0.0,0.25,0.020000000000010232,0.25,5.399999999999636,0.13999999999998636,0.12000000000000455,0.6400000000001,0.029999999999972715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.5,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1456,1455,0.0005260999999947558,-0.00028149999999982356,-13.0,0.0,0.0,-0.269999999999996,-141.0,-0.14000000000000057,-0.3999999999999999,0.010000000000000002,-0.05,2.1999999999999886,0.9000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,-0.02999999999999936,0.009999999999990905,-0.3399999999999892,0.900000000000091,0.060000000000002274,0.01999999999998181,0.6499999999998636,-0.08999999999991815,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.30000000000001,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1457,1456,0.0005297000000012986,-0.00023330000000498785,-8.0,0.0,0.0,-0.18999999999999773,-42.569999999999936,-0.1999999999999993,0.9599999999999995,-0.03,0.0,0.4000000000000057,0.6999999999999886,0.0,0.10000000000000142,0.0,0.0,0.0,0.0,0.019999999999999574,0.010000000000019327,-0.020000000000010232,-3.599999999999909,0.020000000000038654,0.03000000000002956,0.19000000000005457,0.6899999999998272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8999999999999773,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1458,1457,0.0005713999999983344,-0.00032319999999685933,-3.0,0.0,0.0,-0.18000000000000682,96.62999999999994,-0.22000000000000064,1.2200000000000006,0.0,0.0,0.4000000000000057,0.9000000000000057,0.0,0.0,0.10000000000000009,0.1,0.0,0.0,0.009999999999999787,0.01999999999998181,0.25,0.3000000000001819,-0.27000000000003865,-0.25,-0.4600000000000364,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.600000000000023,0.0,-0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1459,1458,0.0004940000000033251,-0.0003054999999960728,-7.0,0.0,0.20000000000000018,-0.1700000000000017,41.910000000000025,0.2599999999999998,-3.79,0.019999999999999997,0.03,2.1999999999999886,1.0,0.0,-0.10000000000000142,-0.10000000000000009,-0.1,0.0,0.0,-0.02999999999999936,0.0,-0.14999999999999147,2.599999999999909,-0.1099999999999568,-0.14999999999997726,-0.2799999999999727,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.800000000000011,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1460,1459,0.0005090000000009809,-0.0003030000000023847,-14.0,0.0,0.0,-0.09999999999999432,-115.91000000000003,0.25,-1.2400000000000002,0.010000000000000002,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.02999999999999936,-0.009999999999990905,-0.1600000000000108,-3.599999999999909,0.14999999999997726,0.12999999999999545,0.3500000000001364,0.19000000000005457,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.800000000000011,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1461,1460,0.0005468000000021789,-0.00031579999999564734,-8.0,0.0,0.0,-0.10000000000000853,-39.589999999999975,0.34999999999999964,0.13,-0.02,0.02,-0.4000000000000057,0.5,0.0,0.10000000000000142,0.0,0.0,0.0,0.0,0.049999999999998934,-0.009999999999990905,0.10000000000000853,-2.100000000000364,-0.37000000000000455,-0.4700000000000273,-0.2300000000000182,-0.5299999999999727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.400000000000034,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1462,1461,0.0005656000000016093,-0.00032099999999957163,-3.0,0.0,0.0,-0.22999999999998977,98.81,0.14000000000000057,0.28,-0.02,-0.03,-0.29999999999998295,0.30000000000001137,0.0,0.0,0.10000000000000009,0.1,0.0,0.0,0.02000000000000135,-0.010000000000019327,0.28000000000000114,3.0,-0.01999999999998181,0.05000000000001137,-0.10000000000013642,0.599999999999909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.39999999999998,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1463,1462,0.0004615000000001146,-0.0003185000000058835,-5.0,0.0,0.0,-0.27000000000001023,92.68,0.0,0.010000000000000009,0.02,-0.01,0.5999999999999943,0.19999999999998863,0.0,-0.10000000000000142,-0.10000000000000009,-1.3645500000000002e-18,0.0,0.0,-0.02000000000000135,-0.009999999999990905,-0.13000000000000966,-2.899999999999636,0.01999999999998181,0.029999999999972715,0.5900000000001455,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.699999999999989,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1464,1463,0.0004764999999977704,-0.000331300000013357,-8.0,0.0,0.0,-0.25,-16.340000000000032,-0.020000000000000462,-0.77,0.009999999999999998,1.0849799999999998e-20,1.0999999999999943,0.09999999999999432,0.0,0.0,-0.09999999999999964,-0.1,0.0,0.0,-0.009999999999999787,-0.009999999999990905,-0.14999999999999147,-2.300000000000182,0.07999999999998408,0.010000000000047748,0.4199999999998454,-0.6599999999998545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8999999999999773,0.0,-0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1465,1464,0.0004990999999989754,-0.0003517999999900212,-8.0,0.0,0.0,-0.19999999999998863,-42.69999999999999,0.08000000000000007,1.8199999999999998,-0.009999999999999998,0.01,0.0,0.4000000000000057,0.0,0.10000000000000142,0.0,0.0,0.0,0.0,-0.02999999999999936,-0.010000000000019327,0.1700000000000017,0.8000000000001819,0.03000000000002956,0.009999999999990905,0.10000000000013642,-0.5799999999999272,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.900000000000034,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1466,1465,0.0005179000000055112,-0.00027219999999772426,-3.0,0.0,0.0,-0.21000000000000796,52.45999999999998,-0.10999999999999943,1.75,-0.03,-0.01,-0.30000000000001137,0.4000000000000057,0.0,0.0,0.09999999999999964,0.1,0.0,0.0,0.009999999999999787,-0.01999999999998181,-0.020000000000010232,0.7999999999997272,0.029999999999972715,0.07999999999998408,-0.2300000000000182,-0.13000000000010914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8999999999999773,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1467,1466,0.0005366999999978361,-0.00030030000000635937,-5.0,0.0,0.0,-0.2599999999999909,50.160000000000025,-0.20000000000000018,0.03000000000000025,0.01,-0.01,1.3000000000000114,0.5,0.0,-0.10000000000000142,0.0,-1.3645500000000002e-18,0.0,0.0,0.0,-0.010000000000019327,-0.13999999999998636,-3.799999999999727,0.05000000000001137,-0.009999999999990905,-0.8400000000001455,0.15000000000009095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.800000000000011,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1468,1467,0.0005516999999954919,-0.00034360000000788204,-11.0,0.0,0.0,-0.15000000000000568,-77.41000000000003,-0.02999999999999936,-1.3599999999999999,0.03,0.01,2.1999999999999886,0.8000000000000114,0.0,0.0,0.0,-0.1,0.0,0.0,0.05000000000000071,-0.01999999999998181,0.1799999999999926,-1.2000000000002728,-0.009999999999990905,-0.01999999999998181,-1.0699999999999363,0.029999999999972715,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.5,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1469,1468,0.00045910000000048967,-0.00038689999999519387,-11.0,0.0,0.0,-0.0799999999999983,-130.82999999999993,0.08000000000000007,-0.9000000000000001,0.0,0.01,1.1000000000000227,0.5,0.0,0.0,-0.09999999999999964,0.0,0.0,0.0,-0.05000000000000071,-0.020000000000010232,-0.25,3.099999999999909,0.17000000000001592,0.07999999999998408,-0.30999999999994543,-0.2300000000000182,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.69999999999999,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1470,1469,0.00046640000000053305,-0.0003454999999945585,-9.0,0.0,0.0,-0.0799999999999983,-19.730000000000018,0.10999999999999943,-2.54,0.0,0.01,0.5,0.5,0.0,0.10000000000000142,0.09999999999999964,0.0,0.0,0.0,-0.02999999999999936,-0.020000000000010232,0.010000000000005116,2.100000000000364,0.03999999999996362,0.01999999999998181,0.18000000000006366,-0.2699999999999818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.899999999999977,0.0,-0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1471,1470,0.0004966999999993504,-0.000411700000000792,-7.0,0.0,0.0,-0.07000000000000739,25.649999999999977,0.14999999999999947,-1.39,-0.009999999999999998,0.0,-0.5,0.0,0.0,-0.10000000000000142,0.10000000000000009,0.1,0.0,0.0,0.05999999999999872,-0.03999999999999204,-0.0799999999999983,-4.300000000000182,0.040000000000020464,0.07999999999998408,0.09999999999990905,0.01999999999998181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000011,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1472,1471,0.0004887999999994008,-0.0003703000000001566,-7.0,0.0,0.0,-0.11999999999999034,41.789999999999964,-0.22999999999999954,-0.5700000000000003,0.0,-0.03,-0.4000000000000057,0.0,0.0,0.0,-0.10000000000000009,-0.1,0.0,0.0,-0.02999999999999936,-0.03999999999999204,0.19999999999998863,-1.599999999999909,0.040000000000020464,-0.01999999999998181,-0.18000000000006366,0.4199999999998454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.900000000000034,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1473,1472,0.0004999000000012188,-0.00031359999999835964,-7.0,0.0,0.0,-0.020000000000010232,30.08000000000004,-0.47000000000000064,0.3400000000000003,0.0,-0.019999999999999997,-0.9000000000000057,-0.20000000000001705,0.0,0.0,0.0,0.0,0.0,0.0,-0.009999999999999787,-0.03999999999999204,-0.01999999999999602,1.099999999999909,-0.020000000000038654,0.009999999999990905,-0.10999999999989996,-0.12999999999988177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.5,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1474,1473,0.0005111000000042054,-0.0003645999999974947,-6.0,0.0,0.0,0.12000000000000455,37.40999999999997,-0.5,0.1299999999999999,-0.01,0.0,-0.5,-0.29999999999998295,0.0,0.10000000000000142,0.0,0.0,0.0,0.0,0.019999999999999574,-0.030000000000001137,-0.1700000000000017,2.400000000000091,0.18000000000000682,0.08000000000004093,0.25,0.40000000000009095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.89999999999998,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1475,1474,0.0005261000000018612,-0.00031549999999924694,-9.0,0.0,0.0,0.269999999999996,-40.360000000000014,-0.41999999999999993,0.18999999999999995,0.0,0.009999999999999998,-0.30000000000001137,-0.30000000000001137,0.0,-0.10000000000000142,0.0,0.1,0.0,0.0,-0.019999999999999574,-0.020000000000010232,-0.1599999999999966,-2.099999999999909,0.03000000000002956,0.06999999999999318,0.4900000000000091,0.30999999999994543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.80000000000007,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1476,1475,0.0005373000000048478,-0.0003511999999972204,-12.0,0.0,0.0,0.39000000000000057,-79.86000000000001,0.05000000000000071,0.31000000000000005,0.0,0.04,-0.19999999999998863,-0.19999999999998863,0.0,0.0,0.0,-0.1,0.0,0.0,-0.009999999999999787,-0.030000000000001137,0.12999999999999545,0.0,0.03999999999996362,0.029999999999972715,0.6900000000000546,0.31999999999993634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.10000000000002,0.0,-0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1477,1476,0.0005713000000042712,-0.0003021999999930358,-11.0,0.0,0.0,0.4099999999999966,-76.93999999999994,-0.16000000000000014,0.75,0.0,-0.02,-0.30000000000001137,-0.10000000000002274,0.0,0.0,-0.09999999999999964,0.0,0.0,0.0,0.009999999999999787,0.0,0.3100000000000023,4.0,0.09000000000003183,0.009999999999990905,0.4899999999997817,-0.20000000000004547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.699999999999932,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1478,1477,0.0004595999999992273,-0.00032260000000405853,-11.0,0.0,0.0,0.38000000000000966,-35.02999999999997,-0.0600000000000005,0.22999999999999998,0.0,0.01,-0.19999999999998863,-0.09999999999999432,0.0,0.10000000000000142,0.09999999999999964,0.0,0.0,0.0,0.049999999999998934,0.0,-0.09000000000000341,3.399999999999636,0.0999999999999659,0.060000000000002274,0.8100000000001728,-0.13999999999987267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.800000000000068,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1479,1478,0.0004670000000004393,-0.00035829999998782114,-12.0,0.0,0.0,0.39000000000000057,-20.620000000000005,0.009999999999999787,-0.47,0.01,0.01,0.5,0.0,0.0,-0.10000000000000142,0.10000000000000009,0.1,0.0,0.0,0.02000000000000135,0.0,0.15000000000000568,-2.599999999999909,0.020000000000038654,0.0,0.4800000000000182,0.14999999999986358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1480,1479,0.00047430000000048267,-0.000301600000000235,-13.0,0.0,0.2999999999999998,0.3499999999999943,-48.07000000000005,0.08000000000000007,-0.76,0.009999999999999998,0.009999999999999998,0.09999999999999432,0.0,0.0,0.0,-0.10000000000000009,-0.1,0.0,0.0,-0.07000000000000028,0.0,-0.1700000000000017,4.5,0.0,-0.009999999999990905,-0.3200000000001637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.700000000000045,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1481,1480,0.00048170000000169466,-0.00032969999999465927,-13.0,0.0,0.0,0.3499999999999943,-30.389999999999986,0.120000000000001,-0.48,0.0,0.0,-0.19999999999998863,-0.09999999999999432,0.0,0.0,0.0,0.0,0.0,0.0,0.07000000000000028,0.0,0.4000000000000057,2.300000000000182,0.0999999999999659,0.07999999999998408,-0.14999999999986358,0.6200000000001182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.600000000000023,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1482,1481,0.00048139999999818883,-0.00035780000000329437,-10.0,0.0,0.0,0.28000000000000114,28.230000000000018,0.2599999999999998,1.25,-0.019999999999999997,0.0,-1.0,-0.19999999999998863,0.0,0.10000000000000142,0.0,0.1,0.0,0.0,-0.009999999999999787,0.0,-0.21000000000000796,-2.900000000000091,0.009999999999990905,-0.03999999999996362,0.9700000000000273,0.19000000000005457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.699999999999932,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1483,1482,0.0004848999999964576,-0.0002858000000003358,-7.0,0.0,0.0,0.19000000000001194,87.04999999999995,-0.009999999999999787,3.37,-0.01,-0.03,-0.8000000000000114,0.0,0.0,-0.10000000000000142,0.0,-1.3645500000000002e-18,0.0,0.0,0.009999999999999787,0.0,-0.1799999999999926,0.5,0.10000000000002274,0.08999999999997499,0.6899999999998272,0.5499999999999545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.700000000000045,0.0,0.0
