#airframe_info, log_version="1.00", airframe_name="Cessna 172S", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="2499E77E9", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2012-10-18, 15:25:11,  -05:00,       ,             ,             ,        , 29.28,        ,      ,       ,       ,        ,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.14,    0.0,   60.89,   60.93,   60.70,   60.83,   60.42,   60.49,   60.21,   60.41,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
2012-10-18, 15:25:13,  -05:00,       ,             ,             ,        , 29.28,        ,      ,       ,       ,        ,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.15,    0.0,   60.87,   60.95,   60.70,   60.83,   60.42,   60.49,   60.21,   60.38,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:14,  -05:00,       ,             ,             ,        , 29.28,        ,      ,       ,       ,        ,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.15,    0.0,   60.90,   60.95,   60.70,   60.82,   60.42,   60.44,   60.20,   60.38,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:15,  -05:00,       ,             ,             ,        , 29.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.4,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.15,    0.0,   60.85,   60.92,   60.72,   60.83,   60.42,   60.42,   60.24,   60.41,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:16,  -05:00,       ,             ,             ,   674.8, 29.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.15,    0.0,   60.84,   60.91,   60.70,   60.80,   60.42,   60.43,   60.16,   60.41,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:17,  -05:00,       ,             ,             ,   674.8, 29.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.15,    0.0,   60.88,   60.89,   60.70,   60.82,   60.42,   60.44,   60.21,   60.40,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:18,  -05:00,       ,             ,             ,   674.8, 29.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.15,    0.0,   60.85,   60.87,   60.70,   60.79,   60.42,   60.43,   60.22,   60.33,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:19,  -05:00,       ,             ,             ,   674.8, 29.28,        ,      ,   0.00,       ,    0.00,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.15,    0.0,   60.86,   60.89,   60.70,   60.82,   60.42,   60.43,   60.16,   60.37,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:20,  -05:00,       ,             ,             ,   674.8, 29.28,        ,  16.2,   0.00,       ,    0.00,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.15,    0.0,   60.96,   61.03,   60.82,   60.91,   60.53,   60.58,   60.31,   60.51,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:21,  -05:00,       ,             ,             ,   674.8, 29.28,        ,  16.2,   0.00,       ,    0.00,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.15,    0.0,   60.85,   60.90,   60.71,   60.82,   60.44,   60.44,   60.18,   60.37,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:22,  -05:00,       ,             ,             ,   674.8, 29.28,        ,  16.2,   0.00,       ,    0.00,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.2,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.15,    0.0,   60.84,   60.87,   60.70,   60.79,   60.42,   60.44,   60.16,   60.39,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:23,  -05:00,       ,             ,             ,   674.8, 29.28,        ,  16.2,   0.00,       ,    0.00,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.2,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.15,    0.0,   60.85,   60.86,   60.70,   60.78,   60.42,   60.42,   60.16,   60.38,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:25,  -05:00,       ,             ,             ,   674.8, 29.28,        ,  16.2,   0.00,       ,    0.00,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.15,    0.0,   60.84,   60.84,   60.70,   60.80,   60.39,   60.43,   60.16,   60.36,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:26,  -05:00,       ,             ,             ,   674.8, 29.28,        ,  16.2,   0.00,       ,    0.00,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.2,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.15,    0.0,   60.83,   60.86,   60.70,   60.77,   60.41,   60.45,   60.16,   60.36,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:27,  -05:00,       ,             ,             ,   674.8, 29.28,        ,  16.2,   0.00,       ,    0.00,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.2,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.15,    0.0,   60.84,   60.87,   60.70,   60.75,   60.35,   60.43,   60.15,   60.37,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:28,  -05:00,       ,             ,             ,   674.8, 29.28,        ,  16.2,   0.00,       ,    0.13,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.2,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.16,    0.0,   60.84,   60.86,   60.70,   60.81,   60.38,   60.42,   60.17,   60.31,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:29,  -05:00,       ,             ,             ,   675.8, 29.28,        ,  16.2,   0.00,       ,   13.70,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.2,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.16,    0.0,   60.83,   60.84,   60.70,   60.79,   60.36,   60.44,   60.15,   60.32,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:30,  -05:00,       ,             ,             ,   675.8, 29.28,        ,  16.2,   0.00,       ,   24.01,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.2,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.16,    0.0,   60.83,   60.89,   60.70,   60.75,   60.38,   60.42,   60.15,   60.31,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:31,  -05:00,       ,             ,             ,   675.8, 29.28,        ,  16.2,   0.00,       ,   20.24,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.2,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.16,    0.0,   60.83,   60.84,   60.70,   60.79,   60.38,   60.44,   60.16,   60.34,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:32,  -05:00,       ,             ,             ,   675.8, 29.28,        ,  16.2,   0.00,       ,   16.17,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.2,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.16,    0.0,   60.83,   60.84,   60.70,   60.80,   60.40,   60.42,   60.16,   60.30,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:33,  -05:00,       ,             ,             ,   676.8, 29.28,        ,  16.2,   0.00,       ,   16.00,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.1,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.16,    0.0,   60.83,   60.83,   60.70,   60.73,   60.41,   60.42,   60.16,   60.32,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:34,  -05:00,       ,             ,             ,   676.8, 29.28,        ,  16.2,   0.00,       ,   25.42,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.1,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.16,    0.0,   60.83,   60.83,   60.70,   60.76,   60.35,   60.42,   60.15,   60.34,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:35,  -05:00,       ,             ,             ,   677.8, 29.28,        ,  16.2,   0.00,       ,   21.47,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.2,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.16,    0.0,   60.83,   60.86,   60.70,   60.73,   60.34,   60.44,   60.15,   60.33,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:36,  -05:00,       ,             ,             ,   677.8, 29.28,        ,  16.2,   0.00,       ,   31.32,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.1,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.17,    0.0,   60.83,   60.84,   60.70,   60.75,   60.38,   60.42,   60.15,   60.35,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:37,  -05:00,       ,             ,             ,   678.8, 29.28,        ,  16.2,   0.00,       ,   31.98,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.1,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.17,    0.0,   60.83,   60.83,   60.70,   60.70,   60.34,   60.42,   60.15,   60.32,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:38,  -05:00,       ,             ,             ,   678.8, 29.28,        ,  16.2,   0.00,       ,   32.00,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.1,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.17,    0.0,   60.96,   60.96,   60.82,   60.86,   60.48,   60.54,   60.27,   60.46,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:39,  -05:00,       ,             ,             ,   679.8, 29.28,        ,  16.2,   0.00,       ,   20.60,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.1,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.17,    0.0,   60.85,   60.85,   60.71,   60.78,   60.37,   60.45,   60.16,   60.33,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:40,  -05:00,       ,             ,             ,   679.8, 29.28,        ,  16.2,   0.00,       ,   16.21,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.1,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.17,    0.0,   60.96,   60.96,   60.82,   60.87,   60.44,   60.55,   60.27,   60.42,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:41,  -05:00,       ,             ,             ,   679.8, 29.28,        ,  16.2,   0.00,       ,   16.01,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.1,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.17,    0.0,   60.85,   60.85,   60.71,   60.76,   60.41,   60.44,   60.16,   60.31,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:42,  -05:00,       ,             ,             ,   679.8, 29.28,        ,  16.2,   0.00,       ,    8.94,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.1,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.17,    0.0,   60.84,   60.84,   60.70,   60.72,   60.38,   60.42,   60.15,   60.29,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:43,  -05:00,       ,             ,             ,   679.8, 29.28,        ,  16.2,   0.00,       ,   -0.19,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.1,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.16,    0.0,   60.83,   60.83,   60.69,   60.78,   60.31,   60.42,   60.15,   60.29,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:25:44,  -05:00,       ,             ,             ,   678.8, 29.28,        ,  16.2,   0.00,       ,  -15.02,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.1,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.17,    0.0,   60.83,   60.83,   60.70,   60.73,   60.33,   60.42,   60.15,   60.29,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
