#airframe_info, log_version="1.00", airframe_name="Cessna 172S", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="2499E77E9", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
          ,         ,        ,       ,             ,             ,   653.8, 29.28,        ,  16.2,   0.00,       ,   20.80,       ,       ,       ,       ,      ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 29.28,        ,  16.2,       ,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 29.28,        ,      ,       ,       ,        ,       ,       ,       ,       ,      ,      ,  27.5,  27.5,  -7.2,  -0.0,       ,  23.87,     0.00,   62.39,    0.18,    0.0,   60.20,   60.49,   60.48,   60.64,   60.07,   60.34,   60.07,   60.28,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
2012-10-18, 15:54:44,  -05:00,       ,             ,             ,        , 29.28,        ,      ,       ,       ,        ,       ,       ,       ,       ,      ,      ,  27.5,  27.5,  -7.3,  -0.0,  23.70,  23.87,     0.00,   62.39,    0.18,    0.0,   60.21,   60.49,   60.49,   60.68,   60.08,   60.33,   60.09,   60.29,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
2012-10-18, 15:54:45,  -05:00,       ,             ,             ,        , 29.28,        ,      ,       ,       ,        ,       ,       ,       ,       ,      ,      ,  27.5,  27.5,  -7.3,  -0.0,  23.70,  23.87,     0.00,   62.39,    0.17,    0.0,   60.21,   60.52,   60.49,   60.64,   60.08,   60.35,   60.08,   60.30,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:54:46,  -05:00,       ,             ,             ,        , 29.28,        ,      ,       ,       ,        ,       ,       ,       ,       ,      ,      ,  27.5,  27.5,  -7.3,  -0.0,  23.66,  23.87,     0.00,   62.39,    0.17,    0.0,   60.21,   60.53,   60.49,   60.72,   60.08,   60.35,   60.10,   60.34,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:54:47,  -05:00,       ,             ,             ,        , 29.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  27.5,  27.5,  -7.3,  -0.0,  23.66,  23.87,     0.00,   62.39,    0.17,    0.0,   60.24,   60.50,   60.49,   60.70,   60.08,   60.35,   60.11,   60.35,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:54:48,  -05:00,       ,             ,             ,   654.8, 29.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  27.5,  27.5,  -7.3,  -0.0,  23.70,  23.87,     0.00,   62.39,    0.17,    0.0,   60.22,   60.57,   60.49,   60.65,   60.08,   60.35,   60.13,   60.35,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:54:49,  -05:00,       ,             ,             ,   654.8, 29.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  27.5,  27.5,  -7.3,  -0.0,  23.66,  23.87,     0.00,   62.39,    0.17,    0.0,   60.24,   60.59,   60.54,   60.72,   60.13,   60.38,   60.11,   60.38,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:54:50,  -05:00,       ,             ,             ,   654.8, 29.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  27.5,  27.5,  -7.3,  -0.0,  23.66,  23.87,     0.00,   62.39,    0.17,    0.0,   60.33,   60.62,   60.57,   60.82,   60.16,   60.45,   60.21,   60.45,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
