#airframe_info, log_version="1.00", airframe_name="Cessna 172S", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="2EBB85013", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2012-09-09, 11:57:36,  -05:00,       ,             ,             ,   809.2, 30.17,        ,  24.2,   0.00,       ,    0.00,   3.68,   0.08,   0.00,  -0.00, 180.6,      ,  24.5,  24.6, -10.0,  -0.0,  17.01,  19.49,     0.00,  152.13,    0.16,    0.0,  165.56,  174.79,  172.33,  184.90,  148.43,  148.19,  148.59,  146.21,        ,   0,  GPS,  356.4, 114.30, 108.40, 123.300, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-09-09, 11:57:36,  -05:00,       ,             ,             ,   809.2, 30.17,        ,  24.2,   0.00,       ,    0.00,   3.69,   0.08,  -0.00,  -0.00, 180.5,      ,  24.5,  24.6, -10.0,  -0.0,  17.01,  19.54,     0.00,  152.13,    0.16,    0.0,  165.53,  174.77,  172.34,  184.85,  148.40,  148.19,  148.59,  146.21,        ,   0,  GPS,  356.4, 114.30, 108.40, 123.300, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-09-09, 11:57:37,  -05:00,       ,             ,             ,   809.2, 30.17,        ,  24.2,   0.00,       ,    0.00,   3.69,   0.08,  -0.00,  -0.00, 180.5,      ,  24.5,  24.6, -10.0,  -0.0,  17.01,  19.54,     0.00,  152.12,    0.16,    0.0,  165.50,  174.74,  172.30,  184.79,  148.35,  148.20,  148.59,  146.20,        ,   0,  GPS,  356.4, 114.30, 108.40, 123.300, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-09-09, 11:57:38,  -05:00,       ,             ,             ,   809.2, 30.17,        ,  24.2,   0.00,       ,    0.00,   3.70,   0.07,   0.00,  -0.00, 180.5,      ,  24.5,  24.6, -10.0,  -0.0,  16.99,  19.54,     0.00,  152.12,    0.17,    0.0,  165.40,  174.71,  172.24,  184.77,  148.33,  148.12,  148.58,  146.14,        ,   0,  GPS,  356.4, 114.30, 108.40, 123.300, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-09-09, 11:57:39,  -05:00,       ,             ,             ,   809.2, 30.17,        ,  24.2,   0.00,       ,    0.00,   3.71,   0.07,   0.00,  -0.00, 180.5,      ,  24.5,  24.6, -10.0,  -0.0,  16.99,  19.54,     0.00,  152.11,    0.17,    0.0,  165.37,  174.63,  172.23,  184.71,  148.31,  148.09,  148.47,  146.12,        ,   0,  GPS,  356.4, 114.30, 108.40, 123.300, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-09-09, 11:57:40,  -05:00,       ,             ,             ,   810.2, 30.17,        ,  24.2,   0.00,       ,    2.48,   3.72,   0.07,   0.00,  -0.00, 180.5,      ,  24.5,  24.6,  -9.9,  -0.0,  17.01,  19.59,     0.00,  152.11,    0.17,    0.0,  165.32,  174.60,  172.16,  184.65,  148.25,  148.07,  148.47,  146.10,        ,   0,  GPS,  356.4, 114.30, 108.40, 123.300, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-09-09, 11:57:41,  -05:00,       ,             ,             ,   810.2, 30.17,        ,  24.2,   0.00,       ,    1.91,   3.71,   0.07,   0.00,  -0.00, 180.5,      ,  24.5,  24.6, -10.0,  -0.0,  17.01,  19.54,     0.00,  152.10,    0.17,    0.0,  165.35,  174.64,  172.21,  184.74,  148.31,  148.17,  148.57,  146.23,        ,   0,  GPS,  356.4, 114.30, 108.40, 123.300, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-09-09, 11:57:42,  -05:00,       ,             ,             ,   810.2, 30.17,        ,  24.2,   0.00,       ,    4.84,   3.69,   0.08,   0.00,  -0.00, 180.5,      ,  24.5,  24.6,  -9.9,  -0.0,  16.99,  19.54,     0.00,  152.10,    0.17,    0.0,  165.36,  174.60,  172.20,  184.69,  148.33,  148.19,  148.59,  146.21,        ,   0,  GPS,  356.4, 114.30, 108.40, 123.300, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-09-09, 11:57:43,  -05:00,       ,             ,             ,   810.2, 30.17,        ,  24.2,   0.00,       ,    9.52,   3.70,   0.07,  -0.00,   0.00, 180.6,      ,  24.5,  24.6,  -9.9,  -0.0,  17.01,  19.59,     0.00,  152.09,    0.17,    0.0,  165.27,  174.58,  172.11,  184.64,  148.33,  148.20,  148.58,  146.21,        ,   0,  GPS,  356.4, 114.30, 108.40, 123.300, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-09-09, 11:57:44,  -05:00,       ,             ,             ,   810.2, 30.17,        ,  24.2,   0.00,       ,   12.21,   3.69,   0.08,   0.00,  -0.00, 180.6,      ,  24.5,  24.6,  -9.9,  -0.0,  16.99,  19.59,     0.00,  152.08,    0.17,    0.0,  165.21,  174.49,  172.10,  184.64,  148.22,  148.20,  148.50,  146.21,        ,   0,  GPS,  356.4, 114.30, 108.40, 123.300, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
