#airframe_info, log_version="1.00", airframe_name="Cessna 172S", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="24B4D9F70", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2012-10-21, 10:34:11,  -05:00,       ,   47.9485893,  -97.1722488,   611.0, 29.58,   841.3,  11.0,   0.00,   0.00,  -12.62,   1.30,   0.37,   0.00,   0.01, 356.5, 266.4,  28.1,  28.1,   3.8,   0.4,  22.07,  22.13,     2.39,   58.44,   66.05, 1203.7,   65.71,   64.89,   64.04,   62.46, 1024.11, 1015.07, 1027.30, 1031.28,   753.5,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 724.5,       
2012-10-21, 10:34:12,  -05:00,       ,   47.9485893,  -97.1722488,   612.0, 29.58,   841.4,  11.0,   0.00,   0.00,  -18.20,   1.26,   0.38,  -0.00,   0.00, 356.5, 266.4,  28.1,  28.0,   3.8,   0.3,  22.07,  22.13,     2.56,   58.46,   66.04, 1205.4,   66.07,   65.37,   64.42,   62.79, 1032.96, 1020.94, 1035.42, 1040.96,   753.6,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   3.9,     3D, 3704,      ,       , 725.0,       
2012-10-21, 10:34:13,  -05:00,       ,   47.9485893,  -97.1722488,   611.0, 29.58,   841.4,  11.0,   0.00,   0.00,   -8.25,   1.40,   0.42,  -0.01,   0.02, 356.4, 266.4,  28.1,  28.1,   3.7,   0.3,  22.07,  22.09,     2.51,   58.49,   64.68, 1132.2,   66.74,   66.02,   65.03,   63.33, 1043.17, 1028.16, 1044.90, 1050.02,   753.6,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 725.0,       
2012-10-21, 10:34:14,  -05:00,       ,   47.9485893,  -97.1722488,   610.0, 29.58,   841.1,  11.0,   0.00,   0.00,  -36.50,   1.40,   0.42,  -0.01,  -0.01, 356.4, 266.4,  28.1,  28.1,   3.7,   0.3,  22.11,  22.09,     2.24,   58.53,   60.17,  962.0,   67.42,   66.71,   65.70,   63.89, 1045.08, 1032.22, 1046.10, 1050.61,   753.3,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 725.5,       
2012-10-21, 10:34:15,  -05:00,       ,   47.9485893,  -97.1722488,   609.0, 29.58,   840.9,  11.0,   0.00,   0.00,  -58.84,   1.41,   0.45,  -0.01,  -0.01, 356.4, 266.4,  28.1,  28.0,   3.7,   0.3,  22.11,  22.09,     2.24,   58.56,   60.12,  931.7,   68.10,   67.41,   66.34,   64.49, 1033.93, 1024.23, 1034.74, 1039.21,   753.1,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 726.0,       
2012-10-21, 10:34:16,  -05:00,       ,   47.9485893,  -97.1722488,   608.0, 29.58,   840.7,  11.0,   0.00,   0.00,  -58.07,   1.35,   0.36,  -0.00,   0.00, 356.3, 266.4,  28.1,  28.1,   3.7,   0.4,  22.07,  22.13,     2.22,   58.59,   61.34,  977.5,   68.78,   68.09,   67.01,   65.10, 1019.56, 1011.95, 1019.98, 1024.30,   752.9,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 726.0,       
2012-10-21, 10:34:17,  -05:00,       ,   47.9485893,  -97.1722488,   607.0, 29.58,   840.6,  11.0,   0.00,   0.00,  -63.92,   1.44,   0.40,   0.00,   0.01, 356.3, 266.4,  28.1,  28.0,   3.7,   0.3,  22.07,  22.13,     2.24,   58.63,   61.84, 1007.5,   69.46,   68.78,   67.67,   65.68, 1009.20, 1002.43, 1009.65, 1015.35,   752.8,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 726.5,       
2012-10-21, 10:34:18,  -05:00,       ,   47.9485893,  -97.1722488,   609.0, 29.58,   840.2,  11.0,   0.00,   0.00,   -4.93,   1.32,   0.35,   0.01,  -0.01, 356.3, 266.4,  28.1,  28.0,   3.5,   0.3,  22.07,  22.13,     2.16,   58.66,   62.21, 1024.9,   70.14,   69.44,   68.35,   66.30, 1003.05,  996.70, 1003.10, 1011.71,   752.4,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 727.0,       
2012-10-21, 10:34:19,  -05:00,       ,   47.9485855,  -97.1722488,   612.0, 29.58,   840.2,  11.0,   0.00,   0.00,   73.60,   1.42,   0.40,  -0.01,   0.01, 356.3, 266.4,  28.1,  28.1,   3.5,   0.3,  22.07,  22.13,     2.26,   58.69,   62.45, 1035.4,   70.86,   70.14,   69.05,   66.93,  999.09,  993.13,  998.43, 1009.78,   752.4,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 727.5,       
2012-10-21, 10:34:20,  -05:00,       ,   47.9485855,  -97.1722488,   612.0, 29.58,   840.1,  11.0,   0.00,   0.00,   68.81,   1.35,   0.42,  -0.01,   0.02, 356.3, 266.4,  28.1,  28.1,   3.6,   0.3,  22.07,  22.13,     2.26,   58.73,   62.47, 1041.4,   71.57,   70.85,   69.73,   67.55,  996.31,  990.62,  995.42, 1008.45,   752.3,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 727.5,       
2012-10-21, 10:34:21,  -05:00,       ,   47.9485893,  -97.1722412,   610.0, 29.58,   843.5,  11.0,   0.00,   0.00,   11.78,   1.34,   0.36,   0.01,   0.00, 356.3, 266.4,  28.1,  28.0,   3.5,   0.3,  22.11,  22.13,     2.24,   58.76,   62.32, 1032.2,   72.26,   71.55,   70.43,   68.18,  995.76,  989.54,  993.30, 1007.52,   755.7,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  63.0,       
2012-10-21, 10:34:22,  -05:00,       ,   47.9485893,  -97.1722488,   613.0, 29.58,   842.1,  11.0,   0.00,   0.00,   56.25,   1.38,   0.42,  -0.01,  -0.00, 356.4, 266.4,  28.1,  28.0,   3.4,   0.3,  22.11,  22.17,     2.16,   58.79,   62.47, 1042.9,   73.00,   72.28,   71.15,   68.85,  995.98,  987.94,  990.13, 1006.68,   754.2,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  62.5,       
2012-10-21, 10:34:23,  -05:00,       ,   47.9485893,  -97.1722488,   611.0, 29.58,   841.9,  11.0,   0.00,   0.00,   23.88,   1.37,   0.40,  -0.00,  -0.01, 356.4, 266.4,  28.1,  28.1,   3.4,   0.3,  22.16,  22.17,     2.17,   58.83,   62.60, 1047.3,   73.72,   72.98,   71.86,   69.51,  995.47,  987.26,  988.12, 1006.33,   754.0,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  62.0,       
2012-10-21, 10:34:24,  -05:00,       ,   47.9485893,  -97.1722488,   611.0, 29.58,   841.8,  11.0,   0.00,   0.00,  -16.64,   1.36,   0.35,  -0.02,  -0.00, 356.3, 266.4,  28.1,  28.0,   3.4,   0.3,  22.16,  22.13,     2.18,   58.86,   62.63, 1047.5,   74.46,   73.70,   72.58,   70.17,  995.44,  987.83,  988.57, 1006.27,   754.0,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  62.0,       
2012-10-21, 10:34:25,  -05:00,       ,   47.9485893,  -97.1722488,   614.0, 29.58,   841.2,  11.0,   0.00,   0.00,   28.60,   1.35,   0.37,  -0.01,   0.01, 356.3, 266.4,  28.1,  28.1,   3.4,   0.3,  22.16,  22.13,     2.16,   58.89,   62.58, 1045.8,   75.18,   74.42,   73.30,   70.87,  995.29,  988.78,  988.64, 1006.40,   753.4,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  62.0,       
2012-10-21, 10:34:26,  -05:00,       ,   47.9485893,  -97.1722488,   615.0, 29.58,   840.9,  11.0,   0.00,   0.00,   69.09,   1.35,   0.38,  -0.01,  -0.00, 356.3, 266.4,  28.1,  28.1,   3.4,   0.3,  22.16,  22.13,     2.18,   58.93,   62.67, 1050.2,   75.96,   75.11,   74.01,   71.54,  996.32,  991.16,  989.02, 1006.95,   753.1,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  62.0,       
2012-10-21, 10:34:27,  -05:00,       ,   47.9485855,  -97.1722488,   616.0, 29.58,   839.5,  11.0,   0.00,   0.00,   76.93,   1.35,   0.40,  -0.01,  -0.00, 356.3, 266.4,  28.1,  28.0,   3.3,   0.3,  22.16,  22.13,     2.17,   58.96,   62.62, 1049.8,   76.72,   75.87,   74.75,   72.22,  997.21,  993.19,  990.28, 1007.82,   751.7,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  54.0,       
2012-10-21, 10:34:28,  -05:00,       ,   47.9485855,  -97.1722488,   613.0, 29.58,   839.6,  11.0,   0.00,   0.00,    1.90,   1.35,   0.44,  -0.00,  -0.01, 356.3, 266.4,  28.1,  28.1,   3.4,   0.3,  22.20,  22.09,     2.22,   59.00,   62.76, 1055.1,   77.49,   76.62,   75.51,   72.93,  998.15,  994.87,  992.05, 1008.34,   751.8,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  54.0,       
2012-10-21, 10:34:29,  -05:00,       ,   47.9485855,  -97.1722488,   614.0, 29.58,   838.6,  11.0,   0.00,   0.00,   -0.15,   1.31,   0.46,  -0.01,  -0.00, 356.2, 266.4,  28.1,  28.1,   3.3,   0.3,  22.20,  22.09,     2.21,   59.03,   62.86, 1060.4,   78.22,   77.35,   76.27,   73.61,  999.09,  997.23,  995.32, 1008.32,   750.8,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  54.0,       
2012-10-21, 10:34:30,  -05:00,       ,   47.9485855,  -97.1722565,   613.0, 29.58,   837.8,  11.0,   0.00,   0.00,  -23.37,   1.26,   0.45,  -0.00,   0.01, 356.3, 266.4,  28.1,  28.1,   3.3,   0.3,  22.20,  22.09,     2.21,   59.06,   62.88, 1060.5,   79.02,   78.08,   77.04,   74.36, 1000.26,  999.12,  997.35, 1008.96,   749.9,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  54.0,       
2012-10-21, 10:34:31,  -05:00,       ,   47.9485855,  -97.1722641,   610.0, 29.58,   837.1,  11.0,   0.00,   0.00,  -82.23,   1.19,   0.44,  -0.01,   0.00, 356.3, 266.4,  28.1,  28.1,   3.3,   0.3,  22.20,  22.09,     2.19,   59.10,   62.99, 1065.0,   79.80,   78.82,   77.79,   75.07, 1002.45, 1001.23,  997.67, 1010.93,   749.3,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  53.5,       
2012-10-21, 10:34:32,  -05:00,       ,   47.9485855,  -97.1722565,   610.0, 29.58,   836.8,  11.0,   0.00,   0.00,  -72.91,   1.19,   0.49,   0.00,   0.01, 356.4, 266.4,  28.1,  28.1,   3.2,   0.3,  22.20,  22.09,     2.20,   59.13,   62.85, 1060.4,   80.59,   79.57,   78.56,   75.77, 1004.76, 1002.98,  997.98, 1012.77,   749.0,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  53.5,       
2012-10-21, 10:34:33,  -05:00,       ,   47.9485855,  -97.1722717,   612.0, 29.58,   839.5,  11.0,   0.00,   0.00,  -18.96,   1.16,   0.49,  -0.01,   0.01, 356.3, 266.4,  28.1,  28.1,   3.2,   0.3,  22.20,  22.13,     2.18,   59.17,   62.89, 1063.5,   81.50,   80.45,   79.42,   76.60, 1006.78, 1006.10,  998.61, 1014.79,   751.7,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  54.0,       
2012-10-21, 10:34:34,  -05:00,       ,   47.9485855,  -97.1722565,   611.0, 29.58,   839.3,  11.0,   0.00,   0.00,    8.55,   1.13,   0.49,   0.00,  -0.02, 356.4, 266.4,  28.1,  28.1,   3.2,   0.3,  22.20,  22.17,     2.20,   59.20,   63.03, 1070.6,   82.32,   81.21,   80.25,   77.38, 1007.54, 1007.60, 1000.20, 1016.41,   751.5,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  54.0,       
2012-10-21, 10:34:35,  -05:00,       ,   47.9485855,  -97.1722565,   609.0, 29.58,   839.8,  11.0,   0.00,   0.00,  -43.09,   1.11,   0.42,  -0.01,  -0.01, 356.3, 266.4,  28.1,  28.1,   3.2,   0.3,  22.16,  22.17,     2.25,   59.23,   62.94, 1066.1,   83.01,   81.87,   80.93,   78.05, 1008.52, 1007.74, 1002.17, 1019.10,   752.0,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  54.0,       
2012-10-21, 10:34:36,  -05:00,       ,   47.9485855,  -97.1722565,   610.0, 29.58,   839.8,  11.0,   0.00,   0.00,  -35.48,   1.09,   0.47,  -0.01,  -0.02, 356.3, 266.4,  28.1,  28.1,   3.1,   0.3,  22.16,  22.17,     2.22,   59.27,   62.94, 1064.3,   83.91,   82.75,   81.80,   78.85, 1010.57, 1008.81, 1004.35, 1021.00,   752.0,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   7.9,     3D, 3704,      ,       ,  54.0,       
2012-10-21, 10:34:37,  -05:00,       ,   47.9485855,  -97.1722565,   612.0, 29.58,   840.2,  11.0,   0.00,   0.00,   28.76,   1.11,   0.44,  -0.01,  -0.01, 356.3, 266.4,  28.1,  28.1,   3.1,   0.3,  22.16,  22.17,     2.22,   59.30,   62.93, 1065.3,   84.68,   83.43,   82.53,   79.58, 1013.62, 1010.96, 1005.76, 1021.59,   752.4,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  54.0,       
2012-10-21, 10:34:38,  -05:00,       ,   47.9485855,  -97.1722565,   611.0, 29.58,   840.5,  11.0,   0.00,   0.00,   18.19,   1.11,   0.47,   0.00,   0.00, 356.4, 266.4,  28.1,  28.1,   3.2,   0.3,  22.20,  22.17,     2.22,   59.34,   62.93, 1064.8,   85.47,   84.19,   83.28,   80.30, 1016.34, 1012.62, 1007.32, 1023.01,   752.7,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  54.0,       
2012-10-21, 10:34:39,  -05:00,       ,   47.9485855,  -97.1722565,   610.0, 29.58,   840.9,  11.0,   0.00,   0.00,   -4.78,   1.05,   0.51,  -0.01,   0.00, 356.3, 266.4,  28.1,  28.1,   3.1,   0.2,  22.20,  22.17,     2.21,   59.37,   62.99, 1067.5,   86.28,   84.96,   84.09,   81.04, 1018.22, 1013.02, 1008.45, 1024.88,   753.0,   0,  GPS,  176.5, 114.30, 109.10, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   3.9,     3D, 3704,      ,       ,  54.0,       
