#airframe_info, log_version="1.00", airframe_name="Cessna 172S", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="2499E77E9", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
          ,         ,        ,       ,             ,             ,   673.8, 29.28,        ,  16.2,   0.00,       ,   -3.35,       ,       ,       ,       ,      ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 29.28,        ,  16.2,       ,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 29.28,        ,      ,       ,       ,        ,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.2,  -0.0,       ,  26.42,     0.00,   62.38,    0.16,    0.0,   60.83,   60.83,   60.69,   60.71,   60.29,   60.41,   60.13,   60.29,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:31:57,  -05:00,       ,             ,             ,        , 29.28,        ,      ,       ,       ,        ,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.2,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.16,    0.0,   60.83,   60.83,   60.67,   60.73,   60.29,   60.40,   60.12,   60.29,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:31:58,  -05:00,       ,             ,             ,        , 29.28,        ,      ,       ,       ,        ,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.16,    0.0,   60.83,   60.83,   60.70,   60.70,   60.29,   60.42,   60.15,   60.29,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:31:59,  -05:00,       ,             ,             ,        , 29.28,        ,      ,       ,       ,        ,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.16,    0.0,   60.83,   60.83,   60.70,   60.70,   60.29,   60.41,   60.15,   60.29,        ,    ,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:32:00,  -05:00,       ,             ,             ,        , 29.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.17,    0.0,   60.83,   60.83,   60.70,   60.71,   60.29,   60.41,   60.14,   60.29,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:32:01,  -05:00,       ,             ,             ,   677.8, 29.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.17,    0.0,   60.83,   60.83,   60.68,   60.70,   60.29,   60.42,   60.15,   60.29,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:32:03,  -05:00,       ,             ,             ,   676.8, 29.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.17,    0.0,   60.83,   60.83,   60.70,   60.72,   60.29,   60.40,   60.15,   60.29,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-18, 15:32:04,  -05:00,       ,             ,             ,   675.8, 29.28,        ,      ,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,  27.6,  27.6,  -7.3,  -0.0,  26.42,  26.42,     0.00,   62.38,    0.17,    0.0,   60.83,   60.83,   60.70,   60.70,   60.29,   60.41,   60.12,   60.29,        ,   0,  GPS,  176.4, 114.30, 108.40, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
