file,cluster_id,nearest_dist
window_12400.csv,7,10.064613653553357
window_12425.csv,7,10.74860066783412
window_12450.csv,7,11.040145194531078
window_12475.csv,7,10.933465836919796
window_12500.csv,7,10.571672113428622
window_12525.csv,7,8.394066901088214
window_12550.csv,7,7.670380060442387
window_12575.csv,7,7.822401234697313
window_12600.csv,7,5.748077411290841
window_12625.csv,7,6.409895661925394
window_12650.csv,7,8.337305527403842
window_12675.csv,7,9.149962767597543
window_12700.csv,7,7.229533535766809
window_12725.csv,7,4.515979718060618
window_12750.csv,7,4.296824533487902
window_12775.csv,7,5.295861960929182
window_12800.csv,7,6.903662169914898
window_12825.csv,7,4.831726052890498
window_12850.csv,7,6.5864820608558
window_12875.csv,7,7.4865148356623825
window_12900.csv,7,6.209540816079877
window_12925.csv,7,6.400598488604774
window_12950.csv,7,5.218792125158662
window_12975.csv,7,5.318862399712192
window_1300.csv,2,9.57836010976531
window_13000.csv,7,5.409590149031539
window_13025.csv,7,6.444000704980589
window_13050.csv,7,5.830549890661394
window_13075.csv,7,9.02184571718983
window_13100.csv,7,11.158720240755454
window_13125.csv,8,11.51941160694999
window_13150.csv,7,10.729535206953011
window_13175.csv,7,10.424693218054056
window_13200.csv,7,9.706914949436678
window_13225.csv,7,8.677719327685846
window_1325.csv,2,10.145654733572997
window_13250.csv,8,9.474164069088582
window_13275.csv,8,7.471379908006048
window_13300.csv,8,5.356617649354767
window_13325.csv,8,5.428776765774599
window_13350.csv,8,7.234002853589963
window_13375.csv,8,10.941771168789264
window_13400.csv,8,7.029807073822174
window_13425.csv,8,8.686067899500777
window_13450.csv,8,7.031657630351337
window_13475.csv,8,11.086734637664614
window_1350.csv,2,10.261399939007804
window_13500.csv,1,6.2695184551365095
window_13525.csv,1,5.875855951496793
window_13550.csv,1,3.753070627436679
window_13575.csv,1,6.375636741537297
window_13600.csv,1,6.705978372998147
window_13625.csv,1,2.895010242673438
window_13650.csv,1,2.498153032694186
window_13675.csv,1,4.3857660265838785
window_13700.csv,1,5.889650268401547
window_13725.csv,1,5.3451371565647365
window_1375.csv,2,10.50769887670146
window_13750.csv,1,6.848207359495684
window_13775.csv,1,7.482253778272288
window_13800.csv,1,5.471822741537874
window_13825.csv,1,6.072719162731229
window_13850.csv,1,6.878906184019211
window_13875.csv,1,8.236092006428118
window_13900.csv,0,7.99021397824271
window_13925.csv,0,5.343693167148732
window_13950.csv,0,3.163694256703902
window_13975.csv,0,6.0680518765835325
window_1400.csv,2,11.354638576597978
window_14000.csv,0,9.715903880911437
window_14025.csv,0,13.230503951789027
window_14050.csv,1,15.921910936177936
window_14075.csv,1,13.067223860604837
window_14100.csv,1,10.551928547060715
window_14125.csv,1,8.34470963375297
window_14150.csv,1,6.5816583008242855
window_14175.csv,1,6.011974956561555
window_14200.csv,1,3.0557930900307806
window_14225.csv,1,4.2097886172086305
window_1425.csv,2,12.055980619956795
window_14250.csv,1,1.9476156035346919
window_14275.csv,1,3.0318255513440584
window_14300.csv,1,3.608520036296209
window_14325.csv,1,3.343656688847305
window_14350.csv,1,1.3861961055797023
window_14375.csv,1,1.3985808632989518
window_14400.csv,1,9.082706629556373
window_14425.csv,1,8.344297822930388
window_14450.csv,1,3.007526468584125
window_14475.csv,1,2.868234018310159
window_1450.csv,3,12.032884410856012
window_14500.csv,1,2.5822869577509433
window_14525.csv,1,5.222312129323365
window_14550.csv,2,12.794919616195187
window_14575.csv,2,9.391584166313082
window_14600.csv,2,5.686002526132801
window_14625.csv,2,5.200054729499336
window_14650.csv,9,6.748642341020761
window_14675.csv,9,3.614003751580916
window_14700.csv,9,5.880700780466042
window_14725.csv,8,9.005376922474968
window_1475.csv,3,10.933123105522055
window_14750.csv,8,6.524103691936674
window_14775.csv,8,4.870920012315316
window_14800.csv,1,9.321787636332147
window_14825.csv,2,13.45349392347128
window_14850.csv,2,11.21103756011932
window_14875.csv,2,7.4829833267503645
window_14900.csv,2,7.614822090002282
window_14925.csv,9,3.29923551015666
window_14950.csv,9,2.78087315369774
window_14975.csv,9,8.403304981043798
window_1500.csv,3,11.672140425186278
window_15000.csv,8,8.154337366240139
window_15025.csv,8,5.015806771149085
window_15050.csv,8,5.841192933475116
window_15075.csv,8,14.339651744799049
window_15100.csv,2,12.031482343143578
window_15125.csv,2,8.886554285653109
window_15150.csv,2,6.586869219670964
window_15175.csv,9,5.678426005836065
window_15200.csv,9,2.8278736610927324
window_15225.csv,9,3.39619744451694
window_1525.csv,7,11.603085860262452
window_15250.csv,9,4.735847561227418
window_15275.csv,8,7.38922860825025
window_15300.csv,8,5.171295389021889
window_15325.csv,8,3.8227416850335025
window_15350.csv,8,10.388037495836974
window_15375.csv,2,11.332062850692484
window_15400.csv,2,8.620145537626197
window_15425.csv,2,6.13260976836301
window_15450.csv,9,4.056503360799318
window_15475.csv,9,2.399673887450502
window_1550.csv,7,10.335581929762533
window_15500.csv,9,5.888329362019842
window_15525.csv,8,9.332333609716363
window_15550.csv,8,5.932918005342429
window_15575.csv,8,4.135585534637061
window_15600.csv,8,10.32260294944418
window_15625.csv,8,16.76285499399331
window_15650.csv,2,10.954998581904409
window_15675.csv,2,7.658867428189601
window_15700.csv,2,5.457518751040395
window_15725.csv,9,2.9713492403129784
window_1575.csv,7,10.353146736833894
window_15750.csv,9,2.6046766198545535
window_15775.csv,9,2.0483821236828628
window_15800.csv,9,3.001782485210421
window_15825.csv,9,8.035544014619848
window_15850.csv,8,7.535281562772374
window_15875.csv,8,5.821808013227973
window_15900.csv,8,8.81550213052335
window_15925.csv,8,15.992008038726524
window_15950.csv,2,12.705651725926911
window_15975.csv,2,8.988337307827367
window_1600.csv,7,12.08764904044135
window_16000.csv,2,6.029394773325377
window_16025.csv,9,3.0308718381692605
window_16050.csv,9,4.032567249250769
window_16075.csv,9,4.0190802801278815
window_16100.csv,9,3.915025157629458
window_16125.csv,9,4.334036971589369
window_16150.csv,9,5.337033296551727
window_16175.csv,9,5.882676092229005
window_16200.csv,9,6.457988524422956
window_16225.csv,8,6.516848661584837
window_1625.csv,7,12.368529540463374
window_16250.csv,8,5.651355436694455
window_16275.csv,8,4.70839089514751
window_16300.csv,8,3.927601548731282
window_16325.csv,1,9.425120881155893
window_16350.csv,2,13.45088836028973
window_16375.csv,2,10.709647108525697
window_16400.csv,2,6.77629167220781
window_16425.csv,9,7.017265057272482
window_16450.csv,9,3.2294795940042986
window_16475.csv,9,2.7593875511597026
window_1650.csv,7,11.850505382499481
window_16500.csv,9,5.707341670185575
window_16525.csv,8,9.406287484257266
window_16550.csv,8,5.717518353530456
window_16575.csv,8,4.425323582612308
window_16600.csv,8,12.465743584179604
window_16625.csv,2,9.83073493562579
window_16650.csv,2,7.268962108150707
window_16675.csv,9,7.601507252494714
window_16700.csv,9,3.4244404730296396
window_16725.csv,9,3.8351065672587636
window_1675.csv,3,10.429575674862235
window_16750.csv,9,4.696533818960811
window_16775.csv,9,6.066457710174341
window_16800.csv,9,6.118242218530839
window_16825.csv,9,6.898322009522826
window_16850.csv,8,7.7807662486659215
window_16875.csv,8,5.929162451338857
window_16900.csv,8,3.781914054407584
window_16925.csv,8,3.353403507545193
window_16950.csv,8,8.475969341796823
window_16975.csv,8,16.247928925325226
window_1700.csv,3,8.032679601838263
window_17000.csv,2,11.742668226253844
window_17025.csv,2,8.096046373671912
window_17050.csv,9,6.424844825133392
window_17075.csv,9,4.396919568923827
window_17100.csv,9,4.832733239936395
window_17125.csv,9,4.639450945092552
window_17150.csv,9,5.907350856458621
window_17175.csv,8,7.36825608940565
window_17200.csv,8,6.409779638248112
window_17225.csv,8,4.260740854731253
window_1725.csv,3,5.915364707717551
window_17250.csv,8,4.489808405799954
window_17275.csv,1,9.004100831212753
window_17300.csv,8,16.43171267746217
window_17325.csv,2,11.636849573419235
window_17350.csv,2,7.502630198300869
window_17375.csv,9,8.209862117574598
window_17400.csv,9,4.350009647476371
