flight_id,subseq_id,window_idx,mae_AltB,mae_BaroA,mae_COM1,mae_COM2,mae_CRS,mae_E1_CHT2,mae_E1_CHT4,mae_E1_EGT2,mae_E1_EGT4,mae_E1_FFlow,mae_E1_OilP,mae_E1_OilT,mae_E1_RPM,mae_FQtyL,mae_FQtyR,mae_GndSpd,mae_HAL,mae_HDG,mae_HPLfd,mae_LatAc,mae_Latitude,mae_Longitude,mae_MagVar,mae_NAV1,mae_NAV2,mae_NormAc,mae_OAT,mae_Pitch,mae_Roll,mae_TAS,mae_TRK,mae_VSpd,mae_VSpdG,mae_amp1,mae_amp2,mae_volt1,mae_volt2
N550ND,0,189617,153.36418608263438,0.008686641814227613,0.693576887232054,0.37949611680645867,17.602233146940037,8.975269959614787,7.814254892823858,54.69645231438335,48.11916123019571,0.4789249751475613,1.6992493631562595,8.706100031065548,158.01294656725693,0.989672786579683,0.27640427151289226,7.639226986641815,7.900068344206275,16.23876483379932,562.7252005281144,0.024874670188651752,0.30646727244485883,0.5518068344206277,0.16968985399192277,4.303999999999988,0.0,0.0527453394664113,0.412569944082013,0.5335539894852439,2.5778252772058092,11.779916573470022,28.14855287356322,86.30451150403853,80.96596837395775,7.532128589406647,0.04050030997893756,0.08961306306306337,0.09397965206585868
N550ND,1,189642,236.5038425929188,0.01415358463977559,0.5950440373436688,0.32821331689272687,19.533741941166102,11.187468733485996,8.224598379425753,89.68586048969526,55.559721683988016,0.30173167165756565,1.825874176501673,1.8001055134754274,194.15082261757973,0.6768181257706535,0.7014760612999824,13.377591336973756,31.455731900651752,31.415813810110972,539.3550886031355,0.026407021422758498,0.14033938700017617,0.579730403382068,0.05868566320239558,4.303999999999988,0.0007419411661050811,0.047644288838527386,0.59742802536551,0.5662201018513299,1.804752808143562,12.333855645587459,28.6129846750044,70.47120687105867,51.67324560810816,7.5674341735071335,0.04165534060561388,0.23388523868240366,0.20275865774176569
N550ND,2,189656,368.72504401154407,0.006837021003688361,0.8132823472823525,0.608755170755173,33.97369969536635,7.563625300625302,7.814458393458394,59.84352894019561,51.856748436748425,0.3556086387686388,1.6727183742183744,2.43702886002886,175.03037037037035,0.8683431938431938,0.47730120250120256,13.37627501362835,87.1405371172038,31.512247554914218,545.4033203463204,0.021457972469616803,0.30534532627865946,0.48515893859227255,0.06536639730639726,1.9133987493987417,0.005294051627382323,0.06910780952183743,1.7176517909251243,0.6402865709559084,2.3273164971383675,10.987101539201538,25.247342520442523,85.19725934237616,59.55425095171877,7.535087173272408,0.03663221886425525,0.11089163059163107,0.088166105499439
N550ND,3,189762,432.84821371756425,0.03648853827096101,0.6103257269526697,0.7428465249706596,99.57363645846918,7.105360542443605,9.621076541922022,56.35883035597861,50.30536706219846,0.5135224735949928,1.4728597991915504,2.4173789281523015,171.33977963228583,3.3083182813926193,1.2617557439040292,17.662779786152043,533.0800508540879,34.005915243186855,514.1920292085018,0.02626331352228452,0.10035560046942234,0.47280620680662416,0.10944387925414008,1.1828338766462363,0.2098332246707499,0.08567869640805842,1.3557695123223366,0.6680760406363281,2.383337596757074,10.175456448037554,32.50734033120355,86.83949489407354,76.39542429951753,7.618839004368236,0.03857938325137436,0.18477489894380061,0.13462234971965095
