flight_id,subseq_id,window_idx,start_idx,end_idx,mae_Latitude,mae_Longitude,mae_AltB,mae_BaroA,mae_OAT,mae_GndSpd,mae_VSpd,mae_Pitch,mae_Roll,mae_LatAc,mae_NormAc,mae_HDG,mae_TRK,mae_volt1,mae_volt2,mae_amp1,mae_amp2,mae_FQtyL,mae_FQtyR,mae_E1_FFlow,mae_E1_OilT,mae_E1_OilP,mae_E1_RPM,mae_E1_CHT2,mae_E1_CHT4,mae_E1_EGT2,mae_E1_EGT4,mae_TAS,mae_CRS,mae_NAV1,mae_NAV2,mae_COM1,mae_COM2,mae_MagVar,mae_VSpdG,mae_HAL,mae_HPLfd
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,114,570,599,1.5999999973814738e-06,2.4699999997324085e-05,1.0,0.0,0.0,4.34678e-15,35.68,0.0,0.01,0.01,0.01,0.10000000000000853,0.0,0.10000000000000142,0.0,0.10000000000000009,0.0,0.07000000000000028,0.0,0.010000000000000009,0.09000000000000341,0.17999999999999972,3.300000000000068,0.01999999999998181,0.08999999999997499,5.480000000000018,0.3300000000000409,3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.81956e-16,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,115,575,604,2.2000000043931323e-06,2.4699999997324085e-05,1.0,0.0,0.0,4.34678e-15,9.31,0.0,0.010000000000000002,1.81093e-19,0.02,0.09999999999999432,0.0,0.10000000000000142,0.0,0.09999999999999964,0.0,0.0,0.0,0.010000000000000009,0.09000000000000341,0.3299999999999983,12.599999999999909,0.10999999999998522,0.19999999999998863,2.580000000000041,0.2799999999999727,3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.81956e-16,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,116,580,609,2.2000000043931323e-06,2.4699999997324085e-05,1.0,0.0,0.0,4.34678e-15,11.88,0.009999999999999787,0.010000000000000009,0.0,0.0,0.0,0.0,0.10000000000000142,0.0,0.0,0.0,0.019999999999999574,0.0,0.0,0.0899999999999892,0.030000000000001137,3.2999999999999545,0.020000000000010232,0.11000000000001364,3.980000000000018,0.5799999999999272,3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,117,585,614,2.2000000043931323e-06,3.23000000008733e-05,1.0,0.0,0.0,4.34678e-15,9.990000000000002,0.10000000000000009,0.009999999999999995,0.0,0.03,0.09999999999999432,0.0,0.10000000000000142,0.0,0.2999999999999998,0.0,0.0,0.0,0.010000000000000009,0.09000000000000341,0.05000000000000426,1.0,0.0,0.040000000000020464,3.490000000000009,0.9400000000000546,3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,118,590,619,2.2000000043931323e-06,2.9499999996573933e-05,0.0,0.0,0.0,0.3699999999999999,28.419999999999998,0.20000000000000018,0.009999999999999998,0.02,0.04,0.5,0.0,0.0,0.0,0.10000000000000009,0.0,0.05000000000000071,0.0,0.020000000000000018,0.09000000000000341,0.030000000000001137,6.7000000000000455,0.0,0.009999999999990905,22.699999999999932,9.720000000000027,3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.81956e-16,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,119,595,624,6.100000000230921e-06,7.730000000094606e-05,0.0,0.0,0.0,0.5300000000000002,9.74,0.050000000000000266,0.020000000000000004,0.01,0.03,1.9000000000000057,0.9000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999999999805,0.09000000000000341,0.030000000000001137,1.599999999999909,0.0,0.07000000000005002,9.910000000000082,11.220000000000027,3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.81956e-16,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,120,600,629,2.2000000043931323e-06,6.799999999884676e-05,1.0,0.0,0.0,0.5600000000000005,8.57,0.1200000000000001,0.04999999999999999,0.0,0.03,0.7000000000000028,1.2000000000000028,0.09999999999999787,0.0,0.0,0.0,0.07000000000000028,0.0,0.040000000000000036,0.0899999999999892,0.12000000000000455,6.5,0.060000000000002274,0.09000000000003183,3.2200000000000273,7.240000000000009,3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,121,605,634,1.750000000555474e-05,0.00011899999999798183,1.0,0.0,0.0,0.7900000000000009,0.5800000000000001,1.13,0.36,0.030000000000000006,0.07,14.099999999999994,10.299999999999997,0.09999999999999787,0.0,0.0,0.0,0.08999999999999986,0.0,0.020000000000000018,0.15000000000000568,0.060000000000002274,0.09999999999990905,0.18000000000000682,0.160000000000025,6.240000000000009,6.819999999999936,3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,122,610,639,7.769999999851507e-05,5.550000000198452e-05,1.0,0.0,0.0,0.33000000000000007,10.7,0.029999999999999805,0.38000000000000006,0.009999999999999995,0.049999999999999996,12.200000000000017,12.800000000000011,0.0,0.0,0.10000000000000009,0.0,0.5199999999999996,0.0,0.009999999999999787,0.07000000000000739,0.01999999999999602,0.20000000000004547,0.09000000000000341,0.11000000000001364,1.2000000000000455,2.0399999999999636,3.35493e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,123,615,644,7.82999999984213e-05,2.920000000017353e-05,2.0,0.0,0.0,3.4200000000000017,45.94,0.1200000000000001,0.019999999999999907,0.11,0.030000000000000002,1.0,1.0999999999999943,0.0,0.0,0.0,0.0,0.04999999999999716,0.0,0.11000000000000121,0.09999999999999432,0.07000000000000739,48.09999999999991,0.18000000000000682,0.11000000000001364,18.909999999999854,18.299999999999955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,124,620,649,0.00019540000000262125,2.159999999662432e-05,1.0,0.0,0.0,3.710000000000001,0.980000000000004,0.06999999999999984,0.53,0.019999999999999997,0.06,0.5,0.0,0.0,0.09999999999999787,0.0,0.0,0.9200000000000017,0.0,0.05999999999999872,0.10000000000000853,0.9399999999999977,9.900000000000091,0.5300000000000011,0.19999999999998863,7.369999999999891,7.259999999999991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,125,625,654,0.0002520999999973128,2.920000000017353e-05,3.0,0.0,0.0,2.4499999999999957,13.909999999999997,4.38,0.2799999999999998,0.11,0.019999999999999997,1.5999999999999943,0.4000000000000057,0.0,0.0,0.10000000000000009,0.0,0.14999999999999858,0.0,0.02000000000000135,0.0799999999999983,0.6600000000000108,3.0,0.8199999999999932,0.339999999999975,5.0499999999999545,4.1599999999998545,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,126,630,659,0.00021859999999662705,4.70000000092341e-05,5.0,0.0,0.0,0.6799999999999997,16.730000000000018,0.07000000000000028,1.0299999999999998,0.0,0.06,0.799999999999983,0.0,0.10000000000000142,0.0,0.10000000000000009,0.0,0.03999999999999915,0.0,0.03999999999999915,0.07000000000000739,1.0500000000000114,4.099999999999909,1.0,0.4600000000000364,3.6900000000000546,3.4600000000000364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.600000000000023,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,127,635,664,0.0002460999999982505,5.3899999997497616e-05,8.0,0.0,0.0,0.5100000000000051,43.829999999999984,0.33999999999999986,0.45999999999999996,0.04,0.019999999999999997,1.1999999999999886,0.6000000000000227,0.0,0.09999999999999787,0.10000000000000009,0.0,0.07000000000000028,0.0,0.0600000000000005,0.07000000000000739,0.15000000000000568,2.799999999999727,1.039999999999992,0.5600000000000023,1.9800000000000182,1.9099999999998545,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.699999999999989,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,128,640,669,0.0002690000000029613,1.6400000006910886e-05,1.0,0.0,0.0,1.5,143.42999999999995,0.9000000000000004,0.33,0.020000000000000004,0.1,0.39999999999997726,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.02999999999999936,0.060000000000002274,0.8900000000000006,5.0,1.1300000000000523,0.6200000000000045,1.949999999999818,2.3500000000001364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,129,645,674,0.00033299999999769625,4.38000000002603e-05,9.0,0.0,0.0,0.3499999999999943,100.39000000000004,1.08,1.1999999999999993,0.020000000000000004,0.15,1.6999999999999886,0.9000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999986,0.07000000000000739,0.20999999999999375,5.700000000000273,1.2699999999999818,0.7699999999999818,2.1000000000001364,1.2000000000000455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,130,650,679,0.0003428000000056386,4.799999999249849e-06,11.0,0.0,0.0,0.3499999999999943,103.38999999999993,0.0600000000000005,0.6099999999999999,0.0,0.16,0.8000000000000114,0.6999999999999886,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000071,0.0799999999999983,0.060000000000002274,9.0,1.25,0.7999999999999545,1.5499999999999545,0.6099999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,86.60000000000002,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,131,655,684,0.00033410000000344553,4.2100000001710214e-05,11.0,0.0,0.0,0.0,10.509999999999991,0.6999999999999993,1.2299999999999995,0.03,0.049999999999999996,1.5999999999999943,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000924,0.0899999999999892,0.03999999999999204,0.40000000000009095,1.1999999999999886,0.8300000000000409,0.599999999999909,0.4600000000000364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.799999999999955,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,132,660,689,0.0003658999999984758,2.689999999461179e-05,15.0,0.0,0.0,0.4899999999999949,88.09000000000003,1.209999999999999,0.9600000000000001,0.04,0.38,0.9000000000000057,0.799999999999983,0.0,0.0,0.09999999999999964,0.0,0.0,0.0,0.0600000000000005,0.12000000000000455,0.10999999999999943,5.599999999999909,1.329999999999984,0.8100000000000023,0.5299999999999727,1.4099999999998545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.70000000000005,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,133,665,694,0.00033810000000045193,5.659999999352294e-05,14.0,0.0,0.0,0.27000000000001023,58.75,0.030000000000001137,2.54,0.04,0.0,1.299999999999983,1.1000000000000227,0.0,0.0,0.09999999999999964,0.0,0.0,0.0,0.13000000000000078,0.14000000000000057,0.01999999999999602,3.599999999999909,1.170000000000016,0.7199999999999704,0.7200000000000273,0.7300000000000182,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.899999999999977,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,134,670,699,0.0003470999999990454,9.310000000084528e-05,15.0,0.0,0.0,0.4099999999999966,93.06999999999994,0.6599999999999984,6.71,0.020000000000000004,0.010000000000000009,0.19999999999998863,1.299999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000924,0.1700000000000017,0.03999999999999204,9.099999999999909,1.150000000000034,0.6299999999999955,0.3500000000001364,0.10999999999989996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,135,675,704,0.00037139999999880047,1.6199999990362812e-05,10.0,0.0,0.0,0.10000000000000853,98.43999999999994,0.34999999999999964,0.08000000000000007,0.060000000000000005,0.03,3.299999999999983,1.3000000000000114,0.0,0.0,0.0,0.0,0.0,0.0,0.02999999999999936,0.21999999999999886,0.009999999999990905,2.900000000000091,1.2600000000000477,0.7799999999999727,0.7000000000000455,0.1899999999998272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,136,680,709,0.0002993999999958419,1.4300000003686364e-05,12.0,0.0,0.0,0.03999999999999204,59.51999999999998,0.5500000000000007,5.8,0.03,0.04,1.5999999999999943,0.6999999999999886,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999999999915,0.22999999999998977,0.28000000000000114,3.400000000000091,1.0699999999999932,0.6200000000000045,0.36999999999989086,0.5700000000001637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.799999999999955,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,137,685,714,0.00031219999999620995,0.00024080000000026303,19.0,0.0,0.0,0.7700000000000102,117.56999999999994,0.7800000000000011,1.2100000000000009,0.009999999999999995,0.15,5.900000000000006,6.199999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999574,0.25,0.060000000000002274,6.199999999999818,1.0200000000000387,0.5499999999999545,0.32999999999992724,0.14000000000010004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.89999999999998,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,138,690,719,0.0002694000000005303,0.0004574000000019396,10.0,0.0,0.0,1.6099999999999994,96.19000000000005,0.3800000000000008,3.210000000000001,0.020000000000000004,0.0,5.900000000000006,4.999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.04999999999999716,3.100000000000364,1.0,0.5800000000000409,1.1600000000000819,0.44000000000005457,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51.19999999999993,0.0,1.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,139,695,724,0.00015740000000619148,0.0006124000000085061,9.0,0.0,0.0,0.7800000000000011,3.2099999999999227,0.40000000000000036,0.16000000000000014,0.030000000000000006,0.0,6.299999999999997,3.299999999999997,0.0,0.0,0.09999999999999964,0.0,0.0,0.0,0.0600000000000005,0.23999999999999488,0.060000000000002274,8.700000000000273,0.9199999999999591,0.5999999999999659,0.20000000000004547,0.16000000000008185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.70000000000005,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,140,700,729,6.479999999697839e-05,0.0006565000000051668,3.0,0.0,0.0,0.7999999999999972,160.91,0.009999999999999787,5.870000000000001,0.010000000000000002,0.1,3.8999999999999915,2.700000000000003,0.0,0.0,0.09999999999999964,0.0,0.0,0.0,0.05000000000000071,0.23000000000000398,0.01999999999999602,7.0,0.9200000000000159,0.6399999999999864,0.25,0.6099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.799999999999997,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,141,705,734,0.00014799999999581814,0.0005262999999899876,5.0,0.0,0.0,1.8699999999999903,32.76000000000005,1.0,1.9299999999999997,0.020000000000000004,0.07,7.799999999999997,6.5,0.0,0.0,0.09999999999999964,0.0,0.0,0.0,0.09999999999999964,0.21999999999999886,0.030000000000001137,1.099999999999909,0.9099999999999682,0.5400000000000205,0.7400000000000091,0.5900000000001455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.299999999999955,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,142,710,739,0.0002953999999988355,0.0002862000000050102,9.0,0.0,0.0,2.200000000000003,57.860000000000014,0.9500000000000002,6.469999999999999,0.0,0.07999999999999999,6.2,6.600000000000001,0.0,0.0,0.09999999999999964,0.0,0.0,0.0,0.040000000000000924,0.23999999999999488,0.2600000000000051,4.200000000000273,0.9799999999999613,0.7300000000000182,0.38999999999987267,1.3399999999999181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.69999999999999,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,143,715,744,0.0006103999999993448,0.0002993000000088841,5.0,0.0,0.0,2.3899999999999864,305.0,0.6199999999999997,2.11,0.05,0.16999999999999998,0.0999999999999659,2.8000000000000007,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.3899999999999988,0.46000000000000796,0.0,11.5,1.5699999999999932,1.1299999999999955,2.050000000000182,1.259999999999991,3.0,0.0,0.0,0.0,0.0,0.0,0.0,295.3,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,144,720,749,0.00041089999999854854,9.35999999995829e-05,3.0,0.0,0.1999999999999993,0.5999999999999943,117.99000000000001,0.040000000000000036,1.11,0.020000000000000004,0.03,0.5,1.299999999999999,0.09999999999999787,0.10000000000000142,0.0,0.0,0.0,0.0,0.21000000000000085,0.269999999999996,0.0799999999999983,1.800000000000182,0.7900000000000205,0.5500000000000114,4.5,5.5900000000001455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,145,725,754,0.0004563999999973589,2.0800000001486296e-05,0.0,0.0,0.0,0.4900000000000091,35.599999999999994,0.25,0.48999999999999844,0.06999999999999999,0.020000000000000004,3.6999999999999886,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8100000000000005,0.269999999999996,0.3499999999999943,23.299999999999727,0.8600000000000136,0.6499999999999773,0.18000000000006366,3.269999999999982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.80000000000001,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,146,730,759,0.00033840000000395776,1.7299999996112092e-05,5.0,0.0,0.0,0.3100000000000023,100.08,0.14000000000000012,1.0499999999999998,0.0,0.030000000000000002,0.6999999999999886,1.0,0.0,0.0,0.09999999999999964,0.0,0.14999999999999858,0.0,0.1200000000000001,0.20999999999999375,0.14000000000000057,4.300000000000182,0.5299999999999727,0.45999999999997954,5.029999999999973,0.3000000000001819,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,147,735,764,0.000309000000001447,2.250000000003638e-05,7.0,0.0,0.0,0.0800000000000125,77.52,0.040000000000000036,4.390000000000001,0.02,0.009999999999999995,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,0.07000000000000028,0.0,0.05999999999999961,0.20000000000000284,0.18999999999999773,7.0,0.39999999999997726,0.3299999999999841,1.4600000000000364,0.11999999999989086,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78.70000000000002,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,148,740,769,0.0003476999999989516,1.2399999988588206e-05,1.0,0.0,0.0,0.0799999999999983,140.37,0.41000000000000014,1.14,0.02,0.14,0.8999999999999773,0.5,0.0,0.09999999999999787,0.09999999999999964,0.0,0.15000000000000213,0.0,0.08000000000000007,0.1799999999999926,0.28000000000000114,6.099999999999909,0.29000000000002046,0.2400000000000091,1.1700000000000728,0.599999999999909,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.400000000000006,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,149,745,774,0.0003482000000047947,1.7599999992512494e-05,4.0,0.0,0.0,0.18000000000000682,116.92,0.2200000000000002,1.17,0.02,1.0849799999999998e-20,0.0999999999999659,0.19999999999998863,0.0,0.0,0.20000000000000018,0.0,0.030000000000001137,0.0,0.08000000000000007,0.20999999999999375,0.06999999999999318,5.0,0.040000000000020464,0.029999999999972715,1.0799999999999272,0.16000000000008185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.700000000000003,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,150,750,779,0.0003983000000005177,9.230000000570726e-05,1.0,0.0,0.0,0.01999999999999602,3.469999999999999,0.2999999999999998,1.4499999999999997,0.02,0.04,0.8000000000000114,0.0,0.0,0.0,0.09999999999999964,0.0,0.030000000000001137,0.0,0.009999999999999787,0.18999999999999773,0.060000000000002274,2.199999999999818,0.0,0.06999999999999318,0.5199999999999818,0.40000000000009095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.700000000000003,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,151,755,784,0.00032939999999825886,7.449999999664669e-05,6.0,0.0,0.0,0.0799999999999983,99.69999999999999,0.14000000000000012,0.9599999999999999,0.0,0.07,0.19999999999998863,0.0999999999999659,0.0,0.0,0.0,0.1,0.019999999999999574,0.0,0.02999999999999936,0.18999999999999773,0.14000000000000057,3.0,0.05000000000001137,0.11000000000001364,0.40000000000009095,0.2800000000002001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.39999999999999,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,152,760,789,0.0003489999999999327,6.449999999347256e-05,4.0,0.0,0.0,0.5799999999999983,27.89,0.41999999999999993,1.31,0.03,0.09999999999999999,0.20000000000004547,0.10000000000002274,0.0,0.0,0.0,0.0,0.019999999999999574,0.0,0.040000000000000036,0.18999999999999773,0.10000000000000853,5.300000000000182,0.2599999999999909,0.2599999999999909,0.4800000000000182,0.5399999999999636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.900000000000006,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,153,765,794,0.00031140000000107193,1.429999998947551e-05,2.0,0.0,0.0,0.22999999999998977,92.31,0.6299999999999994,0.3599999999999999,0.060000000000000005,0.13,1.5,0.7999999999999545,0.0,0.0,0.19999999999999973,0.1,0.0,0.0,0.020000000000000462,0.18000000000000682,0.0800000000000125,10.800000000000182,0.18999999999999773,0.2899999999999636,0.010000000000218279,0.5600000000001728,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,154,770,799,0.0003433000000043762,1.539999999522479e-05,4.0,0.0,0.0,0.45999999999999375,113.17,0.44999999999999996,0.6099999999999999,0.030000000000000002,0.0,0.0,0.4000000000000341,0.0,0.0,0.0,0.0,0.10999999999999943,0.0,0.040000000000000036,0.19999999999998863,0.01999999999999602,2.200000000000273,0.2300000000000182,0.29000000000002046,0.849999999999909,0.01999999999998181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.099999999999994,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,155,775,804,0.00035520000000133223,6.999999996537554e-06,8.0,0.0,0.0,0.5,105.77000000000004,0.45,0.6200000000000001,0.08,0.22,0.5,0.19999999999998863,0.0,0.0,0.0,0.0,0.019999999999999574,0.0,0.6400000000000001,0.1799999999999784,1.1000000000000085,101.90000000000009,0.15999999999996817,0.21999999999997044,3.519999999999982,0.8099999999999454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.80000000000001,0.0,0.5
