flight_id,subseq_id,window_idx,top1_feature,top1_contrib,top2_feature,top2_contrib,top3_feature,top3_contrib,top4_feature,top4_contrib,top5_feature,top5_contrib
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,0,VSpd,0.6659434797952521,E1_RPM,0.10845985012952143,HPLfd,0.10168110949642489,VSpdG,0.05287417693814094,AltB,0.013557481266189986
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,1,VSpd,0.8285517330186405,E1_RPM,0.10185024376381564,AltB,0.016975040627302606,E1_CHT4,0.015956538189664412,E1_CHT2,0.012731280470476955
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,2,VSpd,0.4917163709400229,E1_RPM,0.18825282195253554,AltB,0.07530112878101422,E1_CHT4,0.06852402719072268,E1_CHT2,0.0527107901467091
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3,E1_EGT2,0.2848828509609452,E1_EGT4,0.17005762021648999,E1_CHT4,0.14680187728089322,AltB,0.1453483933474183,VSpd,0.12790658614572847
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,4,E1_RPM,0.7260722859198258,VSpd,0.09867982431364912,AltB,0.03300328572362845,E1_CHT4,0.03069305572297468,E1_EGT2,0.02574256286442929
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,5,VSpd,0.6654993556599406,VSpdG,0.10503632080428037,E1_RPM,0.07271745286450303,E1_EGT2,0.04497709121619381,AltB,0.02693238994981548
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,6,VSpd,0.6463900164078231,E1_EGT2,0.12620162029379792,E1_RPM,0.04544656686479938,COM2,0.044572594425093454,AltB,0.03495889758830844
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,7,VSpd,0.47716131922650395,E1_RPM,0.18464490968032604,AltB,0.09718153141069326,E1_CHT4,0.09232245484015887,E1_CHT2,0.06899888730159161
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,8,VSpd,0.48190280665026863,E1_RPM,0.1340480686092542,E1_EGT2,0.1193027810622344,AltB,0.0670240343046271,E1_EGT4,0.06434307293244444
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,9,VSpd,0.9359633822499678,AltB,0.030349007206548893,E1_CHT4,0.009509355591385297,E1_RPM,0.008093068588414878,E1_CHT2,0.006879108300151151
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,10,VSpd,0.8253827203073745,E1_RPM,0.10242901032061841,AltB,0.029265431520176372,E1_EGT2,0.02097355925612729,E1_CHT4,0.008877180894453744
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,11,VSpdG,0.297709446192714,VSpd,0.26946521668212314,E1_EGT2,0.2206103332043521,E1_EGT4,0.07938918565138763,E1_CHT4,0.04122130793437517
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,12,VSpd,0.4544534701526198,E1_RPM,0.20130829242640966,VSpdG,0.1962755851157494,E1_CHT4,0.03824857556101738,E1_EGT4,0.03724203409888625
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,13,VSpd,0.5943850885592438,E1_RPM,0.16140327080120825,E1_EGT2,0.11999982307394672,E1_CHT4,0.0617542949152458,E1_CHT2,0.04421046113250542
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,14,VSpd,0.738371448788033,E1_RPM,0.08305640593791147,E1_EGT2,0.05191025371119466,AltB,0.041528202968955735,E1_CHT4,0.039036510790819476
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,15,VSpd,0.7211321506372848,VSpdG,0.07886750946397675,E1_EGT2,0.05763394922367348,E1_RPM,0.04651160814542127,AltB,0.040444876648193205
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,16,VSpd,0.7861398842921135,E1_RPM,0.12543464188547318,AltB,0.03725781442142717,E1_EGT2,0.02185791779390383,E1_CHT4,0.010804766182213937
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,17,VSpd,0.8487898089552431,AltB,0.057603651778435225,E1_CHT4,0.025057588523619456,E1_CHT2,0.01785713205131505,E1_RPM,0.017281095533534498
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,18,VSpd,0.7004184598228249,AltB,0.20202009745153415,E1_CHT4,0.02365113336018,E1_EGT2,0.023404767387673452,E1_RPM,0.022172937525165207
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,19,VSpd,0.9147499442387499,AltB,0.02643403971214419,E1_RPM,0.019825529784108144,E1_CHT4,0.010573615884857827,E1_CHT2,0.007930211913643183
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,20,VSpd,0.916470296119778,E1_RPM,0.03107636639123742,AltB,0.028251242173852588,E1_CHT4,0.0078161770014324,E1_CHT2,0.005461906820278017
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,21,VSpd,0.9239955329044752,AltB,0.0319345936581349,E1_RPM,0.01788337244855525,E1_EGT2,0.013412529336417529,E1_CHT4,0.005301142547250291
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,22,VSpd,0.7852119965219772,E1_RPM,0.07704782888922887,AltB,0.054068651852090005,VSpdG,0.05271693555578775,E1_CHT4,0.010678558740787669
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,23,VSpd,0.7726323094473444,E1_RPM,0.11835539273985216,AltB,0.041528207978895164,E1_EGT4,0.013911949672926669,E1_CHT4,0.013496667593141047
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,24,VSpd,0.8458908553340923,E1_RPM,0.1077623772201895,AltB,0.026283506639070708,E1_CHT4,0.005169089639017269,E1_EGT2,0.004380584439845118
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,25,VSpd,0.829590384586419,E1_RPM,0.06044898707950746,AltB,0.028785231942623845,E1_CHT4,0.021588923956967883,HPLfd,0.014392615971311922
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,26,VSpd,0.9280762109865098,AltB,0.029408055212102525,E1_RPM,0.029408055212102525,E1_EGT2,0.005671553505190819,E1_CHT4,0.002772759491426795
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,27,VSpd,0.8308683643287113,E1_RPM,0.08449956351031031,AltB,0.03960917039545739,E1_EGT4,0.016635851566091986,E1_CHT4,0.009638231462894498
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,28,VSpd,0.7358486146318055,VSpdG,0.11149221433815236,AltB,0.05717549453238582,E1_RPM,0.02858774726619291,E1_EGT2,0.021726687922312853
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,29,VSpd,0.6812513344477876,VSpdG,0.1080032603392834,E1_RPM,0.09692600286858767,AltB,0.027693143676739335,E1_EGT2,0.018554406263411073
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,30,VSpd,0.835877995181371,VSpdG,0.06544718291924004,AltB,0.03356265790730259,E1_RPM,0.023493860535113337,E1_EGT4,0.011243490398943772
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,31,E1_RPM,0.4315724550063948,VSpd,0.19875047270031576,E1_EGT2,0.19477546324631306,AltB,0.056785849342947364,E1_CHT4,0.03520722659262762
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,32,VSpd,0.8690814307378074,VSpdG,0.048719528243171606,E1_RPM,0.0324796854954466,AltB,0.02498437345803672,E1_CHT4,0.00699562456825031
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,33,VSpd,0.7761981135166831,E1_RPM,0.09154415988092367,E1_EGT2,0.05059019361840908,AltB,0.024090568389717043,E1_EGT4,0.016622492188906074
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,34,VSpd,0.8554210498796574,E1_RPM,0.042523001651012145,AltB,0.035435834709182164,E1_CHT4,0.023742009255151603,E1_CHT2,0.013819975536581566
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,35,VSpd,0.5620585174992462,E1_RPM,0.11382091482627713,AltB,0.10840087126311403,E1_EGT4,0.05907847483839271,E1_EGT2,0.05907847483839271
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,36,VSpd,0.7052331393286295,E1_RPM,0.1033056356438422,AltB,0.06887042376256146,E1_CHT4,0.03443521188128073,E1_EGT4,0.03236909916840577
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,37,VSpd,0.712741427096647,E1_RPM,0.11706428998428411,VSpdG,0.08779821748821616,AltB,0.04502472691703393,E1_CHT4,0.009230069017991878
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,38,VSpd,0.8690415943096765,E1_RPM,0.07703415794434731,E1_EGT2,0.018135124682733688,AltB,0.01604878290507251,E1_CHT4,0.005938049674876902
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,39,E1_RPM,0.34621111207705263,VSpd,0.28298995248036973,E1_EGT2,0.18314066073640262,E1_EGT4,0.07626679570393992,AltB,0.050175523489427255
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,40,E1_RPM,0.327532560751354,E1_EGT2,0.22620217476892046,VSpd,0.15250734859985773,AltB,0.10235392523480395,E1_EGT4,0.06653005140263188
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,41,VSpd,0.8504328805059564,AltB,0.03612714020840937,E1_RPM,0.03612714020840937,E1_EGT4,0.020953741320883016,E1_CHT4,0.01697975589795236
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,42,VSpd,0.8600749735607481,E1_RPM,0.04329002140020192,AltB,0.04189356909696776,E1_EGT4,0.01773494425104943,E1_EGT2,0.014523103953614981
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,43,VSpd,0.733072630173812,E1_RPM,0.1897320687077624,AltB,0.03720236641328658,E1_EGT4,0.011160709923984283,E1_CHT4,0.007626485114723686
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,44,VSpd,0.8026695999907377,E1_RPM,0.11542199722666469,AltB,0.041718794178312764,E1_EGT2,0.016270329729539828,E1_EGT4,0.00653594442126938
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,45,VSpd,0.4308458464315725,E1_RPM,0.17602651313353324,E1_EGT2,0.10393946489788983,AltB,0.08382214911120087,E1_EGT4,0.05364617543117694
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,46,VSpd,0.8420326970221802,E1_RPM,0.07326004976810634,AltB,0.03052502073671126,E1_EGT2,0.028388269285139947,E1_EGT4,0.006562879458390423
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,47,VSpd,0.6425549427318045,E1_RPM,0.1265821181741774,AltB,0.06027719913056327,E1_EGT2,0.05786611116534294,HPLfd,0.030138599565281636
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,48,VSpd,0.9386739858478846,AltB,0.03006161684060479,E1_RPM,0.010521565894208941,E1_CHT4,0.004058318273481373,E1_EGT4,0.004058318273481373
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,49,VSpd,0.7770798064922012,E1_RPM,0.12558865559469917,E1_EGT2,0.03547879520550237,E1_EGT4,0.01899528415869882,AltB,0.015698581949337397
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,50,E1_RPM,0.5581384440475737,E1_EGT2,0.21116237799799706,VSpd,0.09488353548808783,E1_EGT4,0.04186038330355111,E1_CHT4,0.030697614422615076
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,51,VSpd,0.5115038784201936,E1_RPM,0.38348041634731944,AltB,0.029498493565178415,E1_EGT2,0.01533921665389224,E1_CHT4,0.015044231718240724
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,52,VSpd,0.8255498775308117,VSpdG,0.06977989862093986,E1_EGT2,0.040973325087679424,AltB,0.035784563395353776,E1_CHT4,0.006083375777210712
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,53,VSpd,0.5540654931272135,E1_RPM,0.27692285654117277,VSpdG,0.08571421750083827,AltB,0.02197800448739443,E1_EGT2,0.01802196367966703
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,54,E1_RPM,0.4761894174878708,E1_EGT2,0.21904713204441384,E1_EGT4,0.11216906278602601,VSpd,0.08359769773676021,E1_CHT4,0.03280415987138689
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,55,VSpd,0.7033601567555466,VSpdG,0.17091535934339888,E1_RPM,0.037659316465496646,AltB,0.028968704973457438,E1_EGT4,0.019553875857085744
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,56,VSpd,0.7371400570527183,E1_RPM,0.153640428746833,AltB,0.033400093205832274,E1_EGT2,0.03306609227377426,E1_EGT4,0.013694038214393967
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,57,VSpd,0.6274575158213149,E1_RPM,0.22388902484477327,VSpdG,0.04432320796419359,E1_EGT2,0.04341401395467353,AltB,0.03409477535707199
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,58,VSpd,0.8708561630749483,E1_RPM,0.06822600046474578,E1_EGT4,0.015107185817201147,E1_CHT4,0.012183214368703812,E1_CHT2,0.012183214368703812
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,59,VSpd,0.7281085399969313,E1_RPM,0.1877753603149972,AltB,0.03832150210510164,E1_EGT2,0.01839432101044513,E1_EGT4,0.007855907931543048
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,60,VSpd,0.5265764453736578,E1_RPM,0.326009643165386,AltB,0.07087166155769284,E1_EGT2,0.030711053341665823,E1_EGT4,0.022442692826603806
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,61,VSpd,0.8326535382655244,E1_RPM,0.07505557155520444,VSpdG,0.036137867785839585,AltB,0.027798359835261216,E1_EGT2,0.018532239890174145
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,62,VSpd,0.6983058420084438,VSpdG,0.15360365391048678,E1_EGT2,0.05671519529001908,AltB,0.0393855522847402,E1_RPM,0.0196927761423701
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,63,VSpd,0.927310441543712,AltB,0.03835823956747516,E1_RPM,0.017261207805361205,E1_CHT4,0.004602988748096104,E1_CHT2,0.003835823956747298
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,64,VSpd,0.630416661738049,E1_RPM,0.1880620391695829,AltB,0.08176610398677679,E1_EGT2,0.06459522214955069,E1_CHT4,0.01062959351828061
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,65,VSpd,0.5002527593022554,E1_RPM,0.3551490177602217,AltB,0.050735573965745955,E1_EGT2,0.027904565681169502,E1_EGT4,0.022831008284587985
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,66,VSpd,0.8933709424213726,AltB,0.04499098249562058,E1_RPM,0.04349128307910126,E1_CHT4,0.004199158366258364,E1_CHT2,0.0035992785996493567
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,67,VSpd,0.921628974436381,AltB,0.03879726265781439,HPLfd,0.009699315664453598,E1_RPM,0.0077594525315602325,E1_CHT4,0.004073712579070114
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,68,VSpd,0.6802137100694325,E1_RPM,0.2450682083729887,E1_EGT2,0.015540910774872255,E1_EGT4,0.014943183437377692,E1_CHT4,0.012552274087399435
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,69,VSpd,0.838766354657023,AltB,0.05873713968186436,E1_RPM,0.055800282697770466,E1_EGT4,0.01688692765853734,E1_EGT2,0.009397942349096427
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,70,VSpd,0.5874736467973938,E1_RPM,0.2117022150621252,VSpdG,0.11467203315865042,AltB,0.029403085425294982,E1_EGT2,0.024110530048740014
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,71,VSpd,0.7392930309505084,E1_RPM,0.17605187867593766,AltB,0.03745784652679488,E1_EGT2,0.02185041047396368,E1_EGT4,0.011736791911729745
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,72,VSpd,0.9209919990326548,E1_RPM,0.037076261822459426,AltB,0.026483044158899304,E1_EGT2,0.0053848856456419755,E1_EGT4,0.004237287065422042
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,73,VSpd,0.8090396895655828,E1_RPM,0.14452628433896908,HPLfd,0.015375136631805071,E1_CHT4,0.00676506011799507,E1_CHT2,0.005227546454813339
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,74,VSpd,0.8107637632733857,E1_RPM,0.1442410306407786,E1_EGT2,0.02884820612815376,E1_CHT4,0.0045209875275475445,E1_CHT2,0.003229276805390054
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,75,VSpd,0.8313834102325164,E1_RPM,0.10937256630137322,E1_EGT2,0.020963075207764727,AltB,0.015190634208523963,E1_EGT4,0.010785350288052565
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,76,VSpd,0.9011648774066099,AltB,0.05615609144144633,E1_RPM,0.03088585029279612,E1_EGT2,0.003369365486486907,E1_OilT,0.0016846827432434536
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,77,VSpd,0.9020132001690403,E1_RPM,0.03236244290022795,E1_EGT2,0.024811206223507555,AltB,0.01797913494456927,E1_EGT4,0.011866229063417189
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,78,VSpd,0.5706075702495446,E1_RPM,0.31146041195391,E1_EGT2,0.041729647426838025,AltB,0.030238874946981686,E1_EGT4,0.015724214972429925
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,79,E1_RPM,0.5681074077757927,VSpd,0.2349898823072549,AltB,0.06455765997452056,E1_EGT2,0.05487401097835129,E1_EGT4,0.031633253387515665
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,80,VSpd,0.8257628755753662,E1_RPM,0.11392975656393024,AltB,0.030381268417048062,E1_EGT4,0.011392975656393023,E1_EGT2,0.0050129092888118254
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,81,VSpd,0.570551560498741,E1_RPM,0.3604290771967888,E1_EGT4,0.013036796409251006,E1_CHT4,0.012269926032228548,E1_OilT,0.009202444524172501
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,82,VSpd,0.8589356955525812,E1_EGT4,0.0497583670651932,E1_RPM,0.048309094238052935,E1_EGT2,0.02173909240712602,E1_CHT4,0.0053140003661864815
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,83,VSpdG,0.340610954795382,VSpd,0.20174648860957245,E1_RPM,0.1572050560594031,E1_EGT2,0.12663740627008188,E1_EGT4,0.11353698493179003
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,84,VSpd,0.8083509604427991,E1_RPM,0.14380516573050264,E1_EGT4,0.019081839298850215,E1_EGT2,0.014103968177420595,E1_CHT2,0.0047013227258052934
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,85,VSpd,0.8408137803834704,E1_RPM,0.11448296555901936,AltB,0.018171899295082568,E1_EGT2,0.009267668640491946,OAT,0.003634379859016501
