Lcl_Date,Lcl_Time,UTCOfst,AtvWpt,Latitude,Longitude,AltB,BaroA,AltMSL,OAT,IAS,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,HDG,TRK,volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1_FFlow,E1_OilT,E1_OilP,E1_RPM,E1_CHT1,E1_CHT2,E1_CHT3,E1_CHT4,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,AltGPS,TAS,HSIS,CRS,NAV1,NAV2,COM1,COM2,HCDI,VCDI,WndSpd,WndDr,WptDst,WptBrg,MagVar,AfcsOn,RollM,PitchM,RollC,PichC,VSpdG,GPSfix,HAL,VAL,HPLwas,HPLfd,VPLwas
2017-05-09, 12:46:01,  -05:00,   KCKN,   46.5862160,  -95.8305893,  5074.0, 29.97,  5040.4,   5.2, 107.54,  79.97, -494.16,  -1.96,  -0.86,  -0.03,   0.00, 333.3, 334.2,  28.1,  28.0,   1.1,  -0.0,  20.00,  24.00,     7.88,  162.31,   75.64, 2533.3,  311.82,  347.88,  332.50,  348.29, 1460.36, 1491.34, 1496.55, 1515.19,  4951.9, 116,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.003,       ,  32.89, -26.7,   82.0,  -25.2,    2.2,       ,      ,       ,      ,      , -531.5, 3DDiff, 3704,      ,      8,  10.0,     15
2017-05-09, 12:46:02,  -05:00,   KCKN,   46.5865555,  -95.8307953,  5062.0, 29.97,  5029.6,   5.2, 107.80,  80.61, -446.45,  -1.00,   3.39,   0.03,   0.09, 335.2, 334.0,  28.1,  28.1,   1.1,  -0.0,  19.97,  24.00,     8.02,  162.31,   75.77, 2534.2,  311.84,  347.88,  332.51,  348.30, 1461.66, 1493.23, 1497.80, 1516.76,  4941.1, 116,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.003,       ,  32.95, -26.9,   82.0,  -25.2,    2.2,       ,      ,       ,      ,      , -543.3, 3DDiff, 3704,      ,      8,  10.0,     14
2017-05-09, 12:46:03,  -05:00,   KCKN,   46.5869064,  -95.8310089,  5046.0, 29.97,  5024.2,   5.2, 107.05,  81.23, -668.73,  -0.44,   4.05,  -0.02,  -0.03, 333.8, 334.6,  28.1,  28.1,   1.1,   0.0,  19.97,  24.00,     7.91,  162.33,   76.20, 2538.5,  311.88,  347.93,  332.57,  348.31, 1462.16, 1495.38, 1499.40, 1518.32,  4935.7, 115,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.003,       ,  33.02, -27.0,   82.0,  -25.2,    2.2,       ,      ,       ,      ,      , -354.3, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:04,  -05:00,   KCKN,   46.5872574,  -95.8312225,  5048.0, 29.97,  5018.6,   5.2, 108.04,  81.43, -444.17,   0.43,   2.54,  -0.01,   0.06, 334.4, 335.2,  28.1,  28.0,   1.1,   0.0,  20.02,  24.00,     7.98,  162.36,   76.08, 2546.0,  311.95,  347.98,  332.62,  348.41, 1463.37, 1496.87, 1499.99, 1519.23,  4930.1, 116,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.003,       ,  33.10, -27.1,   81.9,  -25.2,    2.2,       ,      ,       ,      ,      , -287.4, 3DDiff, 3704,      ,      8,  10.0,     14
2017-05-09, 12:46:06,  -05:00,   KCKN,   46.5876198,  -95.8314514,  5042.0, 29.97,  5015.5,   5.2, 107.74,  81.48, -367.54,   0.66,   3.27,   0.00,  -0.03, 335.0, 335.6,  28.1,  28.0,   1.1,  -0.0,  20.02,  24.00,     7.96,  162.38,   76.00, 2540.2,  311.96,  348.00,  332.64,  348.42, 1464.85, 1497.54, 1500.58, 1519.16,  4927.0, 116,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.003,       ,  33.18, -27.1,   81.9,  -25.2,    2.2,       ,      ,       ,      ,      , -185.0, 3DDiff, 3704,      ,      8,  10.0,     14
2017-05-09, 12:46:06,  -05:00,   KCKN,   46.5879517,  -95.8316345,  5041.0, 29.97,  5013.1,   5.2, 108.25,  81.37, -264.92,   1.01,   3.26,  -0.01,   0.06, 335.2, 336.2,  28.1,  28.0,   1.1,  -0.0,  20.22,  24.00,     8.01,  162.40,   76.45, 2550.3,  311.96,  348.02,  332.64,  348.43, 1467.37, 1498.26, 1501.08, 1519.16,  4924.7, 117,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.003,       ,  33.26, -27.1,   81.9,  -25.2,    2.2,       ,      ,       ,      ,      , -141.7, 3DDiff, 3704,      ,      8,  10.0,     15
2017-05-09, 12:46:07,  -05:00,   KCKN,   46.5883026,  -95.8318329,  5038.0, 29.97,  5012.7,   5.2, 108.69,  81.08, -192.45,   1.48,   1.55,   0.00,  -0.00, 336.0, 336.7,  28.1,  28.1,   1.1,   0.0,  20.44,  24.00,     8.04,  162.41,   76.62, 2550.2,  311.96,  348.02,  332.64,  348.43, 1468.46, 1498.82, 1502.23, 1519.35,  4924.2, 117,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.002,       ,  33.35, -27.1,   81.9,  -25.2,    2.2,       ,      ,       ,      ,      , -27.6, 3DDiff, 3704,      ,      8,  10.0,     15
2017-05-09, 12:46:08,  -05:00,   KCKN,   46.5886574,  -95.8320236,  5037.0, 29.97,  5015.8,   5.2, 107.76,  80.69, -142.74,   1.54,   1.32,  -0.00,  -0.03, 335.9, 337.1,  28.1,  28.0,   1.2,   0.0,  20.64,  24.00,     7.98,  162.42,   76.33, 2549.8,  311.99,  348.05,  332.68,  348.43, 1468.34, 1499.76, 1503.84, 1520.08,  4927.3, 116,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.002,       ,  33.44, -27.1,   81.9,  -25.2,    2.2,       ,      ,       ,      ,      ,  66.9, 3DDiff, 3704,      ,      8,  10.0,     14
2017-05-09, 12:46:09,  -05:00,   KCKN,   46.5890007,  -95.8322067,  5042.0, 29.97,  5017.5,   5.2, 109.28,  80.22,  -16.58,   1.24,   2.52,  -0.03,  -0.01, 336.2, 337.3,  28.1,  28.0,   1.1,  -0.0,  20.87,  24.00,     8.12,  162.42,   76.19, 2556.2,  312.04,  348.09,  332.74,  348.50, 1468.80, 1499.64, 1504.13, 1520.34,  4929.0, 118,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.001,       ,  33.55, -27.1,   81.8,  -25.2,    2.2,       ,      ,       ,      ,      , 122.0, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:10,  -05:00,   KCKN,   46.5893440,  -95.8323898,  5045.0, 29.97,  5020.0,   5.2, 107.73,  79.81,   95.17,   1.10,   3.00,  -0.02,   0.00, 337.3, 337.7,  28.1,  28.0,   1.0,  -0.0,  20.87,  24.00,     7.97,  162.41,   75.95, 2546.4,  312.09,  348.15,  332.78,  348.52, 1469.72, 1499.86, 1504.15, 1520.43,  4931.5, 116,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.001,       ,  33.67, -27.0,   81.8,  -25.2,    2.2,       ,      ,       ,      ,      , 110.2, 3DDiff, 3704,      ,      8,  10.0,     14
2017-05-09, 12:46:11,  -05:00,   KCKN,   46.5896950,  -95.8325729,  5044.0, 29.97,  5020.6,   5.2, 107.66,  79.50,   91.95,   0.97,   0.23,  -0.02,   0.04, 337.1, 338.2,  28.1,  28.1,   1.1,   0.0,  20.87,  24.00,     8.00,  162.39,   76.05, 2540.7,  312.10,  348.16,  332.78,  348.56, 1468.53, 1500.34, 1505.00, 1520.72,  4932.2, 116,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.000,       ,  33.79, -26.9,   81.8,  -25.2,    2.2,       ,      ,       ,      ,      ,  35.4, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:12,  -05:00,   KCKN,   46.5900421,  -95.8327560,  5042.0, 29.97,  5021.4,   5.2, 106.37,  79.33,    7.80,   0.55,   0.45,  -0.04,   0.07, 336.8, 338.3,  28.1,  28.0,   1.2,   0.0,  20.99,  24.00,     7.91,  162.37,   75.61, 2539.1,  312.12,  348.16,  332.80,  348.57, 1468.37, 1500.83, 1505.05, 1521.10,  4932.9, 115,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.001,       ,  33.92, -26.8,   81.8,  -25.2,    2.2,       ,      ,       ,      ,      ,  35.4, 3DDiff, 3704,      ,      8,   9.5,     15
2017-05-09, 12:46:14,  -05:00,   KCKN,   46.5904007,  -95.8329391,  5046.0, 29.97,  5021.6,   5.2, 107.08,  79.25,   40.87,   0.27,   0.14,  -0.04,   0.06, 336.5, 338.3,  28.1,  28.0,   1.1,  -0.0,  20.97,  24.00,     7.98,  162.35,   75.67, 2538.1,  312.11,  348.19,  332.84,  348.57, 1468.77, 1500.43, 1504.26, 1520.85,  4933.1, 115,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.001,       ,  34.05, -26.6,   81.7,  -25.2,    2.2,       ,      ,       ,      ,      ,   3.9, 3DDiff, 3704,      ,      8,   9.5,     15
2017-05-09, 12:46:14,  -05:00,   KCKN,   46.5907326,  -95.8330917,  5046.0, 29.97,  5019.0,   5.2, 108.08,  79.15,   65.87,   0.43,   1.76,  -0.00,  -0.07, 337.3, 338.2,  28.1,  28.0,   1.1,  -0.0,  20.89,  24.00,     8.00,  162.33,   75.92, 2547.9,  312.21,  348.25,  332.91,  348.59, 1468.64, 1499.81, 1504.28, 1520.78,  4930.6, 116,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.002,       ,  34.18, -26.5,   81.7,  -25.2,    2.2,       ,      ,       ,      ,      , -27.6, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:15,  -05:00,   KCKN,   46.5910759,  -95.8332825,  5046.0, 29.97,  5018.5,   5.2, 108.32,  79.00,   56.05,   0.86,  -0.35,  -0.02,   0.18, 337.4, 338.3,  28.1,  28.1,   1.1,   0.0,  20.79,  24.00,     8.00,  162.32,   75.95, 2547.7,  312.23,  348.29,  332.92,  348.61, 1469.00, 1500.75, 1504.67, 1521.20,  4930.1, 117,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.003,       ,  34.32, -26.4,   81.7,  -25.2,    2.2,       ,      ,       ,      ,      , -55.1, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:16,  -05:00,   KCKN,   46.5914192,  -95.8334656,  5040.0, 29.97,  5018.5,   5.2, 108.58,  78.78,  -90.12,   0.88,   1.22,   0.01,   0.01, 337.4, 338.3,  28.1,  28.0,   1.1,   0.0,  20.79,  24.00,     8.01,  162.30,   76.35, 2553.8,  312.22,  348.29,  332.92,  348.65, 1468.83, 1500.76, 1505.55, 1521.58,  4930.1, 117,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.003,       ,  34.46, -26.2,   81.7,  -25.2,    2.2,       ,      ,       ,      ,      ,  31.5, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:17,  -05:00,   KCKN,   46.5917549,  -95.8336258,  5042.0, 29.97,  5019.2,   5.2, 106.39,  78.59,  -78.25,   0.88,   0.43,  -0.02,  -0.07, 337.0, 338.4,  28.1,  28.0,   1.1,   0.0,  20.69,  24.00,     8.00,  162.29,   75.85, 2540.0,  312.23,  348.29,  332.92,  348.67, 1468.82, 1500.76, 1506.63, 1522.15,  4930.8, 115,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.004,       ,  34.61, -26.0,   81.7,  -25.2,    2.2,       ,      ,       ,      ,      ,  47.2, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:18,  -05:00,   KCKN,   46.5920982,  -95.8338013,  5045.0, 29.97,  5018.7,   5.2, 106.34,  78.35,   32.08,   1.05,  -2.14,   0.03,   0.07, 338.2, 338.1,  28.1,  28.0,   1.0,  -0.0,  20.64,  24.00,     7.86,  162.28,   76.20, 2529.0,  312.25,  348.29,  332.92,  348.70, 1469.11, 1500.41, 1506.50, 1521.66,  4930.3, 115,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.005,       ,  34.75, -25.9,   81.6,  -25.2,    2.2,       ,      ,       ,      ,      , -19.7, 3DDiff, 3704,      ,      8,   9.5,     15
2017-05-09, 12:46:19,  -05:00,   KCKN,   46.5924454,  -95.8339920,  5037.0, 29.97,  5018.3,   5.2, 105.27,  78.20, -116.61,   0.99,  -3.81,   0.01,  -0.05, 337.4, 337.8,  28.1,  28.1,   1.1,   0.0,  20.54,  24.00,     7.94,  162.27,   76.03, 2535.4,  312.25,  348.32,  332.98,  348.71, 1469.33, 1499.65, 1505.76, 1520.89,  4929.9, 113,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.005,       ,  34.89, -25.7,   81.6,  -25.2,    2.2,       ,      ,       ,      ,      , -15.7, 3DDiff, 3704,      ,      8,   9.5,     15
2017-05-09, 12:46:20,  -05:00,   KCKN,   46.5927849,  -95.8341751,  5039.0, 29.97,  5019.2,   5.2, 106.65,  77.99,  -78.73,   0.82,  -5.60,  -0.03,  -0.07, 335.7, 337.0,  28.1,  28.1,   1.1,   0.0,  20.54,  24.00,     7.87,  162.25,   76.18, 2532.1,  312.31,  348.32,  333.04,  348.71, 1468.97, 1499.18, 1505.03, 1520.62,  4930.7, 115,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.006,       ,  35.01, -25.4,   81.6,  -25.2,    2.2,       ,      ,       ,      ,      , -35.4, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:21,  -05:00,   KCKN,   46.5931168,  -95.8343735,  5042.0, 29.97,  5017.3,   5.2, 105.25,  77.77,   31.03,   0.75,  -4.50,   0.01,   0.05, 335.3, 335.6,  28.1,  28.0,   1.1,   0.0,  20.44,  24.00,     7.87,  162.24,   75.93, 2527.4,  312.35,  348.39,  333.04,  348.71, 1468.81, 1499.10, 1504.54, 1520.16,  4928.8, 113,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.006,       ,  35.14, -25.2,   81.6,  -25.2,    2.2,       ,      ,       ,      ,      , -82.7, 3DDiff, 3704,      ,      8,  10.0,     14
2017-05-09, 12:46:23,  -05:00,   KCKN,   46.5934601,  -95.8345871,  5036.0, 29.97,  5017.5,   5.2, 106.77,  77.67,  -84.74,   0.58,  -1.93,  -0.01,  -0.07, 333.1, 334.6,  28.1,  28.0,   1.1,  -0.0,  20.44,  24.00,     8.04,  162.23,   76.26, 2536.1,  312.35,  348.42,  333.05,  348.71, 1468.48, 1498.88, 1504.53, 1521.10,  4929.0, 115,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.006,       ,  35.26, -25.1,   81.5,  -25.2,    2.2,       ,      ,       ,      ,      , -31.5, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:23,  -05:00,   KCKN,   46.5937767,  -95.8347778,  5040.0, 29.97,  5017.2,   5.2, 105.45,  77.58,   -6.71,   0.49,  -1.93,  -0.05,  -0.10, 331.7, 333.9,  28.1,  28.1,   1.1,   0.0,  20.42,  24.00,     7.86,  162.22,   75.84, 2525.7,  312.37,  348.42,  333.05,  348.77, 1468.91, 1498.40, 1505.33, 1522.23,  4928.7, 114,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.006,       ,  35.38, -24.9,   81.5,  -25.2,    2.2,       ,      ,       ,      ,      , -27.6, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:24,  -05:00,   KCKN,   46.5941010,  -95.8349991,  5044.0, 29.97,  5015.8,   5.2, 106.58,  77.44,   94.94,   0.92,  -1.60,  -0.00,   0.13, 333.1, 333.1,  28.1,  28.0,   1.1,   0.0,  20.35,  24.00,     7.94,  162.21,   75.91, 2534.5,  312.37,  348.43,  333.05,  348.77, 1468.12, 1498.27, 1505.58, 1522.05,  4927.3, 115,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.005,       ,  35.49, -24.8,   81.5,  -25.2,    2.2,       ,      ,       ,      ,      , -90.6, 3DDiff, 3704,      ,      8,   9.5,     15
2017-05-09, 12:46:25,  -05:00,   KCKN,   46.5944252,  -95.8352280,  5038.0, 29.97,  5015.0,   5.2, 106.11,  77.36,  -14.93,   0.58,  -3.49,   0.02,   0.00, 333.3, 332.4,  28.1,  28.0,   1.1,   0.0,  20.35,  24.00,     7.90,  162.21,   75.55, 2528.9,  312.37,  348.43,  333.05,  348.81, 1467.67, 1498.29, 1504.45, 1520.94,  4926.5, 114,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.005,       ,  35.61, -24.8,   81.5,  -25.2,    2.2,       ,      ,       ,      ,      , -55.1, 3DDiff, 3704,      ,      8,   9.5,     15
2017-05-09, 12:46:27,  -05:00,   KCKN,   46.5947571,  -95.8354568,  5031.0, 29.97,  5013.0,   5.2, 103.52,  77.48, -179.92,  -0.10,  -2.76,  -0.02,   0.03, 332.1, 331.6,  28.1,  28.0,   1.1,  -0.0,  20.35,  24.00,     7.90,  162.21,   75.93, 2521.0,  312.38,  348.43,  333.05,  348.83, 1468.12, 1498.42, 1502.51, 1520.36,  4924.6, 111,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.004,       ,  35.71, -24.7,   81.5,  -25.2,    2.2,       ,      ,       ,      ,      , -70.9, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:27,  -05:00,   KCKN,   46.5950661,  -95.8356934,  5039.0, 29.97,  5011.1,   5.2, 107.03,  77.60,  -32.84,   0.92,  -0.30,  -0.01,  -0.05, 331.5, 330.7,  28.1,  28.1,   1.1,   0.0,  20.40,  24.00,     7.92,  162.20,   76.19, 2529.6,  312.37,  348.43,  333.05,  348.82, 1468.18, 1497.31, 1501.62, 1519.50,  4922.7, 115,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.003,       ,  35.79, -24.6,   81.4,  -25.2,    2.2,       ,      ,       ,      ,      , -145.7, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:28,  -05:00,   KCKN,   46.5953827,  -95.8359299,  5031.0, 29.97,  5006.5,   5.2, 103.37,  77.52,  -74.17,   1.21,   3.68,  -0.01,  -0.03, 332.1, 330.5,  28.1,  28.0,   1.1,   0.0,  20.40,  24.00,     8.02,  162.20,   75.81, 2513.0,  312.41,  348.43,  333.05,  348.84, 1467.96, 1497.00, 1501.45, 1518.42,  4918.0, 111,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.003,       ,  35.86, -24.5,   81.4,  -25.2,    2.2,       ,      ,       ,      ,      , -236.2, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:29,  -05:00,   KCKN,   46.5957069,  -95.8361588,  5022.0, 29.97,  5001.8,   5.2, 101.97,  77.54, -282.88,   0.91,   2.08,   0.01,  -0.16, 331.1, 331.2,  28.1,  28.0,   1.1,  -0.0,  20.35,  24.00,     7.78,  162.19,   75.68, 2511.4,  312.44,  348.43,  333.07,  348.84, 1468.38, 1496.41, 1501.27, 1517.99,  4913.4, 110,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.002,       ,  35.90, -24.5,   81.4,  -25.2,    2.2,       ,      ,       ,      ,      , -279.5, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:30,  -05:00,   KCKN,   46.5960274,  -95.8363953,  5025.0, 29.97,  4992.6,   5.2, 103.02,  77.46, -161.94,   1.11,   0.09,  -0.03,  -0.05, 331.1, 331.3,  28.1,  28.0,   1.1,  -0.0,  20.27,  24.00,     7.85,  162.19,   75.26, 2500.1,  312.47,  348.44,  333.06,  348.84, 1468.80, 1495.77, 1501.24, 1517.40,  4904.2, 111,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.001,       ,  35.92, -24.4,   81.4,  -25.2,    2.2,       ,      ,       ,      ,      , -531.5, 3DDiff, 3704,      ,      8,   9.5,     15
2017-05-09, 12:46:31,  -05:00,   KCKN,   46.5963478,  -95.8366318,  5003.0, 29.97,  4985.0,   5.2, 100.92,  77.71, -475.53,  -0.76,   1.40,   0.03,  -0.04, 331.2, 331.4,  28.1,  28.1,   1.1,   0.0,  20.25,  24.00,     7.86,  162.19,   75.73, 2499.0,  312.45,  348.44,  333.07,  348.84, 1467.87, 1495.32, 1500.09, 1516.81,  4896.5, 109,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575, -0.000,       ,  35.90, -24.4,   81.4,  -25.2,    2.2,       ,      ,       ,      ,      , -460.6, 3DDiff, 3704,      ,      8,  10.0,     15
2017-05-09, 12:46:32,  -05:00,   KCKN,   46.5966644,  -95.8368607,  5000.0, 29.97,  4978.5,   5.2, 100.51,  78.35, -520.98,  -1.24,  -1.16,  -0.01,  -0.10, 330.1, 331.4,  28.1,  28.0,   1.1,   0.0,  20.25,  24.00,     7.96,  162.19,   75.30, 2493.6,  312.50,  348.46,  333.06,  348.84, 1466.88, 1495.09, 1498.41, 1516.62,  4890.0, 108,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.000,       ,  35.85, -24.4,   81.3,  -25.2,    2.2,       ,      ,       ,      ,      , -417.3, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:33,  -05:00,   KCKN,   46.5970039,  -95.8371048,  4995.0, 29.97,  4970.1,   5.2, 102.35,  79.13, -429.94,  -1.68,   0.14,   0.01,  -0.04, 330.6, 331.0,  28.1,  28.0,   1.1,   0.0,  20.20,  24.00,     7.80,  162.19,   75.60, 2501.7,  312.48,  348.50,  333.05,  348.84, 1466.42, 1494.45, 1498.25, 1517.13,  4881.6, 110,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.001,       ,  35.76, -24.5,   81.3,  -25.2,    2.2,       ,      ,       ,      ,      , -460.6, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:35,  -05:00,   KCKN,   46.5973434,  -95.8373489,  4988.0, 29.97,  4963.5,   5.2, 103.29,  80.07, -432.90,  -1.71,   3.05,  -0.05,  -0.15, 330.4, 331.1,  28.1,  28.0,   1.1,  -0.0,  20.05,  24.00,     7.85,  162.18,   75.93, 2509.6,  312.51,  348.47,  333.05,  348.84, 1466.57, 1492.92, 1497.91, 1517.92,  4875.0, 111,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.002,       ,  35.65, -24.6,   81.3,  -25.2,    2.2,       ,      ,       ,      ,      , -425.2, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:35,  -05:00,   KCKN,   46.5976639,  -95.8375854,  4985.0, 29.97,  4956.1,   5.2, 104.99,  80.84, -298.73,  -1.63,   3.47,  -0.01,   0.02, 331.5, 331.3,  28.1,  28.1,   1.1,  -0.0,  19.95,  24.00,     7.99,  162.18,   75.93, 2518.1,  312.51,  348.48,  333.05,  348.84, 1466.17, 1492.20, 1497.75, 1518.18,  4867.6, 113,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.002,       ,  35.51, -24.7,   81.3,  -25.2,    2.2,       ,      ,       ,      ,      , -456.7, 3DDiff, 3704,      ,      8,   9.5,     15
2017-05-09, 12:46:36,  -05:00,   KCKN,   46.5980072,  -95.8378220,  4975.0, 29.97,  4950.4,   5.2, 104.89,  81.78, -432.80,  -1.63,   4.74,  -0.04,   0.09, 332.0, 332.1,  28.1,  28.1,   1.1,   0.0,  19.84,  24.00,     7.93,  162.18,   76.26, 2525.1,  312.51,  348.45,  333.05,  348.84, 1466.56, 1493.42, 1497.93, 1518.68,  4861.9, 113,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.003,       ,  35.37, -24.8,   81.2,  -25.2,    2.2,       ,      ,       ,      ,      , -346.5, 3DDiff, 3704,      ,      8,  10.0,     15
2017-05-09, 12:46:37,  -05:00,   KCKN,   46.5983543,  -95.8380508,  4978.0, 29.97,  4945.9,   5.2, 108.38,  82.42, -249.82,  -0.65,   1.66,  -0.03,   0.16, 334.7, 332.7,  28.1,  28.0,   1.1,   0.0,  19.84,  24.00,     7.91,  162.19,   76.05, 2543.8,  312.51,  348.44,  333.05,  348.84, 1466.93, 1493.96, 1499.60, 1519.06,  4857.5, 117,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.003,       ,  35.22, -24.9,   81.2,  -25.2,    2.2,       ,      ,       ,      ,      , -271.7, 3DDiff, 3704,      ,      8,  10.0,     15
2017-05-09, 12:46:38,  -05:00,   KCKN,   46.5987015,  -95.8382874,  4963.0, 29.97,  4943.8,   5.2, 108.32,  82.84, -381.48,   0.38,   1.19,   0.00,   0.22, 335.9, 333.2,  28.1,  28.0,   1.1,  -0.0,  19.84,  24.00,     8.02,  162.20,   76.50, 2547.7,  312.51,  348.47,  333.05,  348.84, 1466.99, 1496.41, 1502.00, 1518.39,  4855.4, 116,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.004,       ,  35.09, -24.9,   81.2,  -25.2,    2.2,       ,      ,       ,      ,      , -122.0, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:39,  -05:00,   KCKN,   46.5990448,  -95.8385086,  4966.0, 29.97,  4947.0,   5.2, 111.46,  82.79, -305.40,   1.01,   1.80,  -0.03,   0.05, 334.7, 333.6,  28.1,  28.1,   1.1,  -0.0,  19.79,  24.00,     8.16,  162.22,   76.51, 2573.2,  312.51,  348.45,  333.05,  348.84, 1467.55, 1498.45, 1503.52, 1518.82,  4858.5, 120,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.004,       ,  34.97, -24.9,   81.2,  -25.2,    2.2,       ,      ,       ,      ,      , 137.8, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:40,  -05:00,   KCKN,   46.5993881,  -95.8387299,  4981.0, 29.97,  4950.2,   5.2, 113.05,  82.24,  130.34,   1.63,   3.27,  -0.01,   0.12, 335.5, 333.9,  28.1,  28.1,   1.1,   0.0,  19.76,  24.00,     8.27,  162.24,   76.08, 2580.4,  312.51,  348.43,  333.05,  348.84, 1468.98, 1500.30, 1504.78, 1520.45,  4861.7, 122,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.004,       ,  34.89, -24.8,   81.2,  -25.2,    2.2,       ,      ,       ,      ,      , 220.5, 3DDiff, 3704,      ,      8,   9.5,     14
2017-05-09, 12:46:41,  -05:00,   KCKN,   46.5997467,  -95.8389587,  4978.0, 29.97,  4956.2,   5.0, 110.42,  81.68,  177.00,   0.77,   3.00,   0.03,  -0.25, 335.8, 334.5,  28.1,  28.0,   1.1,   0.0,  19.87,  24.00,     8.23,  162.25,   76.46, 2582.0,  312.48,  348.45,  333.05,  348.82, 1472.04, 1501.49, 1506.43, 1522.30,  4867.8, 119,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.004,       ,  34.84, -24.7,   81.1,  -25.2,    2.2,       ,      ,       ,      ,      , 350.4, 3DDiff, 3704,      ,      8,   9.5,     15
2017-05-09, 12:46:42,  -05:00,   KCKN,   46.6000977,  -95.8391571,  4986.0, 29.97,  4959.8,   5.0, 109.60,  81.23,  232.82,   2.07,   1.83,  -0.05,   0.11, 334.9, 335.2,  28.1,  28.0,   1.1,  -0.0,  20.02,  24.00,     8.09,  162.27,   76.35, 2567.5,  312.41,  348.34,  332.96,  348.73, 1473.96, 1501.56, 1508.25, 1524.44,  4871.3, 118,  GPS,  334.9, 112.80, 112.80, 126.100, 124.575,  0.004,       ,  34.82, -24.5,   81.1,  -25.2,    2.2,       ,      ,       ,      ,      , 224.4, 3DDiff, 3704,      ,      8,  10.0,     15
