Latitude,Longitude,AltB,BaroA,OAT,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,HDG,TRK,volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1_FFlow,E1_OilT,E1_OilP,E1_RPM,E1_CHT2,E1_CHT4,E1_EGT2,E1_EGT4,TAS,CRS,NAV1,NAV2,COM1,COM2,MagVar,VSpdG,HAL,HPLfd
47.9482498,-97.1731873,839.1,29.93,22.8,0.0,60.9,1.64,-0.42,0.02,-0.02,358.5,267.0,28.0,27.9,5.3,0.4,22.18,21.38,2.3,152.83,62.25,1224.1,150.52,181.34,996.53,1052.04,0,346.7,114.3,114.3,120.55,123.3,3.2,3.9,3704.0,61.5
47.9482498,-97.1731873,838.1,29.93,22.5,0.0,15.13,1.66,-0.45,0.05,-0.04,358.6,267.0,28.0,27.9,5.3,0.4,22.18,21.38,2.37,152.77,62.22,1214.8,150.83,181.73,1002.08,1059.6,0,346.7,114.3,114.3,120.55,123.3,3.2,3.9,3704.0,61.5
47.9482498,-97.1731873,840.1,29.93,22.5,0.0,21.63,1.69,-0.53,-0.0,0.0,358.4,267.0,28.0,27.9,5.4,0.4,22.16,21.38,2.33,152.7,62.33,1215.3,151.12,182.16,1007.54,1064.37,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,61.5
47.9482498,-97.1731873,838.1,29.93,22.5,0.0,18.98,1.7,-0.45,0.0,-0.02,358.5,267.0,28.0,27.9,5.2,0.4,22.16,21.38,2.36,152.65,62.05,1209.9,151.56,182.65,1012.35,1068.56,0,346.7,114.3,114.3,120.55,123.3,3.2,-3.9,3704.0,61.5
47.9482498,-97.1731873,838.1,29.93,22.5,0.0,-17.99,1.75,-0.4,0.03,0.05,358.6,267.0,28.0,27.9,5.2,0.4,22.12,21.38,2.38,152.59,61.92,1203.1,151.84,182.99,1015.57,1071.93,0,346.7,114.3,114.3,120.55,123.3,3.2,-3.9,3704.0,61.5
47.9482498,-97.1731873,837.1,29.93,22.5,0.0,-21.55,1.72,-0.55,0.01,-0.04,358.5,267.0,28.0,27.9,5.2,0.4,22.12,21.43,2.35,152.53,62.03,1203.8,152.17,183.39,1017.9,1074.67,0,346.7,114.3,114.3,120.55,123.3,3.2,-3.9,3704.0,61.0
47.9482498,-97.1731873,835.1,29.93,22.5,0.0,-74.03,1.71,-0.45,0.01,0.01,358.5,267.0,28.0,27.9,5.3,0.4,22.14,21.49,2.28,152.46,61.93,1207.3,152.59,183.95,1020.37,1077.08,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,61.0
47.9482498,-97.1731873,835.1,29.93,22.5,0.0,-44.31,1.58,-0.41,-0.0,-0.01,358.5,267.0,28.0,27.9,5.3,0.4,22.14,21.51,2.33,152.38,61.87,1203.3,153.01,184.4,1023.65,1078.49,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,56.0
47.9482498,-97.1731873,833.1,29.93,22.5,0.0,-63.44,1.53,-0.37,0.02,0.01,358.5,267.0,28.0,27.9,5.1,0.4,22.14,21.56,2.3,152.3,61.82,1205.6,153.35,184.85,1026.87,1079.77,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,56.0
47.9482498,-97.1731873,834.1,29.93,22.2,0.0,-54.35,1.67,-0.46,-0.01,0.0,358.5,267.0,28.0,27.9,5.1,0.4,22.14,21.56,2.29,152.22,61.79,1201.8,153.84,185.42,1029.38,1081.74,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,56.0
47.9482498,-97.1731873,837.1,29.93,22.2,0.0,35.54,1.71,-0.49,-0.01,0.0,358.5,267.0,28.0,27.9,5.2,0.4,22.14,21.56,2.29,152.13,61.86,1203.6,154.16,185.76,1032.21,1083.92,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,56.0
47.9482498,-97.1731873,840.1,29.93,22.2,0.0,87.22,1.69,-0.41,0.02,0.01,358.6,267.0,28.0,27.9,5.3,0.4,22.16,21.62,2.32,152.05,62.0,1208.3,154.5,186.22,1033.76,1086.4,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,55.5
47.9482536,-97.1731796,841.1,29.93,22.2,0.0,124.95,1.7,-0.54,0.01,0.03,358.5,267.0,28.0,27.9,5.2,0.4,22.16,21.62,2.29,151.97,61.89,1205.3,154.99,186.79,1037.16,1088.98,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.5
47.9482536,-97.1731796,840.1,29.93,22.2,0.0,68.37,1.59,-0.46,0.01,0.01,358.5,267.0,28.0,27.9,5.0,0.3,22.14,21.62,2.26,151.9,61.98,1206.1,155.41,187.3,1041.72,1090.92,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.5
47.9482498,-97.1731796,835.1,29.93,22.2,0.0,-64.38,1.6,-0.32,0.02,-0.07,358.6,267.0,28.0,27.9,5.1,0.3,22.14,21.67,2.26,151.83,61.95,1206.2,155.8,187.81,1043.77,1093.97,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.5
47.9482498,-97.1731796,835.1,29.93,22.2,0.0,-89.86,1.68,-0.42,0.01,0.08,358.4,267.0,28.0,27.9,5.0,0.3,22.12,21.67,2.22,151.76,61.99,1208.0,156.18,188.31,1044.55,1096.84,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.5
47.9482498,-97.1731796,838.1,29.93,22.0,0.0,-7.26,1.59,-0.49,-0.0,-0.05,358.4,267.0,28.0,27.9,5.3,0.4,22.12,21.67,2.23,151.69,61.94,1203.8,156.61,188.8,1045.86,1099.65,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.5
47.9482498,-97.1731796,839.1,29.93,22.0,0.0,54.98,1.61,-0.42,0.01,0.0,358.5,267.0,28.0,27.9,5.1,0.4,22.1,21.67,2.26,151.62,61.85,1199.6,156.99,189.3,1047.77,1102.03,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,837.1,29.93,22.0,0.0,2.77,1.74,-0.38,0.03,0.03,358.6,267.0,28.0,27.9,5.0,0.3,22.1,21.67,2.23,151.54,61.96,1202.8,157.57,189.9,1049.93,1104.78,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,836.1,29.93,22.0,0.0,-40.43,1.58,-0.48,-0.0,-0.03,358.4,267.0,28.0,27.9,5.0,0.3,22.1,21.67,2.23,151.46,61.95,1204.0,158.03,190.43,1050.69,1107.08,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,836.1,29.93,22.0,0.0,-34.56,1.58,-0.35,0.02,-0.03,358.6,267.0,28.0,27.9,5.0,0.3,22.1,21.67,2.22,151.37,62.08,1209.5,158.43,190.95,1050.97,1109.21,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.5
47.9482498,-97.1731796,837.1,29.93,22.0,0.0,-3.6,1.59,-0.43,0.01,-0.02,358.5,267.0,28.0,27.9,5.2,0.3,22.1,21.72,2.27,151.28,62.14,1207.1,158.86,191.46,1053.44,1112.26,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,836.1,29.93,22.0,0.0,-12.77,1.57,-0.41,0.01,-0.0,358.5,267.0,28.0,27.9,5.0,0.3,22.1,21.72,2.24,151.18,62.17,1210.9,159.27,192.0,1054.55,1114.27,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482536,-97.1731796,835.1,29.93,22.0,0.0,-28.39,1.61,-0.38,0.0,0.04,358.5,267.0,28.0,27.9,4.9,0.3,22.1,21.72,2.24,151.1,61.98,1202.4,159.71,192.52,1055.71,1116.44,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482536,-97.1731796,837.1,29.93,21.8,0.0,25.76,1.53,-0.52,0.01,-0.01,358.4,267.0,28.0,27.9,4.9,0.3,22.1,21.72,2.19,151.01,61.92,1201.0,160.26,193.13,1056.56,1119.28,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482536,-97.1731796,840.1,29.93,21.8,0.0,64.83,1.57,-0.44,0.02,0.01,358.5,267.0,28.0,27.9,5.0,0.3,22.1,21.72,2.18,150.93,61.98,1202.6,160.73,193.7,1055.73,1120.95,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482536,-97.1731796,840.1,29.93,21.8,0.0,59.66,1.59,-0.6,-0.01,0.01,358.4,267.0,28.0,27.9,5.0,0.3,22.1,21.72,2.24,150.85,61.83,1197.8,161.19,194.26,1055.11,1122.72,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482536,-97.1731796,840.1,29.93,21.8,0.0,60.08,1.6,-0.44,0.01,-0.02,358.5,267.0,28.0,27.9,5.0,0.3,22.07,21.72,2.23,150.76,61.77,1194.6,161.63,194.81,1055.07,1124.42,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482536,-97.1731796,840.1,29.93,21.8,0.0,18.49,1.69,-0.38,0.02,-0.02,358.6,267.0,27.9,27.9,4.7,0.3,22.07,21.72,2.03,150.68,59.23,1094.4,162.11,195.35,1052.05,1125.31,0,346.7,114.3,114.3,120.55,123.3,3.2,-3.9,3704.0,50.0
47.9482536,-97.1731796,836.1,29.93,21.8,0.0,-54.53,1.77,-0.45,0.01,0.03,358.5,267.0,27.9,27.8,4.3,0.3,22.05,21.72,1.82,150.59,56.99,943.7,162.56,195.9,1004.96,1114.01,0,346.7,114.3,114.3,120.55,123.3,3.2,-3.9,3704.0,50.0
47.9482498,-97.1731796,835.1,29.93,21.8,0.0,-89.86,1.71,-0.43,0.01,0.0,358.5,267.0,27.9,27.9,4.6,0.3,22.05,21.67,1.83,150.51,57.47,924.6,163.01,196.47,956.04,1094.23,0,346.7,114.3,114.3,120.55,123.3,3.2,-3.9,3704.0,50.0
47.9482498,-97.1731796,834.1,29.93,21.8,0.0,-68.17,1.7,-0.47,0.02,-0.0,358.5,267.0,27.9,27.9,4.7,0.3,22.05,21.67,1.8,150.43,58.09,966.3,163.47,196.98,934.05,1076.29,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,834.1,29.93,21.5,0.0,-63.7,1.71,-0.46,0.01,-0.01,358.4,267.0,27.9,27.9,4.6,0.3,22.05,21.62,1.76,150.35,58.37,989.3,163.92,197.56,930.67,1065.4,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482536,-97.1731796,834.1,29.93,21.5,0.0,-28.81,1.72,-0.4,0.01,-0.02,358.5,267.0,27.9,27.9,4.6,0.3,22.05,21.62,1.79,150.27,58.19,988.6,163.77,197.51,935.49,1057.43,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,837.1,29.93,21.5,0.0,25.73,1.7,-0.52,-0.01,-0.0,358.4,267.0,27.9,27.8,4.3,0.3,22.05,21.56,1.83,150.18,58.06,978.8,164.06,197.94,936.32,1050.56,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,839.1,29.93,21.5,0.0,81.82,1.76,-0.47,0.02,-0.03,358.5,267.0,27.9,27.8,4.0,0.3,22.07,21.62,1.8,150.11,58.23,984.5,164.47,198.48,941.1,1044.45,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,840.1,29.93,21.5,0.0,88.23,1.71,-0.47,-0.0,-0.01,358.5,267.0,27.9,27.8,4.6,0.3,22.07,21.62,1.76,150.03,58.08,981.9,164.89,199.03,948.13,1039.21,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,839.1,29.93,21.5,0.0,48.88,1.78,-0.52,0.0,0.02,358.5,267.0,27.9,27.8,4.0,0.2,22.07,21.67,1.77,149.96,58.15,983.8,165.32,199.57,943.23,1034.56,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,839.1,29.93,21.5,0.0,28.46,1.81,-0.42,0.03,0.02,358.6,267.0,27.9,27.8,4.4,0.2,22.07,21.67,1.76,149.88,58.12,982.3,165.7,200.12,942.61,1030.31,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,836.1,29.93,21.5,0.0,-30.43,1.8,-0.3,0.02,0.03,358.6,267.0,27.8,27.8,3.5,0.2,22.05,21.67,1.81,149.8,58.2,984.9,166.1,200.66,953.81,1027.01,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482536,-97.1731796,834.1,29.93,21.5,0.0,-100.67,1.76,-0.47,0.02,0.02,358.5,267.0,27.8,27.7,3.1,0.2,22.05,21.67,1.79,149.73,58.25,986.5,166.52,201.23,960.47,1024.17,0,346.7,114.3,114.3,120.55,123.3,3.2,3.9,3704.0,50.0
47.9482536,-97.1731796,834.1,29.93,21.2,0.0,-84.06,1.71,-0.44,-0.0,-0.01,358.5,267.0,27.9,27.9,5.7,0.3,22.03,21.67,1.76,149.66,58.35,993.3,167.03,201.87,963.77,1022.52,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482536,-97.1731796,834.1,29.93,21.2,0.0,-41.14,1.72,-0.43,0.01,0.0,358.5,267.0,28.0,27.9,6.3,0.3,22.03,21.62,1.79,149.59,58.27,991.4,167.34,202.33,968.66,1020.08,0,346.7,114.3,114.3,120.55,123.3,3.2,3.9,3704.0,50.0
47.9482536,-97.1731796,833.1,29.93,21.2,0.0,-44.9,1.71,-0.42,0.0,-0.01,358.5,267.0,28.0,27.9,6.0,0.3,22.03,21.62,1.78,149.52,58.28,991.0,167.79,202.97,977.78,1017.4,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482536,-97.1731796,834.1,29.93,21.2,0.0,-22.91,1.77,-0.49,0.02,0.01,358.5,267.0,28.0,28.0,5.8,0.3,22.03,21.67,1.77,149.45,58.49,1001.6,168.11,203.4,983.72,1014.7,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,835.1,29.93,21.2,0.0,29.44,1.79,-0.45,0.01,0.0,358.5,267.0,28.0,28.0,5.6,0.3,22.03,21.62,1.77,149.38,58.46,997.5,168.63,204.06,984.87,1012.45,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,835.1,29.93,21.2,0.0,34.47,1.79,-0.45,0.0,0.01,358.5,267.0,28.0,27.9,5.3,0.3,22.03,21.62,1.77,149.32,58.42,999.1,168.95,204.57,978.71,1012.51,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,836.1,29.93,21.2,0.0,32.1,1.75,-0.51,0.0,-0.02,358.5,267.0,28.0,27.9,5.2,0.3,22.03,21.56,1.76,149.25,58.44,996.1,169.33,205.12,968.52,1011.68,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,49.5
47.9482498,-97.1731873,838.1,29.93,21.2,0.0,66.06,1.8,-0.53,0.01,0.0,358.5,267.0,28.0,27.9,5.0,0.3,22.05,21.56,1.77,149.19,58.32,993.9,169.7,205.65,956.64,1010.0,0,346.7,114.3,114.3,120.55,123.3,3.2,3.9,3704.0,49.5
47.9482498,-97.1731873,840.1,29.93,21.2,0.0,78.49,1.83,-0.58,0.0,-0.01,358.4,267.0,28.0,27.9,5.1,0.2,22.05,21.56,1.75,149.12,58.34,992.5,170.09,206.21,958.97,1009.41,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,49.5
47.9482498,-97.1731873,840.1,29.93,21.2,0.0,53.85,1.81,-0.52,0.01,0.02,358.4,267.0,28.0,27.9,4.9,0.3,22.05,21.56,1.79,149.05,58.47,995.5,170.45,206.72,964.13,1008.84,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,50.0
47.9482498,-97.1731796,841.1,29.93,21.2,0.0,58.16,1.85,-0.54,0.02,0.01,358.5,267.0,28.0,27.9,4.7,0.2,22.07,21.56,1.78,148.98,58.37,993.8,170.95,207.39,966.5,1008.23,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,49.5
47.9482498,-97.1731873,839.1,29.93,21.2,0.0,7.78,1.81,-0.54,-0.01,-0.04,358.4,267.0,28.0,27.9,4.7,0.2,22.07,21.56,1.75,148.92,58.3,991.6,171.29,207.9,970.43,1008.08,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,49.5
47.9482498,-97.1731796,838.1,29.93,21.0,0.0,-28.46,1.8,-0.47,0.02,0.02,358.5,267.0,28.0,27.9,4.6,0.2,22.07,21.56,1.77,148.86,58.46,996.0,171.54,208.32,963.73,1007.21,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,49.5
47.9482498,-97.1731796,837.1,29.93,21.0,0.0,-40.31,1.78,-0.43,0.02,-0.05,358.5,267.0,28.0,27.9,4.7,0.2,22.07,21.56,1.8,148.79,58.51,1000.7,171.88,208.82,961.21,1006.16,0,346.7,114.3,114.3,120.55,123.3,3.2,-3.9,3704.0,49.5
47.9482498,-97.1731796,835.1,29.93,21.0,0.0,-76.81,1.83,-0.45,-0.0,0.04,358.5,267.0,28.0,27.9,4.5,0.2,22.07,21.56,1.74,148.73,58.55,1001.8,172.36,209.44,968.75,1006.46,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,49.5
47.9482498,-97.1731796,835.1,29.93,21.0,0.0,-72.84,1.81,-0.48,0.01,-0.0,358.5,267.0,28.0,27.9,4.5,0.2,22.05,21.56,1.77,148.67,58.42,998.6,172.76,210.0,979.38,1006.81,0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,49.5
47.9482498,-97.1731873,836.1,29.93,21.0,0.0,-19.96,1.86,-0.47,0.01,0.01,358.5,267.0,28.0,27.9,4.4,0.2,22.05,21.56,1.77,148.6,58.59,1006.8,173.15,210.52,981.71,1006.59,0,346.7,114.3,114.3,120.55,124.575,3.2,-3.9,3704.0,49.5
47.9482498,-97.1731873,837.1,29.93,21.0,0.0,27.19,1.83,-0.54,0.01,0.0,358.4,267.0,28.0,27.9,4.4,0.2,22.03,21.56,1.8,148.55,58.6,1006.8,173.46,211.04,984.67,1006.36,0,346.7,114.3,114.3,120.55,124.575,3.2,0.0,3704.0,49.5
47.9482498,-97.1731796,837.1,29.93,21.0,0.0,18.2,1.82,-0.51,0.01,0.0,358.5,267.0,27.9,27.9,4.1,0.3,22.03,21.56,1.75,148.49,58.67,1007.0,173.8,211.57,990.81,1005.67,0,346.7,114.3,114.3,120.55,124.575,3.2,0.0,3704.0,49.5
47.9482498,-97.1731796,838.1,29.93,21.0,0.0,23.13,1.81,-0.47,0.01,-0.02,358.5,267.0,27.9,27.9,4.5,0.2,22.03,21.56,1.77,148.43,58.66,1010.1,174.16,212.03,991.46,1005.22,0,346.7,114.3,114.3,120.55,124.575,3.2,0.0,3704.0,49.5
47.9482498,-97.1731796,836.1,29.93,21.0,0.0,-5.53,1.82,-0.51,0.0,0.01,358.4,267.0,27.9,27.9,4.4,0.2,22.03,21.56,1.77,148.37,58.49,1002.2,174.49,212.55,993.48,1005.09,0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,49.5
47.9482498,-97.1731796,837.1,29.93,21.0,0.0,6.76,1.76,-0.45,0.01,-0.02,358.5,267.0,27.9,27.9,4.4,0.2,22.03,21.62,1.77,148.31,58.67,1005.5,174.86,213.03,994.73,1004.86,0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,49.5
47.9482536,-97.1731796,836.1,29.93,21.0,0.0,-8.72,1.79,-0.44,0.0,-0.01,358.5,267.0,28.0,27.9,4.4,0.2,22.03,21.56,1.79,148.24,58.56,1006.7,175.25,213.56,999.98,1004.55,0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,49.5
47.9482536,-97.1731796,836.1,29.93,21.0,0.0,-14.54,1.77,-0.44,0.03,-0.01,358.5,267.0,28.0,27.9,4.6,0.2,22.03,21.56,1.73,148.19,58.62,1002.0,175.54,214.06,1003.18,1003.81,0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,49.5
47.9482536,-97.1731796,835.1,29.93,21.0,0.0,-28.22,1.8,-0.45,0.01,0.01,358.4,267.0,28.0,27.9,4.5,0.2,22.01,21.56,1.75,148.13,58.6,1008.4,175.98,214.66,1004.2,1003.78,0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,49.5
47.9482536,-97.1731796,837.1,29.93,20.8,0.0,-5.68,1.82,-0.49,0.01,-0.0,358.4,267.0,28.0,27.9,4.5,0.2,22.01,21.56,1.75,148.07,58.46,1000.4,176.33,215.17,1002.19,1003.37,0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,49.5
47.9482536,-97.1731796,839.1,29.93,20.8,0.0,44.1,1.83,-0.43,-0.0,-0.0,358.5,267.0,28.0,27.9,4.5,0.2,22.01,21.56,1.75,148.02,58.45,996.5,176.69,215.67,1006.33,1003.56,0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,49.5
47.9482536,-97.1731796,841.1,29.93,20.8,0.0,89.44,1.88,-0.44,0.02,0.01,358.5,267.0,28.0,27.9,4.7,0.2,22.01,21.62,1.75,147.95,58.39,996.0,177.06,216.13,1017.82,1004.28,0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,49.5
47.9482536,-97.1731873,839.1,29.93,20.8,0.0,27.44,1.86,-0.51,0.01,0.01,358.5,267.0,28.0,27.9,4.6,0.2,22.01,21.62,1.77,147.9,58.39,994.1,177.36,216.64,1029.22,1004.52,0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,49.5
47.9482536,-97.1731873,840.1,29.93,20.8,0.0,24.65,1.83,-0.52,0.01,-0.01,358.5,267.0,28.0,27.9,4.4,0.2,22.01,21.62,1.77,147.85,58.42,995.8,177.66,217.13,1034.32,1004.27,0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,49.5
47.9482536,-97.1731873,839.1,29.93,20.8,0.0,4.04,1.82,-0.51,-0.0,0.01,358.4,267.0,28.0,27.9,4.5,0.2,22.01,21.62,1.78,147.79,58.64,1003.1,177.96,217.6,1041.93,1004.37,0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,49.5
47.9482536,-97.1731873,838.1,29.93,20.8,0.0,-29.24,1.76,-0.47,0.01,-0.01,358.5,267.0,28.0,27.9,4.4,0.2,22.01,21.62,1.78,147.74,58.46,999.3,178.31,218.07,1046.26,1004.17,0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,49.5
47.9482536,-97.1731873,839.1,29.93,20.8,0.0,5.16,1.79,-0.48,0.01,-0.02,358.5,267.0,28.0,27.9,4.7,0.2,22.01,21.67,1.74,147.68,58.37,993.8,178.68,218.54,1047.2,1004.21,0,346.7,114.3,114.3,120.55,119.4,3.2,-3.9,3704.0,49.5
47.9482536,-97.1731873,837.1,29.93,20.8,0.0,-21.72,1.78,-0.52,0.01,-0.02,358.4,267.0,28.0,27.9,4.5,0.2,22.01,21.67,1.75,147.62,58.61,1001.8,179.0,219.01,1035.09,1004.39,0,346.7,114.3,114.3,120.55,119.4,3.2,-3.9,3704.0,49.5
47.9482536,-97.1731873,838.1,29.93,20.8,0.0,-12.27,1.87,-0.53,0.01,0.03,358.5,267.0,28.0,27.9,4.4,0.2,22.01,21.67,1.77,147.57,58.48,1000.0,179.33,219.46,1024.51,1004.09,0,346.7,114.3,114.3,120.55,119.4,3.2,-3.9,3704.0,49.5
