Latitude,Longitude,AltB,BaroA,OAT,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,HDG,TRK,volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1_FFlow,E1_OilT,E1_OilP,E1_RPM,E1_CHT2,E1_CHT4,E1_EGT2,E1_EGT4,TAS,CRS,NAV1,NAV2,COM1,COM2,MagVar,VSpdG,HAL,HPLfd
47.9482651,-97.1729813,828.9,30.01,24.5,0.0,21.14,2.04,-0.57,0.01,-0.01,3.7,267.0,28.0,27.9,5.5,0.3,23.79,23.82,1.95,146.33,60.78,1116.7,167.95,203.26,1093.52,1087.97,0.0,311.9,114.3,114.3,118.4,123.3,3.2,0.0,3704.0,38.0
47.9482651,-97.1729813,828.9,30.01,24.5,0.0,25.59,2.04,-0.55,0.01,-0.01,3.7,267.0,27.9,27.9,5.5,0.3,23.81,23.87,2.0,146.26,60.78,1119.2,168.56,204.02,1096.95,1088.24,0.0,311.9,114.3,114.3,118.4,123.3,3.2,0.0,3704.0,38.0
47.9482651,-97.1729813,829.9,30.01,24.5,0.0,16.62,2.05,-0.59,0.01,0.01,3.7,267.0,28.0,27.9,5.4,0.3,23.81,23.82,1.96,146.18,60.72,1116.7,169.13,204.72,1100.96,1088.82,0.0,311.9,114.3,114.3,118.4,123.3,3.2,0.0,3704.0,38.5
47.9482651,-97.1729736,829.9,30.01,24.5,0.0,22.17,2.03,-0.59,0.01,0.01,3.7,267.0,28.0,27.9,5.6,0.3,23.85,23.82,1.92,146.11,60.7,1113.6,169.67,205.4,1103.72,1090.32,0.0,311.9,114.3,114.3,118.4,123.3,3.2,0.0,3704.0,39.0
47.9482651,-97.1729736,830.9,30.01,24.5,0.0,34.37,2.03,-0.56,0.0,-0.01,3.7,267.0,28.0,27.9,5.6,0.3,23.87,23.82,1.95,146.03,60.83,1115.2,170.27,206.05,1106.46,1091.25,0.0,311.9,114.3,114.3,118.4,123.3,3.2,0.0,3704.0,39.5
47.9482651,-97.1729736,829.9,30.01,24.5,0.0,11.93,2.05,-0.57,0.01,0.03,3.7,267.0,28.0,27.9,5.4,0.3,23.85,23.82,1.97,145.97,60.75,1115.3,170.72,206.7,1108.16,1091.8,0.0,311.9,114.3,114.3,118.4,123.3,3.2,0.0,3704.0,37.5
47.9482651,-97.1729736,829.9,30.01,24.5,0.0,6.05,2.04,-0.56,0.01,-0.0,3.7,267.0,28.0,27.9,5.3,0.3,23.83,23.82,1.95,145.89,60.68,1110.0,171.26,207.34,1109.76,1092.8,0.0,311.9,114.3,114.3,118.4,123.3,3.2,0.0,3704.0,38.0
47.9482651,-97.1729736,828.9,30.01,24.5,0.0,-19.75,2.04,-0.54,0.0,0.02,3.7,267.0,28.0,27.9,5.4,0.3,23.81,23.82,1.95,145.82,60.82,1113.1,171.76,207.99,1111.8,1092.27,0.0,311.9,114.3,114.3,118.4,123.3,3.2,-3.9,3704.0,38.0
47.9482651,-97.1729736,829.9,30.01,24.5,0.0,-6.46,2.05,-0.62,0.02,0.01,3.6,267.0,28.0,27.9,5.5,0.3,23.81,23.82,1.98,145.75,60.79,1115.1,172.36,208.74,1112.05,1091.91,0.0,311.9,114.3,114.3,118.4,123.3,3.2,3.9,3704.0,38.5
47.9482651,-97.1729813,829.9,30.01,24.5,0.0,-0.29,2.08,-0.59,0.01,0.0,3.7,267.0,28.0,27.9,5.4,0.3,23.81,23.82,1.96,145.68,60.78,1113.6,172.94,209.41,1112.98,1092.28,0.0,311.9,114.3,114.3,118.4,123.3,3.2,3.9,3704.0,38.5
47.9482651,-97.1729813,829.9,30.01,24.5,0.0,-0.01,2.09,-0.59,0.02,0.01,3.7,267.0,28.0,27.9,5.3,0.3,23.79,23.82,1.94,145.6,60.67,1110.0,173.51,210.09,1113.29,1092.22,0.0,311.9,114.3,114.3,118.4,123.3,3.2,3.9,3704.0,39.0
47.9482651,-97.1729813,828.9,30.01,24.5,0.0,-9.92,2.01,-0.57,0.01,-0.01,3.7,267.0,28.0,27.9,5.3,0.3,23.76,23.82,1.94,145.53,60.78,1113.3,173.98,210.72,1114.07,1092.44,0.0,311.9,114.3,114.3,118.4,123.3,3.2,0.0,3704.0,37.5
47.9482651,-97.1729813,829.9,30.01,24.2,0.0,-1.7,2.08,-0.56,0.01,-0.0,3.7,267.0,28.0,27.9,5.3,0.3,23.76,23.82,1.96,145.47,60.72,1114.1,173.9,210.76,1113.13,1093.11,0.0,311.9,114.3,114.3,118.4,124.575,3.2,0.0,3704.0,37.5
47.9482651,-97.1729813,829.9,30.01,24.2,0.0,12.68,2.05,-0.56,0.0,-0.01,3.7,267.0,28.0,27.9,5.5,0.3,23.79,23.8,1.97,145.39,60.69,1111.7,174.25,211.26,1113.21,1093.96,0.0,311.9,114.3,114.3,118.4,124.575,3.2,3.9,3704.0,38.0
47.9482651,-97.1729813,829.9,30.01,24.2,0.0,11.89,2.08,-0.58,-0.0,0.01,3.7,267.0,28.0,27.9,5.3,0.3,23.79,23.82,1.96,145.33,60.71,1111.1,174.68,211.81,1112.74,1094.93,0.0,311.9,114.3,114.3,118.4,124.575,3.2,3.9,3704.0,38.5
47.9482651,-97.1729736,829.9,30.01,24.2,0.0,3.89,2.07,-0.59,0.0,0.01,3.7,267.0,28.0,27.9,5.1,0.3,23.79,23.82,1.92,145.26,60.14,1097.7,175.23,212.51,1112.07,1095.08,0.0,311.9,114.3,114.3,118.4,124.575,3.2,0.0,3704.0,38.5
47.9482651,-97.1729736,829.9,30.01,24.2,0.0,8.28,2.09,-0.56,0.01,-0.0,3.7,267.0,27.9,27.9,5.0,0.3,23.76,23.82,1.9,145.18,59.43,1042.9,175.82,213.17,1098.64,1088.96,0.0,311.9,114.3,114.3,118.4,124.575,3.2,3.9,3704.0,39.0
47.9482651,-97.1729813,829.9,30.01,24.2,0.0,-9.44,2.1,-0.56,0.02,0.0,3.7,267.0,28.0,27.9,5.2,0.3,23.76,23.82,1.94,145.12,59.48,1033.2,176.29,213.8,1085.49,1079.97,0.0,311.9,114.3,114.3,118.4,124.575,3.2,3.9,3704.0,37.5
47.9482651,-97.1729813,829.9,30.01,24.2,0.0,4.3,2.08,-0.59,0.01,-0.02,3.7,267.0,28.0,27.9,5.3,0.3,23.76,23.82,1.92,145.05,59.37,1029.2,176.77,214.44,1072.62,1071.02,0.0,311.9,114.3,114.3,118.4,124.575,3.2,3.9,3704.0,37.5
47.9482651,-97.1729813,828.9,30.01,24.2,0.0,-26.66,2.12,-0.56,0.01,0.03,3.7,267.0,27.9,27.9,5.1,0.3,23.74,23.82,1.91,144.99,59.3,1026.7,177.28,215.07,1067.37,1063.1,0.0,311.9,114.3,114.3,118.4,124.575,3.2,3.9,3704.0,38.0
