Latitude,Longitude,AltB,BaroA,OAT,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,HDG,TRK,volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1_FFlow,E1_OilT,E1_OilP,E1_RPM,E1_CHT2,E1_CHT4,E1_EGT2,E1_EGT4,TAS,CRS,NAV1,NAV2,COM1,COM2,MagVar,VSpdG,HAL,HPLfd
47.9482689,-97.1726227,841.2,30.07,23.2,0.0,15.73,2.31,0.12,-0.01,-0.02,0.2,266.6,27.9,27.9,6.9,0.3,20.52,20.55,1.67,138.58,58.78,964.4,156.66,183.59,925.43,971.2,0.0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,100.0
47.9482689,-97.1726227,838.2,30.07,23.2,0.0,-31.41,2.36,0.08,-0.01,0.03,0.2,266.6,28.0,27.9,7.0,0.3,20.52,20.5,1.65,138.52,58.79,965.3,157.03,184.15,923.53,972.08,0.0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,100.0
47.9482689,-97.1726227,839.2,30.07,23.2,0.0,-19.0,2.31,0.09,-0.01,-0.03,0.2,266.6,28.0,27.9,7.0,0.3,20.49,20.5,1.65,138.46,58.76,961.8,157.45,184.76,927.25,973.19,0.0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,100.0
47.9482689,-97.1726227,839.2,30.07,23.2,0.0,-16.53,2.34,0.1,0.0,0.0,0.3,266.6,27.9,27.9,6.8,0.3,20.49,20.5,1.7,138.41,58.68,957.9,157.91,185.41,932.62,973.59,0.0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,100.0
47.9482689,-97.1726227,841.2,30.07,23.2,0.0,29.17,2.33,0.08,-0.0,-0.03,0.2,266.6,27.9,27.9,6.8,0.3,20.47,20.5,1.67,138.35,58.74,960.6,158.33,186.0,939.4,973.16,0.0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,100.0
47.9482689,-97.1726227,839.2,30.07,23.2,0.0,3.77,2.35,0.04,0.01,0.02,0.2,266.6,27.9,27.9,6.8,0.3,20.47,20.45,1.69,138.3,58.75,961.2,158.16,186.01,950.43,972.3,0.0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,100.0
47.9482689,-97.1726227,840.2,30.07,23.2,0.0,5.99,2.36,0.04,-0.0,0.0,0.2,266.6,28.0,27.9,7.0,0.3,20.47,20.45,1.68,138.24,58.62,956.8,158.29,186.32,958.53,972.31,0.0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,107.5
47.9482689,-97.1726227,840.2,30.07,23.2,0.0,15.56,2.34,0.04,0.0,-0.02,0.2,266.6,28.0,27.9,6.9,0.3,20.47,20.45,1.67,138.19,58.68,956.4,158.65,186.88,961.85,973.18,0.0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,121.0
47.9482689,-97.1726227,840.2,30.07,23.2,0.0,1.79,2.31,0.08,0.01,-0.04,0.3,266.6,27.9,27.9,6.8,0.3,20.47,20.45,1.66,138.13,58.66,953.8,159.01,187.46,971.84,974.04,0.0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,121.0
47.9482689,-97.1726303,842.2,30.07,23.2,0.0,24.04,2.33,0.01,0.02,0.0,0.2,266.6,27.9,27.9,6.8,0.3,20.47,20.42,1.68,138.08,58.87,960.9,159.49,188.09,975.0,974.53,0.0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,121.0
47.9482689,-97.1726303,842.2,30.07,23.2,0.0,42.75,2.33,-0.02,0.0,-0.01,0.2,266.6,28.0,27.9,6.8,0.3,20.47,20.42,1.69,138.03,58.92,967.9,159.92,188.71,974.35,975.25,0.0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,121.0
47.9482689,-97.1726227,840.2,30.07,23.2,0.0,-8.53,2.37,0.02,-0.0,0.02,0.2,266.6,28.0,27.9,7.1,0.3,20.47,20.45,1.67,137.98,58.91,970.7,160.29,189.31,973.54,976.26,0.0,346.7,114.3,114.3,120.55,123.3,3.2,3.9,3704.0,103.0
47.9482765,-97.1726227,842.2,30.07,23.2,0.0,7.26,2.37,0.04,-0.01,-0.01,0.2,266.6,28.0,27.9,6.9,0.3,20.47,20.45,1.68,137.92,58.94,971.9,160.65,189.86,975.65,977.07,0.0,346.7,114.3,114.3,120.55,123.3,3.2,7.9,3704.0,71.5
47.9482765,-97.1726227,842.2,30.07,23.2,0.0,25.79,2.35,0.02,-0.01,0.04,0.2,266.6,27.9,27.9,6.8,0.3,20.47,20.45,1.68,137.87,58.81,967.0,161.02,190.42,975.72,978.24,0.0,346.7,114.3,114.3,120.55,123.3,3.2,3.9,3704.0,71.5
47.9482765,-97.1726227,841.2,30.07,23.2,0.0,-8.29,2.31,-0.02,-0.0,-0.01,0.2,266.6,27.9,27.9,6.8,0.3,20.49,20.45,1.66,137.82,58.88,964.8,161.42,191.0,977.55,978.78,0.0,346.7,114.3,114.3,120.55,123.3,3.2,0.0,3704.0,72.0
47.9482765,-97.1726227,840.2,30.07,23.2,0.0,-27.06,2.33,0.01,-0.0,0.03,0.2,266.6,28.0,27.9,6.9,0.3,20.49,20.45,1.66,137.76,58.77,961.0,161.9,191.66,973.89,979.9,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,71.5
47.9482765,-97.1726227,841.2,30.07,23.2,0.0,-13.73,2.33,0.0,-0.0,-0.01,0.2,266.6,28.0,27.9,7.0,0.3,20.49,20.5,1.67,137.71,58.82,963.1,162.28,192.25,974.23,981.5,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,71.5
47.9482765,-97.1726227,841.2,30.07,23.2,0.0,-2.11,2.31,0.04,0.0,-0.01,0.2,266.6,27.9,27.9,6.8,0.3,20.49,20.5,1.63,137.66,58.9,967.2,162.63,192.81,969.6,982.02,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,71.5
47.9482765,-97.1726227,840.2,30.07,23.2,0.0,-20.12,2.31,-0.03,-0.0,0.01,0.2,266.6,28.0,27.9,6.8,0.3,20.49,20.5,1.67,137.61,58.92,970.0,163.03,193.37,972.45,982.39,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,71.5
47.9482765,-97.1726227,841.2,30.07,23.2,0.0,-4.2,2.26,-0.01,-0.0,-0.02,0.1,266.6,27.9,27.9,6.8,0.2,20.52,20.5,1.66,137.56,58.98,969.9,163.49,194.0,980.6,983.44,0.0,346.7,114.3,114.3,120.55,119.4,3.2,-3.9,3704.0,71.5
47.9482689,-97.1726227,840.2,30.07,23.2,0.0,-19.02,2.27,-0.03,-0.0,-0.02,0.1,266.6,28.0,27.9,6.8,0.2,20.52,20.5,1.69,137.51,59.0,968.3,163.89,194.62,987.51,983.93,0.0,346.7,114.3,114.3,120.55,119.4,3.2,55.1,3704.0,43.0
47.9482689,-97.1726227,812.6,30.04,23.2,0.0,-7.83,2.29,0.02,-0.0,0.0,0.2,266.6,28.0,27.9,7.0,0.3,20.52,20.55,1.64,137.46,59.1,974.8,164.14,195.12,989.56,984.62,0.0,346.7,114.3,114.3,120.55,119.4,3.2,-3.9,3704.0,43.0
47.9482689,-97.1726227,811.6,30.04,23.2,0.0,-15.51,2.31,0.02,0.0,0.03,0.2,266.6,27.9,27.9,6.7,0.3,20.52,20.6,1.68,137.41,58.98,968.9,164.56,195.71,982.15,985.3,0.0,346.7,114.3,114.3,120.55,119.4,3.2,-3.9,3704.0,43.0
47.9482689,-97.1726151,810.6,30.04,23.0,0.0,-30.63,2.26,0.05,-0.0,-0.02,0.2,266.6,27.9,27.9,6.7,0.3,20.52,20.6,1.66,137.35,58.97,966.9,164.98,196.31,974.26,985.81,0.0,346.7,114.3,114.3,120.55,119.4,3.2,-3.9,3704.0,43.0
47.9482689,-97.1726151,812.6,30.04,23.0,0.0,3.12,2.31,0.01,-0.0,-0.01,0.1,266.6,28.0,27.9,6.8,0.2,20.52,20.6,1.64,137.31,58.99,968.4,165.36,196.86,977.28,986.34,0.0,346.7,114.3,114.3,120.55,119.4,3.2,-3.9,3704.0,43.0
47.9482689,-97.1726151,812.6,30.04,23.0,0.0,12.97,2.36,0.07,0.01,0.02,0.2,266.6,28.0,27.9,6.9,0.2,20.52,20.6,1.68,137.26,59.03,973.6,165.81,197.47,979.31,986.5,0.0,346.7,114.3,114.3,120.55,119.4,3.2,-3.9,3704.0,43.0
47.9482689,-97.1726151,813.6,30.04,23.0,0.0,31.12,2.3,0.01,-0.0,-0.01,0.2,266.6,28.0,27.9,6.9,0.3,20.52,20.6,1.65,137.21,59.0,973.9,166.1,197.97,983.63,987.34,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,43.0
47.9482651,-97.1726151,814.6,30.04,23.0,0.0,47.17,2.32,0.01,-0.0,-0.0,0.1,266.6,27.9,27.9,6.7,0.2,20.54,20.6,1.66,137.16,58.95,971.9,166.51,198.59,976.8,988.23,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,43.0
47.9482689,-97.1726151,815.6,30.04,23.0,0.0,51.7,2.38,0.0,-0.0,-0.02,0.2,266.6,28.0,27.9,6.7,0.2,20.54,20.6,1.65,137.11,58.99,972.9,166.91,199.19,975.25,987.91,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,43.0
47.9482689,-97.1726151,816.6,30.04,23.0,0.0,51.91,2.4,0.08,0.01,0.01,0.2,266.6,28.0,27.9,6.7,0.2,20.57,20.63,1.67,137.06,59.07,976.6,167.26,199.73,979.7,987.45,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,42.5
47.9482689,-97.1726227,814.6,30.04,23.0,0.0,-3.81,2.37,0.01,-0.0,-0.0,0.2,266.6,28.0,27.9,6.9,0.2,20.57,20.6,1.63,137.01,59.1,975.1,167.63,200.28,982.62,987.27,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,42.5
47.9482689,-97.1726227,813.6,30.04,23.0,0.0,-27.89,2.36,0.03,-0.01,-0.02,0.2,266.6,28.0,27.9,6.8,0.3,20.52,20.6,1.67,136.97,59.13,974.9,168.03,200.89,979.7,987.84,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,42.5
47.9482689,-97.1726227,813.6,30.04,23.0,0.0,-28.21,2.38,0.02,-0.01,-0.0,0.2,266.6,27.9,27.9,6.6,0.2,20.52,20.63,1.67,136.92,59.05,972.0,168.44,201.43,984.44,988.59,0.0,346.7,114.3,114.3,120.55,119.4,3.2,-3.9,3704.0,43.0
47.9482689,-97.1726227,814.6,30.04,23.0,0.0,3.83,2.36,-0.02,-0.0,-0.01,0.2,266.6,27.9,27.9,6.6,0.2,20.52,20.63,1.64,136.87,59.19,981.9,168.81,202.01,991.58,989.72,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,42.5
47.9482689,-97.1726227,815.6,30.04,23.0,0.0,23.6,2.42,0.01,0.01,0.02,0.2,266.6,28.0,27.9,6.7,0.2,20.52,20.63,1.7,136.83,59.09,981.4,169.17,202.49,998.42,990.6,0.0,346.7,114.3,114.3,120.55,119.4,3.2,-3.9,3704.0,43.0
47.9482689,-97.1726227,815.6,30.04,23.0,0.0,16.46,2.42,-0.01,0.0,0.01,0.2,266.6,28.0,27.9,6.9,0.2,20.49,20.63,1.68,136.78,59.03,976.3,169.48,203.05,1002.58,991.49,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,42.5
47.9482613,-97.1726151,815.6,30.04,23.0,0.0,6.0,2.41,-0.02,0.0,-0.0,0.2,266.6,28.0,27.9,6.7,0.2,20.49,20.63,1.66,136.74,59.07,979.6,169.82,203.58,1008.41,992.04,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,48.5
47.9482651,-97.1726151,816.6,30.04,23.0,0.0,21.66,2.42,0.01,0.01,-0.01,0.2,266.6,28.0,27.9,6.6,0.2,20.49,20.6,1.69,136.69,59.07,975.4,170.19,204.11,1014.31,992.29,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,48.5
47.9482651,-97.1726151,816.6,30.04,22.8,0.0,29.96,2.42,-0.02,-0.0,0.02,0.2,266.6,27.9,27.9,6.6,0.2,20.49,20.63,1.68,136.65,59.09,973.8,169.95,204.04,1015.01,992.34,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,48.5
47.9482651,-97.1726151,816.6,30.04,22.8,0.0,22.01,2.4,-0.01,-0.01,-0.02,0.2,266.6,28.0,27.9,6.7,0.2,20.49,20.6,1.62,136.6,59.14,978.6,170.15,204.4,1018.32,992.04,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,48.5
47.9482651,-97.1726151,816.6,30.04,22.8,0.0,1.83,2.42,-0.02,-0.0,-0.01,0.2,266.6,28.0,27.9,6.9,0.2,20.49,20.6,1.66,136.56,59.02,972.0,170.48,204.94,1017.15,992.11,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,48.5
47.9482651,-97.1726227,816.6,30.04,22.8,0.0,0.06,2.48,-0.05,0.0,0.02,0.2,266.6,27.9,27.9,6.6,0.2,20.49,20.6,1.66,136.52,58.98,973.1,170.81,205.46,1017.52,991.99,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,48.5
47.9482651,-97.1726227,814.6,30.04,22.8,0.0,-22.23,2.44,0.0,-0.0,-0.01,0.2,266.6,28.0,27.9,6.6,0.2,20.52,20.6,1.66,136.47,59.02,975.0,171.15,205.96,1009.66,991.42,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,48.5
47.9482651,-97.1726227,814.6,30.04,22.8,0.0,-44.43,2.43,0.01,0.0,0.01,0.2,266.6,28.0,27.9,6.5,0.2,20.52,20.6,1.68,136.43,58.97,971.4,171.49,206.49,1003.23,991.15,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,48.5
47.9482651,-97.1726227,814.6,30.04,22.8,0.0,-24.95,2.42,0.01,-0.0,0.0,0.2,266.6,28.0,27.9,6.7,0.2,20.52,20.6,1.68,136.39,59.06,977.1,171.93,207.09,1002.12,991.3,0.0,346.7,114.3,114.3,120.55,119.4,3.2,-11.8,3704.0,55.0
47.9482651,-97.1726227,815.6,30.04,22.8,0.0,-1.34,2.43,0.0,0.01,0.01,0.2,266.6,28.0,27.9,6.7,0.2,20.52,20.63,1.65,136.35,59.19,978.0,172.31,207.63,996.36,991.16,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,55.0
47.9482689,-97.1726227,814.6,30.04,22.8,0.0,6.94,2.45,-0.02,-0.0,0.01,0.2,266.6,27.9,27.9,6.5,0.2,20.52,20.63,1.63,136.31,59.04,970.8,172.65,208.12,996.01,991.94,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,89.0
47.9482765,-97.1726151,815.6,30.04,22.8,0.0,5.94,2.44,-0.02,0.0,-0.02,0.2,266.6,28.0,27.9,6.5,0.2,20.52,20.63,1.65,136.26,59.2,978.8,172.98,208.62,993.79,992.56,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,89.0
47.9482765,-97.1726151,815.6,30.04,22.8,0.0,15.53,2.46,-0.01,-0.0,0.01,0.2,266.6,28.0,27.9,6.7,0.2,20.52,20.6,1.63,136.22,59.31,988.1,173.33,209.14,995.31,992.89,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,89.0
47.9482651,-97.1726151,817.6,30.04,22.8,0.0,38.12,2.45,-0.02,-0.01,0.0,0.3,266.6,28.0,27.9,6.7,0.2,20.52,20.55,1.64,136.18,59.23,985.1,173.65,209.64,1001.84,993.97,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,55.0
47.9482613,-97.1726151,817.6,30.04,22.8,0.0,45.12,2.44,0.0,0.01,-0.01,0.3,266.6,28.0,27.9,6.7,0.2,20.52,20.55,1.66,136.14,59.18,983.4,174.01,210.15,999.35,994.9,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,55.0
47.9482651,-97.1726151,818.6,30.04,22.8,0.0,43.09,2.46,-0.03,-0.0,-0.0,0.2,266.6,27.9,27.9,6.5,0.2,20.52,20.6,1.65,136.1,59.22,980.8,174.36,210.6,999.29,995.46,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,55.0
47.9482651,-97.1726151,817.6,30.04,22.8,0.0,26.64,2.45,-0.08,-0.0,-0.0,0.2,266.6,27.9,27.9,6.5,0.2,20.52,20.55,1.68,136.06,59.15,977.6,174.67,211.14,997.61,995.75,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,55.0
47.9482651,-97.1726151,817.6,30.04,22.5,0.0,2.37,2.43,-0.07,0.0,0.01,0.2,266.6,28.0,27.9,6.5,0.2,20.52,20.6,1.63,136.02,59.16,975.8,175.11,211.67,995.81,996.05,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,55.0
47.9482651,-97.1726151,818.6,30.04,22.5,0.0,13.54,2.44,-0.02,-0.0,-0.01,0.2,266.6,28.0,27.9,6.7,0.2,20.52,20.6,1.66,135.98,59.17,980.1,175.4,212.12,994.73,995.92,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,55.0
47.9482651,-97.1726151,818.6,30.04,22.5,0.0,21.86,2.46,-0.07,0.0,-0.0,0.3,266.6,28.0,27.9,6.5,0.2,20.49,20.6,1.64,135.95,59.07,976.1,175.77,212.62,994.21,994.85,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,55.0
47.9482651,-97.1726151,817.6,30.04,22.5,0.0,5.82,2.47,-0.07,0.0,0.01,0.2,266.6,27.9,27.9,6.4,0.2,20.47,20.6,1.64,135.91,59.03,972.9,176.14,213.14,993.79,994.66,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,55.0
47.9482651,-97.1726151,815.6,30.04,22.5,0.0,-48.9,2.43,-0.08,0.01,-0.04,0.2,266.6,27.9,27.9,6.5,0.2,20.47,20.6,1.68,135.87,59.05,974.6,176.48,213.65,987.74,994.69,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,55.0
47.9482689,-97.1726151,816.6,30.04,22.5,0.0,-41.16,2.44,-0.04,0.01,-0.01,0.3,266.6,28.0,27.9,6.6,0.2,20.47,20.55,1.66,135.83,59.17,975.4,176.81,214.15,984.03,994.81,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,88.5
47.9482765,-97.1726151,816.6,30.04,22.5,0.0,-13.22,2.45,-0.02,-0.01,0.01,0.3,266.6,28.0,27.9,6.6,0.2,20.44,20.63,1.64,135.8,59.24,976.5,177.16,214.61,980.75,994.66,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,88.5
47.9482689,-97.1726151,816.6,30.04,22.5,0.0,-0.66,2.43,-0.01,-0.01,-0.0,0.3,266.6,27.9,27.9,6.5,0.2,20.42,20.6,1.66,135.76,59.15,973.7,177.5,215.09,974.11,994.99,0.0,346.7,114.3,114.3,120.55,119.4,3.2,-3.9,3704.0,51.5
47.9482689,-97.1726151,816.6,30.04,22.5,0.0,-0.02,2.47,-0.02,0.0,0.0,0.3,266.6,28.0,27.9,6.4,0.2,20.42,20.6,1.65,135.73,59.19,975.9,177.93,215.63,970.82,995.37,0.0,346.7,114.3,114.3,120.55,119.4,3.2,-3.9,3704.0,51.5
47.9482651,-97.1726151,817.6,30.04,22.5,0.0,19.9,2.47,-0.05,-0.0,0.02,0.2,266.6,27.9,27.9,6.4,0.2,20.42,20.55,1.66,135.69,59.29,986.5,178.18,216.11,969.2,995.82,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,50.5
47.9482651,-97.1726151,817.6,30.04,22.5,0.0,6.36,2.44,-0.03,0.02,-0.01,0.2,266.6,28.0,27.9,6.5,0.2,20.42,20.55,1.63,135.65,59.19,981.7,178.59,216.59,966.63,996.1,0.0,346.7,114.3,114.3,120.55,119.4,3.2,0.0,3704.0,50.5
