file,window_idx,start_idx,cluster_id,nearest_dist
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,232,5800,2,1397.1617192272763
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,233,5825,2,1253.0133744169418
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,234,5850,2,682.7051813283956
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,235,5875,2,1141.0860226182153
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,236,5900,2,1271.319671848903
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,237,5925,2,1161.6704106510374
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,238,5950,2,1296.7802052611446
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,239,5975,2,1269.2678015292786
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,240,6000,2,1042.6431811554894
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,241,6025,2,987.2859132954078
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,242,6050,2,965.615239686578
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,243,6075,2,967.2022745137915
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,244,6100,2,959.4673299375661
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,245,6125,2,947.4822420529802
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,246,6150,2,980.4266319884425
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,247,6175,2,965.2392305071438
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,248,6200,2,948.6139136141513
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,249,6225,2,945.4208044947883
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,250,6250,2,949.8105255016187
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,251,6275,2,1171.0783686781951
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,252,6300,2,1303.5517632879034
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,253,6325,2,1326.4797117336066
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,254,6350,2,1320.8824889498092
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,255,6375,2,1229.8161205303254
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617.csv,256,6400,2,1130.0068586295247
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,257,0,2,1218.5033473994981
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,258,25,2,1157.042611812712
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,259,50,2,1110.4395325937573
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,260,75,2,1131.6002264773902
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,261,100,2,1155.7664755797311
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,262,125,2,1172.4355162393158
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,263,150,2,1186.4347429986356
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,264,175,2,1189.206870969777
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,265,200,2,1209.8665914007536
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,266,225,2,1212.8856921625181
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,267,250,2,1247.0056803011676
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,268,275,2,1058.9149535347044
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,269,300,2,822.8385365296097
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,270,325,2,1066.746085351951
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,271,350,2,844.6809242918155
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,272,375,2,646.8687383547758
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,273,400,2,680.7555869546891
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,274,425,2,738.7385102013104
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,275,450,2,903.7524892404705
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,276,475,2,619.1127326365779
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,277,500,2,1058.5100400886595
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,278,525,2,785.763316640243
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,279,550,2,630.1040477474987
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,280,575,2,608.5620862481678
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,281,600,2,947.7890797047776
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,282,625,2,1318.8000434044602
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,283,650,2,1396.2085845202987
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,284,675,2,1300.6302410905955
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,285,700,2,1298.0081105807883
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,286,725,2,1190.08207212788
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,287,750,2,1188.3889909887198
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,288,775,2,1286.5984863826852
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,289,800,2,1538.8662781919618
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,290,825,2,1583.78239925374
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,291,850,2,1588.5133041860147
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,292,875,2,1588.6795120151871
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,293,900,2,1582.4281551896727
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,294,925,2,1576.080190228622
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,295,950,2,1570.8084559922702
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,296,975,2,1565.4742122765408
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,297,1000,2,1568.3685316021192
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,298,1025,2,1620.2907484358307
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,299,1050,2,1601.6500066932313
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,300,1075,2,1589.733997832718
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,301,1100,2,1647.539349989272
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,302,1125,2,1677.9357725104753
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,303,1150,2,1690.2782388850926
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,304,1175,2,1709.1977275006168
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,305,1200,2,1722.327651133738
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,306,1225,2,1729.080122788912
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,307,1250,2,1711.0730321064243
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,308,1275,2,1701.551278672864
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,309,1300,2,1701.706917865446
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,310,1325,2,1702.9244591100035
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,311,1350,2,1705.3175550700992
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,312,1375,2,1712.7137807910822
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,313,1400,2,1717.4225224984175
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,314,1425,2,1718.769062007151
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,315,1450,2,1713.4850368965142
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,316,1475,2,1710.7326985548982
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,317,1500,2,1709.192372864266
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,318,1525,2,1706.9936983871014
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,319,1550,2,1709.741595474692
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,320,1575,2,1713.3384416615704
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,321,1600,2,1709.7050839895228
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,322,1625,2,1714.7652642390522
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,323,1650,2,1718.0779344710918
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,324,1675,2,1713.8044998734947
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,325,1700,2,1714.7160128913017
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,326,1725,2,1711.5836271259761
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,327,1750,2,1711.455385073798
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,328,1775,2,1711.895172147552
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,329,1800,2,1710.732930604322
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,330,1825,2,1710.473778796942
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,331,1850,2,1708.022043016675
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,332,1875,2,1707.6878048022572
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,333,1900,2,1707.8995992388834
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,334,1925,2,1707.4720189624657
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,335,1950,2,1707.064362607442
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,336,1975,2,1709.2654963225655
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,337,2000,2,1706.705860472396
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,338,2025,2,1702.598496832123
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,339,2050,2,1697.884740160332
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,340,2075,2,1700.0428821313578
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,341,2100,2,1701.8044164030289
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,342,2125,2,1701.8609877940933
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,343,2150,2,1701.1175264643794
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,344,2175,2,1706.0354620763997
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,345,2200,2,1699.8234306676077
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,346,2225,2,1696.2636796658994
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,347,2250,2,1689.3038608294057
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,348,2275,2,1683.1864324057613
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,349,2300,2,1676.2642500282043
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,350,2325,2,1683.4609559272822
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,351,2350,2,1686.2156469379513
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,352,2375,2,1687.1071344065654
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,353,2400,2,1676.1289339951347
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,354,2425,2,1672.2196588095367
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,355,2450,2,1672.908610585246
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,356,2475,2,1671.374559761591
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,357,2500,2,1682.071470112208
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,358,2525,2,1681.800720028447
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,359,2550,2,1684.774657696176
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,360,2575,2,1689.9527308912404
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,361,2600,2,1640.9782915248272
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,362,2625,2,1537.4938452993565
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,363,2650,2,1634.145797272346
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,364,2675,2,1692.1500427951394
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,365,2700,2,1643.3420667403707
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,366,2725,2,1618.1344176882071
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,367,2750,2,1670.7804738270438
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,368,2775,2,1644.676028073804
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,369,2800,2,1403.9734156797476
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,370,2825,2,1466.9987387014128
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,371,2850,2,1505.6608172861545
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,372,2875,2,1524.3109051694407
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,373,2900,2,1566.452854749414
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,374,2925,2,1588.8484450437918
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,375,2950,2,1554.994999665619
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,376,2975,2,1531.5130259861771
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,377,3000,2,1573.4870746012346
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,378,3025,2,1667.1808384407277
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,379,3050,2,1569.6130096966867
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,380,3075,2,1260.6261353021846
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,381,3100,2,723.046805518566
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,382,3125,2,1120.8787685560935
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,383,3150,2,1480.395295102552
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,384,3175,2,1609.6492722483133
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,385,3200,2,1697.3251038749493
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,386,3225,2,1660.780625439205
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,387,3250,2,1635.1984537398353
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,388,3275,2,1730.0666057903297
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,389,3300,2,1748.9940428628265
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,390,3325,2,1731.912268989663
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,391,3350,2,1732.907809720202
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,392,3375,2,1728.7210779808802
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,393,3400,2,1646.8260359750227
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,394,3425,2,1574.2605279810232
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,395,3450,2,1513.888338929993
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,396,3475,2,1501.6327586134134
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,397,3500,2,1501.6242428461628
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,398,3525,2,1504.8894426386034
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,399,3550,2,1505.716855639478
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,400,3575,2,1489.083470252253
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,401,3600,2,1484.0955228309786
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,402,3625,2,1479.8796854830173
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,403,3650,2,1426.6148837187418
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,404,3675,2,1422.460340701319
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,405,3700,2,1397.197789518459
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,406,3725,2,1397.3761650841288
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,407,3750,2,1455.35048743529
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,408,3775,2,922.7598186943202
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,409,3800,2,1155.0273361884701
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,410,3825,2,1544.7955549869964
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,411,3850,2,1583.097018001648
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,412,3875,2,1588.1585685671582
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,413,3900,2,1624.0791231671922
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,414,3925,2,1578.727343807021
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,415,3950,2,1521.7022988557333
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,416,3975,2,1495.0521143598278
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,417,4000,2,1425.358619715434
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,418,4025,2,1407.7360838185577
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,419,4050,2,1447.170501861467
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,420,4075,2,1290.0320096171085
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,421,4100,2,760.680282770504
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,422,4125,2,1396.960582091655
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,423,4150,2,1561.2527086056248
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,424,4175,2,1588.0417083307586
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,425,4200,2,1591.3881155744546
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,426,4225,2,1630.8262843225823
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,427,4250,2,1570.1483712323393
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,428,4275,2,1507.684699610068
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,429,4300,2,1457.7685242967855
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,430,4325,2,1435.9708524514822
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,431,4350,2,1394.0967962233362
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,432,4375,2,1106.9283394652575
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,433,4400,2,1033.804311364531
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,434,4425,2,1536.9000105053012
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,435,4450,2,1578.624080768117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,436,4475,2,1586.3510944826407
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,437,4500,2,1589.9797947363752
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,438,4525,2,1594.8564064927623
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,439,4550,2,1590.4975472085257
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,440,4575,2,1616.3273101485313
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,441,4600,2,1613.0747660783234
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,442,4625,2,1637.2608441657783
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,443,4650,2,1637.0106401722567
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,444,4675,2,1615.8603734506823
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,445,4700,2,1605.1763108257078
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,446,4725,2,1618.3457680716976
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,447,4750,2,1625.746123646994
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,448,4775,2,1623.0525564606673
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,449,4800,2,1623.8639307582084
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,450,4825,2,1623.3921101999426
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,451,4850,2,1623.2695777608433
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,452,4875,2,1623.490599125665
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,453,4900,2,1624.8323300479437
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,454,4925,2,1624.4099296355014
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,455,4950,2,1625.2287832409024
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,456,4975,2,1625.8083861833654
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,457,5000,2,1625.3230672115492
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,458,5025,2,1625.883228392725
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,459,5050,2,1626.3077609969848
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,460,5075,2,1621.9680326333287
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,461,5100,2,1595.8728161284726
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,462,5125,2,1574.4087395748368
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,463,5150,2,1565.335209944273
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,464,5175,2,1574.0176477633754
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,465,5200,2,1597.753173678234
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_1_189642.csv,466,5225,2,1569.3313991952036
