file,cluster_id,nearest_dist,viol_count_total,viol_sev_total
window_14650.csv,12,5.426355785077399,7,26.08998829725668
window_14675.csv,13,3.33546842839614,2,10.23350393733834
window_14700.csv,13,6.123930470646959,5,18.846885122896197
window_14725.csv,13,8.181917081305965,4,30.130574088684316
window_1475.csv,2,4.9644508771687486,7,26.57308299923381
window_14750.csv,14,6.29959225266655,7,18.035305851028472
window_14775.csv,14,5.10929278908261,7,15.420269324643764
window_14800.csv,0,9.36680282757072,8,25.183127058293195
window_14825.csv,1,14.49466434557161,4,12.629334418238066
window_14850.csv,1,12.15024055979854,5,11.885829722496608
window_14875.csv,1,8.4207183128649,3,9.36722948675458
window_14900.csv,1,8.147449666656556,5,15.560837406223214
window_14925.csv,13,3.644117207838656,3,10.060236920841517
window_14950.csv,13,3.0806008653749477,1,9.21637507188724
window_14975.csv,13,8.157783261015538,8,31.513611404697436
window_1500.csv,2,5.857554302807041,8,30.541207251870425
window_15000.csv,14,8.198851915059558,6,24.237684295535367
window_15025.csv,14,5.462068883208223,6,16.69647676638841
window_15050.csv,14,5.789434497367048,6,18.167838213830507
window_15075.csv,11,13.831378907611985,11,43.62908031918426
window_15100.csv,1,13.037461553665269,4,12.297456278675384
window_15125.csv,1,9.846485805036352,2,9.687269761069825
window_15150.csv,1,7.299048949275356,2,11.779695289655631
window_15175.csv,10,5.833631704143935,9,20.180808357728427
window_15200.csv,13,3.3887591093460556,2,9.887686522637884
window_15225.csv,13,2.806352709281645,3,9.360985807673604
window_1525.csv,2,7.018442284909822,8,27.915630738361784
window_15250.csv,13,4.812112538762522,4,16.549484417007527
window_15275.csv,14,7.755363303717428,7,22.964157604759237
window_15300.csv,14,5.625952435815355,6,17.883312260135472
window_15325.csv,11,4.519893629160736,6,14.814093518033854
window_15350.csv,11,9.588626619628185,8,32.54269942192171
window_15375.csv,1,12.354817641421771,5,11.88845893527279
window_15400.csv,1,9.504056198497654,5,12.53653433707985
window_15425.csv,1,6.822594522020099,3,12.046747599825247
window_15450.csv,12,3.5038331901957407,4,14.24259269750451
window_15475.csv,13,1.7885819882197678,1,6.091224864345019
window_1550.csv,2,6.647588523031116,9,27.863080026309863
window_15500.csv,13,5.973465856431054,7,19.99290731486933
